StartIndex	EndIndex	GO:ID	Term	OntologyTerm
25	37	GO:0051179	localization	localization
69	72	GO:0023046	red	signaling process
69	72	GO:0050896	red	response to stimulus
69	72	GO:0009987	red	cellular process
69	72	GO:0065007	red	biological regulation
79	85	GO:0005623	cells	cell
205	212	GO:0003824	protein	catalytic activity
268	270	GO:0065007	to	biological regulation
268	270	GO:0009987	to	cellular process
286	294	GO:0044464	membrane	cell part
286	301	GO:0016043	membrane fusion	cellular component organization
399	401	GO:0065007	to	biological regulation
399	401	GO:0009987	to	cellular process
458	465	GO:0043226	vesicle	organelle
496	499	GO:0023046	red	signaling process
496	499	GO:0050896	red	response to stimulus
496	499	GO:0009987	red	cellular process
496	499	GO:0065007	red	biological regulation
506	511	GO:0005623	cells	cell
629	632	GO:0023046	red	signaling process
629	632	GO:0050896	red	response to stimulus
629	632	GO:0009987	red	cellular process
629	632	GO:0065007	red	biological regulation
639	644	GO:0005623	cells	cell
777	785	GO:0044464	membrane	cell part
777	798	GO:0016043	membrane organization	cellular component organization
812	814	GO:0065007	to	biological regulation
812	814	GO:0009987	to	cellular process
812	814	GO:0065007	to	biological regulation
812	814	GO:0009987	to	cellular process
924	928	GO:0005623	cell	cell
971	974	GO:0023046	red	signaling process
971	974	GO:0050896	red	response to stimulus
971	974	GO:0009987	red	cellular process
971	974	GO:0065007	red	biological regulation
981	987	GO:0005623	cells	cell
1042	1047	GO:0005623	cells	cell
1061	1063	GO:0065007	to	biological regulation
1061	1063	GO:0009987	to	cellular process
1115	1117	GO:0065007	to	biological regulation
1115	1117	GO:0009987	to	cellular process
1189	1191	GO:0065007	to	biological regulation
1189	1191	GO:0009987	to	cellular process
1236	1244	GO:0044464	membrane	cell part
1236	1251	GO:0016043	membrane fusion	cellular component organization
1275	1278	GO:0023046	red	signaling process
1275	1278	GO:0050896	red	response to stimulus
1275	1278	GO:0009987	red	cellular process
1275	1278	GO:0065007	red	biological regulation
1285	1291	GO:0005623	cells	cell
1304	1311	GO:0003824	protein	catalytic activity
1357	1365	GO:0044464	membrane	cell part
1366	1379	GO:0043226	cytoskeleton	organelle
1366	1379	GO:0044464	cytoskeleton	cell part
1380	1383	GO:0065007	Red	biological regulation
1380	1383	GO:0009987	Red	cellular process
1380	1383	GO:0050896	Red	response to stimulus
1380	1383	GO:0023046	Red	signaling process
1390	1395	GO:0005623	cells	cell
1431	1433	GO:0065007	to	biological regulation
1431	1433	GO:0009987	to	cellular process
1466	1485	GO:0009987	cellular processes	cellular process
1564	1567	GO:0023046	red	signaling process
1564	1567	GO:0050896	red	response to stimulus
1564	1567	GO:0009987	red	cellular process
1564	1567	GO:0065007	red	biological regulation
1574	1579	GO:0005623	cells	cell
1640	1644	GO:0005623	cell	cell
1788	1796	GO:0044464	membrane	cell part
1788	1803	GO:0016043	membrane fusion	cellular component organization
1823	1827	GO:0005623	cell	cell
1895	1903	GO:0003824	protein	catalytic activity
1965	1984	GO:0044464	chromaffin granules	cell part
1965	1984	GO:0043226	chromaffin granules	organelle
2012	2021	GO:0044464	membranes	cell part
2065	2067	GO:0065007	to	biological regulation
2065	2067	GO:0009987	to	cellular process
2127	2136	GO:0051234	secretion	establishment of localization
2164	2171	GO:0003824	protein	catalytic activity
2180	2182	GO:0065007	to	biological regulation
2180	2182	GO:0009987	to	cellular process
2220	2228	GO:0003824	proteins	catalytic activity
2423	2425	GO:0065007	to	biological regulation
2423	2425	GO:0009987	to	cellular process
2465	2472	GO:0005488	binding	binding
2473	2475	GO:0065007	to	biological regulation
2473	2475	GO:0009987	to	cellular process
2520	2522	GO:0065007	to	biological regulation
2520	2522	GO:0009987	to	cellular process
2709	2711	GO:0065007	to	biological regulation
2709	2711	GO:0009987	to	cellular process
3067	3075	GO:0044464	cytosol	cell part
3083	3099	GO:0044464	plasma membrane	cell part
3090	3099	GO:0044464	membrane	cell part
3111	3119	GO:0043226	nucleus	organelle
3111	3119	GO:0044464	nucleus	cell part
3162	3182	GO:0044464	chromaffin granules	cell part
3162	3182	GO:0043226	chromaffin granules	organelle
3241	3243	GO:0065007	to	biological regulation
3241	3243	GO:0009987	to	cellular process
3244	3253	GO:0044464	membranes	cell part
3292	3305	GO:0044464	intracellular	cell part
3292	3305	GO:0051179	intracellular	localization
3292	3305	GO:0009987	intracellular	cellular process
3351	3353	GO:0065007	to	biological regulation
3351	3353	GO:0009987	to	cellular process
3373	3389	GO:0044464	nuclear membrane	cell part
3373	3389	GO:0044422	nuclear membrane	organelle part
3381	3389	GO:0044464	membrane	cell part
3401	3403	GO:0065007	to	biological regulation
3401	3403	GO:0009987	to	cellular process
3404	3417	GO:0044464	intracellular	cell part
3404	3417	GO:0051179	intracellular	localization
3404	3417	GO:0009987	intracellular	cellular process
3418	3427	GO:0043226	vesicles	organelle
3468	3479	GO:0044464	lipid rafts	cell part
3485	3496	GO:0044464	Lipid rafts	cell part
3516	3524	GO:0044464	membrane	cell part
3516	3532	GO:0009987	membrane budding	cellular process
3516	3532	GO:0016043	membrane budding	cellular component organization
3581	3591	GO:0009987	exocytosis	cellular process
3581	3591	GO:0051234	exocytosis	establishment of localization
3605	3612	GO:0005488	binding	binding
3714	3721	GO:0003824	protein	catalytic activity
3734	3736	GO:0065007	to	biological regulation
3734	3736	GO:0009987	to	cellular process
3755	3762	GO:0003824	protein	catalytic activity
3801	3803	GO:0065007	to	biological regulation
3801	3803	GO:0009987	to	cellular process
3804	3813	GO:0044464	membranes	cell part
3918	3922	GO:0065007	to	biological regulation
3918	3922	GO:0009987	to	cellular process
4134	4141	GO:0005488	binding	binding
4134	4141	GO:0005488	binding	binding
4269	4271	GO:0065007	to	biological regulation
4269	4271	GO:0009987	to	cellular process
4326	4328	GO:0065007	to	biological regulation
4326	4328	GO:0009987	to	cellular process
4385	4393	GO:0003824	proteins	catalytic activity
4399	4401	GO:0065007	to	biological regulation
4399	4401	GO:0009987	to	cellular process
4531	4538	GO:0003824	protein	catalytic activity
4584	4597	GO:0005576	extracellular	extracellular region
4584	4604	GO:0044421	extracellular space	extraccellular region part
4612	4619	GO:0043226	nucleus	organelle
4612	4619	GO:0044464	nucleus	cell part
4624	4633	GO:0044464	cytoplasm	cell part
4641	4654	GO:0044464	mitochondria	cell part
4641	4654	GO:0043226	mitochondria	organelle
4725	4738	GO:0044422	mitochondrial	organelle part
4725	4738	GO:0032991	mitochondrial	macromolecular complex
4725	4738	GO:0044464	mitochondrial	cell part
4800	4813	GO:0009987	translocation	cellular process
4800	4813	GO:0065007	translocation	biological regulation
4800	4813	GO:0051234	translocation	establishment of localization
4814	4816	GO:0065007	to	biological regulation
4814	4816	GO:0009987	to	cellular process
4821	4841	GO:0044422	perinuclear membrane	organelle part
4821	4841	GO:0044464	perinuclear membrane	cell part
4833	4841	GO:0044464	membrane	cell part
4867	4877	GO:0051234	secretion	establishment of localization
4928	4937	GO:0016265	apoptosis	death
4928	4937	GO:0009987	apoptosis	cellular process
4954	4967	GO:0044422	mitochondrial	organelle part
4954	4967	GO:0032991	mitochondrial	macromolecular complex
4954	4967	GO:0044464	mitochondrial	cell part
5048	5053	GO:0065007	to	biological regulation
5048	5053	GO:0009987	to	cellular process
5094	5102	GO:0044464	membrane	cell part
5115	5117	GO:0065007	to	biological regulation
5115	5117	GO:0009987	to	cellular process
5169	5178	GO:0023052	signaling	signaling
5169	5188	GO:0023052	signaling pathways	signaling
5459	5476	GO:0009987	insulin secretion	cellular process
5459	5476	GO:0023046	insulin secretion	signaling process
5459	5476	GO:0051234	insulin secretion	establishment of localization
5459	5476	GO:0065007	insulin secretion	biological regulation
5467	5476	GO:0051234	secretion	establishment of localization
5584	5601	GO:0009987	insulin secretion	cellular process
5584	5601	GO:0023046	insulin secretion	signaling process
5584	5601	GO:0051234	insulin secretion	establishment of localization
5584	5601	GO:0065007	insulin secretion	biological regulation
5592	5601	GO:0051234	secretion	establishment of localization
5758	5761	GO:0023046	red	signaling process
5758	5761	GO:0050896	red	response to stimulus
5758	5761	GO:0009987	red	cellular process
5758	5761	GO:0065007	red	biological regulation
5768	5773	GO:0005623	cells	cell
5823	5826	GO:0023046	red	signaling process
5823	5826	GO:0050896	red	response to stimulus
5823	5826	GO:0009987	red	cellular process
5823	5826	GO:0065007	red	biological regulation
5833	5838	GO:0005623	cells	cell
5870	5872	GO:0065007	to	biological regulation
5870	5872	GO:0009987	to	cellular process
5963	5966	GO:0023046	red	signaling process
5963	5966	GO:0050896	red	response to stimulus
5963	5966	GO:0009987	red	cellular process
5963	5966	GO:0065007	red	biological regulation
5973	5978	GO:0005623	cells	cell
