StartIndex	EndIndex	GO:ID	Term	OntologyTerm
244	246	GO:0065007	to	biological regulation
244	246	GO:0009987	to	cellular process
271	273	GO:0065007	to	biological regulation
271	273	GO:0009987	to	cellular process
305	307	GO:0065007	to	biological regulation
305	307	GO:0009987	to	cellular process
362	364	GO:0065007	To	biological regulation
362	364	GO:0009987	To	cellular process
441	443	GO:0065007	to	biological regulation
441	443	GO:0009987	to	cellular process
695	697	GO:0065007	to	biological regulation
695	697	GO:0009987	to	cellular process
723	732	GO:0065007	to	biological regulation
723	732	GO:0009987	to	cellular process
1278	1286	GO:0003824	proteins	catalytic activity
1471	1485	GO:0016043	fertilization	cellular component organization
1471	1485	GO:0022414	fertilization	reproductive process
1471	1485	GO:0009987	fertilization	cellular process
1501	1513	GO:0032502	neurogenesis	developmental process
1501	1513	GO:0009987	neurogenesis	cellular process
1517	1528	GO:0008152	proteolysis	metabolic process
1617	1630	GO:0005576	extracellular	extracellular region
1657	1663	GO:0040007	growth	growth
1667	1671	GO:0065007	to	biological regulation
1667	1671	GO:0009987	to	cellular process
1835	1841	GO:0040007	growth	growth
1835	1841	GO:0040007	growth	growth
1854	1860	GO:0040007	growth	growth
1985	1998	GO:0032502	embryogenesis	developmental process
2044	2050	GO:0040007	growth	growth
2106	2126	GO:0009987	cell-matrix adhesion	cellular process
2106	2126	GO:0022610	cell-matrix adhesion	biological adhesion
2217	2219	GO:0065007	to	biological regulation
2217	2219	GO:0009987	to	cellular process
2246	2250	GO:0005623	cell	cell
2246	2259	GO:0009987	cell adhesion	cellular process
2246	2259	GO:0022610	cell adhesion	biological adhesion
2571	2581	GO:0003824	protein	catalytic activity
2939	2941	GO:0065007	to	biological regulation
2939	2941	GO:0009987	to	cellular process
2946	2950	GO:0005623	cell	cell
2946	2958	GO:0044464	cell surface	cell part
3089	3094	GO:0016265	death	death
3157	3162	GO:0016265	death	death
3386	3399	GO:0005576	extracellular	extracellular region
3453	3469	GO:0005488	integrin binding	binding
3462	3469	GO:0005488	binding	binding
3578	3580	GO:0065007	to	biological regulation
3578	3580	GO:0009987	to	cellular process
3694	3696	GO:0065007	To	biological regulation
3694	3696	GO:0009987	To	cellular process
4096	4103	GO:0003824	protein	catalytic activity
4335	4337	GO:0065007	to	biological regulation
4335	4337	GO:0009987	to	cellular process
4413	4420	GO:0003824	protein	catalytic activity
4463	4470	GO:0003824	protein	catalytic activity
4551	4560	GO:0044421	antibody	extraccellular region part
4551	4560	GO:0032991	antibody	macromolecular complex
4615	4622	GO:0003824	protein	catalytic activity
4888	4895	GO:0009987	reduced	cellular process
4888	4895	GO:0008152	reduced	metabolic process
4888	4895	GO:0005215	reduced	transporter activity
4888	4895	GO:0051234	reduced	establishment of localization
5022	5024	GO:0065007	to	biological regulation
5022	5024	GO:0009987	to	cellular process
5030	5032	GO:0065007	To	biological regulation
5030	5032	GO:0009987	To	cellular process
5144	5146	GO:0065007	to	biological regulation
5144	5146	GO:0009987	to	cellular process
5549	5563	GO:0032502	embryogenesis	developmental process
6166	6168	GO:0065007	To	biological regulation
6166	6168	GO:0009987	To	cellular process
6456	6461	GO:0005623	cells	cell
6478	6488	GO:0008152	formation	metabolic process
6545	6547	GO:0065007	to	biological regulation
6545	6547	GO:0009987	to	cellular process
7001	7007	GO:0005623	cells	cell
7016	7020	GO:0005623	cell	cell
7060	7064	GO:0005623	cell	cell
7157	7166	GO:0008152	formation	metabolic process
7242	7246	GO:0005623	cell	cell
7242	7256	GO:0009987	cell migration	cellular process
7242	7256	GO:0040011	cell migration	locomotion
7342	7350	GO:0003824	protein	catalytic activity
7742	7752	GO:0008152	formation	metabolic process
7990	7994	GO:0005623	cell	cell
8004	8015	GO:0009987	myelination	cellular process
8056	8058	GO:0065007	To	biological regulation
8056	8058	GO:0009987	To	cellular process
