StartIndex	EndIndex	GO:ID	Term	OntologyTerm
217	224	GO:0003824	protein	catalytic activity
366	374	GO:0003824	reducing	catalytic activity
440	444	GO:0065007	to	biological regulation
440	444	GO:0009987	to	cellular process
662	664	GO:0065007	to	biological regulation
662	664	GO:0009987	to	cellular process
1230	1239	GO:0008152	synthesis	metabolic process
1316	1325	GO:0008152	formation	metabolic process
1372	1374	GO:0065007	to	biological regulation
1372	1374	GO:0009987	to	cellular process
1430	1432	GO:0065007	to	biological regulation
1430	1432	GO:0009987	to	cellular process
1447	1449	GO:0065007	to	biological regulation
1447	1449	GO:0009987	to	cellular process
1478	1487	GO:0008152	synthesis	metabolic process
1533	1542	GO:0008152	formation	metabolic process
1760	1762	GO:0065007	to	biological regulation
1760	1762	GO:0009987	to	cellular process
2035	2037	GO:0065007	to	biological regulation
2035	2037	GO:0009987	to	cellular process
2172	2174	GO:0065007	to	biological regulation
2172	2174	GO:0009987	to	cellular process
2350	2352	GO:0065007	to	biological regulation
2350	2352	GO:0009987	to	cellular process
2388	2395	GO:0003824	protein	catalytic activity
2646	2648	GO:0065007	to	biological regulation
2646	2648	GO:0009987	to	cellular process
2768	2770	GO:0065007	to	biological regulation
2768	2770	GO:0009987	to	cellular process
2943	2945	GO:0065007	to	biological regulation
2943	2945	GO:0009987	to	cellular process
3166	3168	GO:0065007	to	biological regulation
3166	3168	GO:0009987	to	cellular process
3232	3234	GO:0065007	to	biological regulation
3232	3234	GO:0009987	to	cellular process
-1	10	GO:0003824	A-specific	catalytic activity
2821	2838	GO:0044421	antibody	extraccellular region part
2821	2838	GO:0032991	antibody	macromolecular complex
2943	2945	GO:0065007	to	biological regulation
2943	2945	GO:0009987	to	cellular process
3341	3351	GO:0044421	antibodies	extraccellular region part
3341	3351	GO:0032991	antibodies	macromolecular complex
3373	3377	GO:0065007	to	biological regulation
3373	3377	GO:0009987	to	cellular process
3629	3636	GO:0003824	protein	catalytic activity
3845	3849	GO:0065007	to	biological regulation
3845	3849	GO:0009987	to	cellular process
3924	3928	GO:0065007	to	biological regulation
3924	3928	GO:0009987	to	cellular process
4574	4578	GO:0065007	to	biological regulation
4574	4578	GO:0009987	to	cellular process
4591	4593	GO:0065007	to	biological regulation
4591	4593	GO:0009987	to	cellular process
5984	5987	GO:0032991	TCC	macromolecular complex
5984	5987	GO:0044464	TCC	cell part
6048	6051	GO:0032991	TCC	macromolecular complex
6048	6051	GO:0044464	TCC	cell part
6189	6191	GO:0065007	to	biological regulation
6189	6191	GO:0009987	to	cellular process
6273	6276	GO:0032991	TCC	macromolecular complex
6273	6276	GO:0044464	TCC	cell part
6488	6497	GO:0032501	digestion	multicellular organismal process
6510	6512	GO:0065007	to	biological regulation
6510	6512	GO:0009987	to	cellular process
6609	6611	GO:0065007	to	biological regulation
6609	6611	GO:0009987	to	cellular process
6640	6643	GO:0065007	to	biological regulation
6640	6643	GO:0009987	to	cellular process
6640	6643	GO:0065007	to	biological regulation
6640	6643	GO:0009987	to	cellular process
7946	7955	GO:0032501	digestion	multicellular organismal process
8009	8019	GO:0043226	pronucleus	organelle
8009	8019	GO:0044464	pronucleus	cell part
8064	8072	GO:0022414	matings	reproductive process
8064	8072	GO:0051704	matings	multi-organism process
8248	8250	GO:0065007	to	biological regulation
8248	8250	GO:0009987	to	cellular process
8298	8301	GO:0065007	to	biological regulation
8298	8301	GO:0009987	to	cellular process
