StartIndex	EndIndex	GO:ID	Term	OntologyTerm
128	152	GO:0008152	cholesterol biosynthesis	metabolic process
140	152	GO:0008152	biosynthesis	metabolic process
180	189	GO:0009987	embryonic	cellular process
180	189	GO:0065007	embryonic	biological regulation
180	202	GO:0032502	embryonic development	developmental process
454	459	GO:0016265	death	death
484	488	GO:0065007	to	biological regulation
484	488	GO:0009987	to	cellular process
631	647	GO:0032502	lung development	developmental process
675	681	GO:0040007	growth	growth
746	754	GO:0032502	embryos	developmental process
746	754	GO:0032502	embryos	developmental process
825	832	GO:0065007	to	biological regulation
825	832	GO:0009987	to	cellular process
899	927	GO:0032501	Lung branching morphogenesis	multicellular organismal process
899	927	GO:0032502	Lung branching morphogenesis	developmental process
904	927	GO:0032501	branching morphogenesis	multicellular organismal process
904	927	GO:0032502	branching morphogenesis	developmental process
914	927	GO:0032502	morphogenesis	developmental process
1051	1058	GO:0032502	embryos	developmental process
1144	1148	GO:0005623	cell	cell
1144	1163	GO:0008283	cell proliferation	cell proliferation
1191	1197	GO:0060089	type I	molecular transducer activity
1191	1197	GO:0003824	type I	catalytic activity
1218	1223	GO:0005623	cells	cell
1319	1326	GO:0065007	type II	biological regulation
1319	1326	GO:0003824	type II	catalytic activity
1319	1326	GO:0060089	type II	molecular transducer activity
1319	1326	GO:0008152	type II	metabolic process
1378	1385	GO:0003824	protein	catalytic activity
1594	1606	GO:0051179	localization	localization
1798	1806	GO:0032502	embryos	developmental process
1970	1972	GO:0065007	to	biological regulation
1970	1972	GO:0009987	to	cellular process
2042	2048	GO:0060089	type I	molecular transducer activity
2042	2048	GO:0003824	type I	catalytic activity
2151	2167	GO:0032502	lung development	developmental process
2387	2395	GO:0044464	membrane	cell part
2444	2450	GO:0005623	cells	cell
2468	2484	GO:0044421	other organisms	extraccellular region part
2595	2605	GO:0065007	to	biological regulation
2595	2605	GO:0009987	to	cellular process
2702	2711	GO:0044464	membranes	cell part
2922	2924	GO:0065007	to	biological regulation
2922	2924	GO:0009987	to	cellular process
3060	3069	GO:0009987	embryonic	cellular process
3060	3069	GO:0065007	embryonic	biological regulation
3060	3082	GO:0032502	embryonic development	developmental process
3293	3318	GO:0008152	cholesterol biosynthesis	metabolic process
3305	3318	GO:0008152	biosynthesis	metabolic process
3319	3330	GO:0009987	Recognition	cellular process
3403	3427	GO:0008152	cholesterol biosynthesis	metabolic process
3415	3427	GO:0008152	biosynthesis	metabolic process
3828	3837	GO:0009987	embryonic	cellular process
3828	3837	GO:0065007	embryonic	biological regulation
4184	4200	GO:0032502	lung development	developmental process
4415	4420	GO:0016265	death	death
5028	5038	GO:0022414	maturation	reproductive process
5061	5077	GO:0032502	Lung development	developmental process
5113	5136	GO:0032501	branching morphogenesis	multicellular organismal process
5113	5136	GO:0032502	branching morphogenesis	developmental process
5123	5136	GO:0032502	morphogenesis	developmental process
5187	5202	GO:0009987	vasculogenesis	cellular process
5187	5202	GO:0032502	vasculogenesis	developmental process
5241	5251	GO:0022414	maturation	reproductive process
5265	5272	GO:0040007	growth	growth
5294	5310	GO:0032502	lung development	developmental process
5602	5611	GO:0009987	embryonic	cellular process
5602	5611	GO:0065007	embryonic	biological regulation
5602	5624	GO:0032502	embryonic development	developmental process
5658	5668	GO:0022414	maturation	reproductive process
5723	5732	GO:0023052	signaling	signaling
5723	5740	GO:0065007	signaling cascade	biological regulation
5723	5740	GO:0023046	signaling cascade	signaling process
5756	5758	GO:0065007	to	biological regulation
5756	5758	GO:0009987	to	cellular process
5782	5798	GO:0032502	lung development	developmental process
5885	5909	GO:0032501	branching morphogenesis	multicellular organismal process
5885	5909	GO:0032502	branching morphogenesis	developmental process
5895	5909	GO:0032502	morphogenesis	developmental process
6192	6197	GO:0005623	cells	cell
6281	6283	GO:0065007	to	biological regulation
6281	6283	GO:0009987	to	cellular process
6345	6369	GO:0008152	cholesterol biosynthesis	metabolic process
6357	6369	GO:0008152	biosynthesis	metabolic process
6388	6392	GO:0065007	to	biological regulation
6388	6392	GO:0009987	to	cellular process
6439	6448	GO:0023052	signaling	signaling
6463	6476	GO:0032502	embryogenesis	developmental process
6591	6596	GO:0005623	cells	cell
6645	6661	GO:0032502	lung development	developmental process
6674	6681	GO:0032502	embryos	developmental process
6693	6695	GO:0065007	to	biological regulation
6693	6695	GO:0009987	to	cellular process
6799	6827	GO:0032502	lung branching morphogenesis	developmental process
6799	6827	GO:0032501	lung branching morphogenesis	multicellular organismal process
6804	6827	GO:0032501	branching morphogenesis	multicellular organismal process
6804	6827	GO:0032502	branching morphogenesis	developmental process
6814	6827	GO:0032502	morphogenesis	developmental process
6860	6862	GO:0065007	to	biological regulation
6860	6862	GO:0009987	to	cellular process
7029	7036	GO:0065007	type II	biological regulation
7029	7036	GO:0003824	type II	catalytic activity
7029	7036	GO:0060089	type II	molecular transducer activity
7029	7036	GO:0008152	type II	metabolic process
7057	7062	GO:0005623	cells	cell
7109	7115	GO:0060089	type I	molecular transducer activity
7109	7115	GO:0003824	type I	catalytic activity
7286	7292	GO:0060089	type I	molecular transducer activity
7286	7292	GO:0003824	type I	catalytic activity
7467	7479	GO:0051704	pathogenesis	multi-organism process
