StartIndex	EndIndex	GO:ID	Term	OntologyTerm
185	192	GO:0003824	protein	catalytic activity
211	213	GO:0065007	To	biological regulation
211	213	GO:0009987	To	cellular process
513	521	GO:0003824	proteins	catalytic activity
676	678	GO:0065007	to	biological regulation
676	678	GO:0009987	to	cellular process
878	886	GO:0003824	proteins	catalytic activity
920	922	GO:0065007	to	biological regulation
920	922	GO:0009987	to	cellular process
941	948	GO:0003824	protein	catalytic activity
1247	1254	GO:0065007	neurons	biological regulation
1247	1254	GO:0016265	neurons	death
1247	1254	GO:0009987	neurons	cellular process
1278	1290	GO:0051179	localization	localization
1298	1314	GO:0044464	plasma membrane	cell part
1305	1314	GO:0044464	membrane	cell part
1401	1407	GO:0065007	to	biological regulation
1401	1407	GO:0009987	to	cellular process
1551	1558	GO:0003824	protein	catalytic activity
1594	1610	GO:0044464	plasma membrane	cell part
1601	1610	GO:0044464	membrane	cell part
1667	1675	GO:0003824	proteins	catalytic activity
1688	1701	GO:0051234	ion transport	establishment of localization
1692	1701	GO:0051234	transport	establishment of localization
1715	1720	GO:0005623	cells	cell
1827	1834	GO:0003824	protein	catalytic activity
1861	1868	GO:0003824	protein	catalytic activity
2032	2034	GO:0065007	to	biological regulation
2032	2034	GO:0009987	to	cellular process
2183	2185	GO:0065007	To	biological regulation
2183	2185	GO:0009987	To	cellular process
2384	2386	GO:0065007	To	biological regulation
2384	2386	GO:0009987	To	cellular process
2449	2456	GO:0003824	protein	catalytic activity
2477	2479	GO:0065007	to	biological regulation
2477	2479	GO:0009987	to	cellular process
2580	2582	GO:0065007	to	biological regulation
2580	2582	GO:0009987	to	cellular process
2580	2582	GO:0065007	to	biological regulation
2580	2582	GO:0009987	to	cellular process
2662	2664	GO:0065007	to	biological regulation
2662	2664	GO:0009987	to	cellular process
2970	2972	GO:0065007	To	biological regulation
2970	2972	GO:0009987	To	cellular process
3461	3468	GO:0003824	protein	catalytic activity
3618	3626	GO:0003824	proteins	catalytic activity
3790	3799	GO:0044464	membranes	cell part
3826	3831	GO:0065007	to	biological regulation
3826	3831	GO:0009987	to	cellular process
5066	5074	GO:0003824	proteins	catalytic activity
5123	5125	GO:0065007	to	biological regulation
5123	5125	GO:0009987	to	cellular process
5473	5475	GO:0065007	to	biological regulation
5473	5475	GO:0009987	to	cellular process
5476	5486	GO:0043226	chromosome	organelle
5476	5486	GO:0044422	chromosome	organelle part
5476	5486	GO:0044464	chromosome	cell part
5607	5609	GO:0065007	to	biological regulation
5607	5609	GO:0009987	to	cellular process
5623	5633	GO:0043226	chromosome	organelle
5623	5633	GO:0044422	chromosome	organelle part
5623	5633	GO:0044464	chromosome	cell part
5732	5734	GO:0065007	to	biological regulation
5732	5734	GO:0009987	to	cellular process
5735	5745	GO:0043226	chromosome	organelle
5735	5745	GO:0044422	chromosome	organelle part
5735	5745	GO:0044464	chromosome	cell part
5793	5795	GO:0065007	to	biological regulation
5793	5795	GO:0009987	to	cellular process
5850	5852	GO:0065007	to	biological regulation
5850	5852	GO:0009987	to	cellular process
6014	6016	GO:0065007	to	biological regulation
6014	6016	GO:0009987	to	cellular process
6325	6327	GO:0065007	to	biological regulation
6325	6327	GO:0009987	to	cellular process
6409	6411	GO:0065007	to	biological regulation
6409	6411	GO:0009987	to	cellular process
6508	6511	GO:0065007	to	biological regulation
6508	6511	GO:0009987	to	cellular process
6728	6736	GO:0003824	proteins	catalytic activity
6876	6878	GO:0065007	to	biological regulation
6876	6878	GO:0009987	to	cellular process
6934	6942	GO:0003824	proteins	catalytic activity
6974	6976	GO:0065007	to	biological regulation
6974	6976	GO:0009987	to	cellular process
6991	6998	GO:0003824	protein	catalytic activity
7142	7150	GO:0003824	proteins	catalytic activity
7171	7178	GO:0003824	protein	catalytic activity
7236	7238	GO:0065007	to	biological regulation
7236	7238	GO:0009987	to	cellular process
7255	7257	GO:0065007	to	biological regulation
7255	7257	GO:0009987	to	cellular process
7276	7284	GO:0003824	protein	catalytic activity
7321	7323	GO:0065007	to	biological regulation
7321	7323	GO:0009987	to	cellular process
7480	7488	GO:0003824	proteins	catalytic activity
7568	7576	GO:0003824	proteins	catalytic activity
8030	8038	GO:0003824	proteins	catalytic activity
8030	8038	GO:0003824	proteins	catalytic activity
8138	8146	GO:0003824	protein	catalytic activity
8138	8146	GO:0003824	protein	catalytic activity
8320	8327	GO:0003824	protein	catalytic activity
8381	8388	GO:0003824	protein	catalytic activity
8457	8464	GO:0003824	protein	catalytic activity
8457	8464	GO:0003824	protein	catalytic activity
8644	8651	GO:0003824	protein	catalytic activity
9000	9008	GO:0003824	proteins	catalytic activity
9104	9106	GO:0065007	to	biological regulation
9104	9106	GO:0009987	to	cellular process
9192	9199	GO:0003824	protein	catalytic activity
9414	9423	GO:0003824	proteins	catalytic activity
9446	9459	GO:0044464	intracellular	cell part
9446	9459	GO:0051179	intracellular	localization
9446	9459	GO:0009987	intracellular	cellular process
9519	9527	GO:0003824	protein	catalytic activity
9558	9560	GO:0065007	to	biological regulation
9558	9560	GO:0009987	to	cellular process
9717	9719	GO:0065007	to	biological regulation
9717	9719	GO:0009987	to	cellular process
9756	9764	GO:0003824	proteins	catalytic activity
9774	9776	GO:0065007	to	biological regulation
9774	9776	GO:0009987	to	cellular process
9781	9794	GO:0044464	intracellular	cell part
9781	9794	GO:0051179	intracellular	localization
9781	9794	GO:0009987	intracellular	cellular process
9962	9970	GO:0003824	protein	catalytic activity
10913	10921	GO:0032991	Antibody	macromolecular complex
10913	10921	GO:0044421	Antibody	extraccellular region part
10913	10933	GO:0002376	Antibody production	immune system process
10966	10978	GO:0051179	localization	localization
11271	11281	GO:0044421	antibodies	extraccellular region part
11271	11281	GO:0032991	antibodies	macromolecular complex
11336	11338	GO:0065007	To	biological regulation
11336	11338	GO:0009987	To	cellular process
11367	11378	GO:0044421	antibodies	extraccellular region part
11367	11378	GO:0032991	antibodies	macromolecular complex
11471	11479	GO:0044421	antibody	extraccellular region part
11471	11479	GO:0032991	antibody	macromolecular complex
11553	11561	GO:0044421	antibody	extraccellular region part
11553	11561	GO:0032991	antibody	macromolecular complex
11623	11625	GO:0065007	to	biological regulation
11623	11625	GO:0009987	to	cellular process
11657	11659	GO:0065007	to	biological regulation
11657	11659	GO:0009987	to	cellular process
11728	11736	GO:0044421	antibody	extraccellular region part
11728	11736	GO:0032991	antibody	macromolecular complex
11798	11806	GO:0003824	proteins	catalytic activity
11826	11828	GO:0065007	To	biological regulation
11826	11828	GO:0009987	To	cellular process
11870	11878	GO:0044421	antibody	extraccellular region part
11870	11878	GO:0032991	antibody	macromolecular complex
11954	11960	GO:0005623	cells	cell
12012	12020	GO:0044421	antibody	extraccellular region part
12012	12020	GO:0032991	antibody	macromolecular complex
12062	12066	GO:0005623	cell	cell
12142	12146	GO:0005623	cell	cell
12188	12192	GO:0005623	cell	cell
12248	12252	GO:0005623	cell	cell
12309	12315	GO:0005623	cells	cell
12410	12418	GO:0044421	antibody	extraccellular region part
12410	12418	GO:0032991	antibody	macromolecular complex
12517	12525	GO:0044421	antibody	extraccellular region part
12517	12525	GO:0032991	antibody	macromolecular complex
12563	12565	GO:0065007	to	biological regulation
12563	12565	GO:0009987	to	cellular process
12589	12595	GO:0005623	cells	cell
12704	12716	GO:0051179	localization	localization
12732	12739	GO:0065007	neurons	biological regulation
12732	12739	GO:0016265	neurons	death
12732	12739	GO:0009987	neurons	cellular process
12760	12768	GO:0032502	embryos	developmental process
12773	12780	GO:0065007	neurons	biological regulation
12773	12780	GO:0016265	neurons	death
12773	12780	GO:0009987	neurons	cellular process
12944	12953	GO:0044421	antibody	extraccellular region part
12944	12953	GO:0032991	antibody	macromolecular complex
13025	13041	GO:0044464	plasma membrane	cell part
13032	13041	GO:0044464	membrane	cell part
13068	13072	GO:0005623	cell	cell
13123	13131	GO:0044464	membrane	cell part
13259	13268	GO:0003824	proteins	catalytic activity
13317	13325	GO:0003824	proteins	catalytic activity
13462	13470	GO:0044421	antibody	extraccellular region part
13462	13470	GO:0032991	antibody	macromolecular complex
13508	13511	GO:0065007	to	biological regulation
13508	13511	GO:0009987	to	cellular process
13512	13514	GO:0065007	to	biological regulation
13512	13514	GO:0009987	to	cellular process
13651	13661	GO:0044421	antibodies	extraccellular region part
13651	13661	GO:0032991	antibodies	macromolecular complex
13787	13793	GO:0005623	cells	cell
13825	13833	GO:0044421	antibody	extraccellular region part
13825	13833	GO:0032991	antibody	macromolecular complex
13892	13896	GO:0005623	cell	cell
13943	13947	GO:0005623	cell	cell
13980	13992	GO:0051179	localization	localization
14017	14025	GO:0065007	neurons	biological regulation
14017	14025	GO:0016265	neurons	death
14017	14025	GO:0009987	neurons	cellular process
14104	14113	GO:0044421	antibody	extraccellular region part
14104	14113	GO:0032991	antibody	macromolecular complex
14196	14198	GO:0065007	to	biological regulation
14196	14198	GO:0009987	to	cellular process
14868	14876	GO:0003824	proteins	catalytic activity
14910	14912	GO:0065007	to	biological regulation
14910	14912	GO:0009987	to	cellular process
14931	14938	GO:0003824	protein	catalytic activity
14955	14963	GO:0003824	protein	catalytic activity
14988	14990	GO:0065007	to	biological regulation
14988	14990	GO:0009987	to	cellular process
14993	15000	GO:0003824	protein	catalytic activity
15122	15124	GO:0065007	to	biological regulation
15122	15124	GO:0009987	to	cellular process
15132	15140	GO:0065007	to	biological regulation
15132	15140	GO:0009987	to	cellular process
15160	15162	GO:0065007	to	biological regulation
15160	15162	GO:0009987	to	cellular process
15187	15194	GO:0003824	protein	catalytic activity
15291	15293	GO:0065007	to	biological regulation
15291	15293	GO:0009987	to	cellular process
15316	15324	GO:0003824	proteins	catalytic activity
15398	15407	GO:0003824	proteins	catalytic activity
15530	15539	GO:0003824	proteins	catalytic activity
15568	15580	GO:0005215	ion channels	transporter activity
15623	15631	GO:0044421	antibody	extraccellular region part
15623	15631	GO:0032991	antibody	macromolecular complex
15729	15744	GO:0044464	plasma membrane	cell part
15736	15744	GO:0044464	membrane	cell part
15760	15768	GO:0065007	neurons	biological regulation
15760	15768	GO:0016265	neurons	death
15760	15768	GO:0009987	neurons	cellular process
15812	15820	GO:0003824	proteins	catalytic activity
15856	15863	GO:0043226	nucleus	organelle
15856	15863	GO:0044464	nucleus	cell part
15872	15877	GO:0005623	cells	cell
15908	15920	GO:0051179	localization	localization
15924	15938	GO:0009987	neuronal cells	cellular process
15924	15938	GO:0016265	neuronal cells	death
15933	15938	GO:0005623	cells	cell
15987	15995	GO:0044421	antibody	extraccellular region part
15987	15995	GO:0032991	antibody	macromolecular complex
16059	16064	GO:0005623	cells	cell
16110	16118	GO:0044421	antibody	extraccellular region part
16110	16118	GO:0032991	antibody	macromolecular complex
16201	16205	GO:0005623	cell	cell
16249	16258	GO:0044421	antibody	extraccellular region part
16249	16258	GO:0032991	antibody	macromolecular complex
16317	16330	GO:0051234	ion transport	establishment of localization
16321	16330	GO:0051234	transport	establishment of localization
16344	16350	GO:0005623	cells	cell
16404	16406	GO:0065007	to	biological regulation
16404	16406	GO:0009987	to	cellular process
16447	16456	GO:0003824	proteins	catalytic activity
16600	16602	GO:0065007	to	biological regulation
16600	16602	GO:0009987	to	cellular process
16676	16678	GO:0065007	to	biological regulation
16676	16678	GO:0009987	to	cellular process
16705	16707	GO:0065007	to	biological regulation
16705	16707	GO:0009987	to	cellular process
17368	17378	GO:0044421	antibodies	extraccellular region part
17368	17378	GO:0032991	antibodies	macromolecular complex
17411	17420	GO:0003824	proteins	catalytic activity
17442	17450	GO:0044421	antibody	extraccellular region part
17442	17450	GO:0032991	antibody	macromolecular complex
