StartIndex	EndIndex	GO:ID	Term	OntologyTerm
103	116	GO:0032502	Hematopoiesis	developmental process
128	141	GO:0032502	Hematopoiesis	developmental process
200	208	GO:0003824	proteins	catalytic activity
223	236	GO:0009987	transcription	cellular process
223	236	GO:0008152	transcription	metabolic process
358	367	GO:0009987	embryonic	cellular process
358	367	GO:0065007	embryonic	biological regulation
378	392	GO:0032502	hematopoiesis	developmental process
413	416	GO:0023046	red	signaling process
413	416	GO:0050896	red	response to stimulus
413	416	GO:0009987	red	cellular process
413	416	GO:0065007	red	biological regulation
423	427	GO:0005623	cell	cell
667	672	GO:0005623	cells	cell
693	695	GO:0065007	to	biological regulation
693	695	GO:0009987	to	cellular process
735	748	GO:0009987	transcription	cellular process
735	748	GO:0008152	transcription	metabolic process
787	797	GO:0016265	apoptosis	death
787	797	GO:0009987	apoptosis	cellular process
924	933	GO:0009987	embryonic	cellular process
924	933	GO:0065007	embryonic	biological regulation
924	947	GO:0032502	embryonic hematopoiesis	developmental process
934	947	GO:0032502	hematopoiesis	developmental process
1089	1093	GO:0005623	cell	cell
1109	1118	GO:0008152	formation	metabolic process
1125	1127	GO:0065007	to	biological regulation
1125	1127	GO:0009987	to	cellular process
1203	1218	GO:0005623	cell	cell
1340	1347	GO:0003824	protein	catalytic activity
1430	1434	GO:0005623	cell	cell
1430	1446	GO:0009987	cell maturation	cellular process
1430	1446	GO:0032502	cell maturation	developmental process
1435	1446	GO:0022414	maturation	reproductive process
1567	1572	GO:0005623	cells	cell
1604	1617	GO:0032502	Hematopoiesis	developmental process
1656	1660	GO:0005623	cell	cell
1656	1674	GO:0008283	cell proliferation	cell proliferation
1738	1743	GO:0005623	cells	cell
1761	1772	GO:0032991	circulating	macromolecular complex
1761	1772	GO:0044421	circulating	extraccellular region part
1773	1776	GO:0023046	red	signaling process
1773	1776	GO:0050896	red	response to stimulus
1773	1776	GO:0009987	red	cellular process
1773	1776	GO:0065007	red	biological regulation
1793	1798	GO:0005623	cells	cell
1822	1835	GO:0032502	Hematopoiesis	developmental process
1867	1869	GO:0065007	to	biological regulation
1867	1869	GO:0009987	to	cellular process
1963	1968	GO:0005623	cells	cell
1995	2004	GO:0009987	embryonic	cellular process
1995	2004	GO:0065007	embryonic	biological regulation
2057	2062	GO:0005623	cells	cell
2172	2185	GO:0032502	hematopoiesis	developmental process
2234	2236	GO:0065007	to	biological regulation
2234	2236	GO:0009987	to	cellular process
2248	2253	GO:0005623	cells	cell
2276	2285	GO:0009987	embryonic	cellular process
2276	2285	GO:0065007	embryonic	biological regulation
2323	2336	GO:0032502	hematopoiesis	developmental process
2357	2366	GO:0009987	embryonic	cellular process
2357	2366	GO:0065007	embryonic	biological regulation
2432	2445	GO:0032502	hematopoiesis	developmental process
2477	2482	GO:0005623	cells	cell
2596	2601	GO:0005623	cells	cell
2643	2645	GO:0065007	to	biological regulation
2643	2645	GO:0009987	to	cellular process
2682	2688	GO:0005623	cells	cell
2732	2738	GO:0005623	cells	cell
2795	2797	GO:0065007	to	biological regulation
2795	2797	GO:0009987	to	cellular process
2830	2843	GO:0032502	hematopoiesis	developmental process
3019	3021	GO:0065007	to	biological regulation
3019	3021	GO:0009987	to	cellular process
3044	3057	GO:0009987	transcription	cellular process
3044	3057	GO:0008152	transcription	metabolic process
3083	3092	GO:0009987	embryonic	cellular process
3083	3092	GO:0065007	embryonic	biological regulation
3372	3381	GO:0009987	embryonic	cellular process
3372	3381	GO:0065007	embryonic	biological regulation
3403	3417	GO:0032502	hematopoiesis	developmental process
3458	3464	GO:0005623	cells	cell
3486	3491	GO:0005623	cells	cell
3539	3541	GO:0065007	to	biological regulation
3539	3541	GO:0009987	to	cellular process
3581	3594	GO:0009987	transcription	cellular process
3581	3594	GO:0008152	transcription	metabolic process
3615	3625	GO:0016265	apoptosis	death
3615	3625	GO:0009987	apoptosis	cellular process
4020	4028	GO:0003824	proteins	catalytic activity
4283	4292	GO:0044422	chromatin	organelle part
4283	4292	GO:0044464	chromatin	cell part
4283	4303	GO:0009987	chromatin remodeling	cellular process
4283	4303	GO:0016043	chromatin remodeling	cellular component organization
4307	4312	GO:0065007	to	biological regulation
4307	4312	GO:0009987	to	cellular process
4307	4312	GO:0065007	to	biological regulation
4307	4312	GO:0009987	to	cellular process
4625	4638	GO:0009987	transcription	cellular process
4625	4638	GO:0008152	transcription	metabolic process
4642	4646	GO:0065007	to	biological regulation
4642	4646	GO:0009987	to	cellular process
4763	4767	GO:0065007	to	biological regulation
4763	4767	GO:0009987	to	cellular process
5200	5213	GO:0032502	embryogenesis	developmental process
5279	5288	GO:0065007	to	biological regulation
5279	5288	GO:0009987	to	cellular process
5379	5387	GO:0003824	proteins	catalytic activity
5521	5530	GO:0009987	embryonic	cellular process
5521	5530	GO:0065007	embryonic	biological regulation
5541	5554	GO:0032502	hematopoiesis	developmental process
5571	5575	GO:0005623	Cell	cell
5663	5672	GO:0009987	embryonic	cellular process
5663	5672	GO:0065007	embryonic	biological regulation
5663	5687	GO:0032502	embryonic hematopoiesis	developmental process
5673	5687	GO:0032502	hematopoiesis	developmental process
5812	5822	GO:0022414	maturation	reproductive process
5837	5844	GO:0003824	protein	catalytic activity
5855	5857	GO:0065007	to	biological regulation
5855	5857	GO:0009987	to	cellular process
5875	5889	GO:0044464	nuclear bodies	cell part
5875	5889	GO:0044422	nuclear bodies	organelle part
5912	5918	GO:0032502	embryo	developmental process
5951	5955	GO:0005623	cell	cell
6047	6051	GO:0005623	cell	cell
6047	6063	GO:0009987	cell development	cellular process
