StartIndex	EndIndex	GO:ID	Term	OntologyTerm
124	137	GO:0009987	transcription	cellular process
124	137	GO:0008152	transcription	metabolic process
141	144	GO:0065007	to	biological regulation
141	144	GO:0009987	to	cellular process
268	275	GO:0005488	binding	binding
276	278	GO:0065007	to	biological regulation
276	278	GO:0009987	to	cellular process
398	407	GO:0009987	embryonic	cellular process
398	407	GO:0065007	embryonic	biological regulation
408	426	GO:0032502	liver development	developmental process
633	646	GO:0009987	transcription	cellular process
633	646	GO:0008152	transcription	metabolic process
846	853	GO:0003824	protein	catalytic activity
939	947	GO:0003824	protein	catalytic activity
1501	1514	GO:0009987	transcription	cellular process
1501	1514	GO:0008152	transcription	metabolic process
1540	1549	GO:0008152	synthesis	metabolic process
1554	1566	GO:0032502	regeneration	developmental process
1893	1895	GO:0065007	to	biological regulation
1893	1895	GO:0009987	to	cellular process
2101	2103	GO:0065007	to	biological regulation
2101	2103	GO:0009987	to	cellular process
2192	2201	GO:0003824	proteins	catalytic activity
2252	2264	GO:0065007	to	biological regulation
2252	2264	GO:0009987	to	cellular process
2269	2271	GO:0065007	to	biological regulation
2269	2271	GO:0009987	to	cellular process
2286	2288	GO:0065007	to	biological regulation
2286	2288	GO:0009987	to	cellular process
2503	2516	GO:0009987	transcription	cellular process
2503	2516	GO:0008152	transcription	metabolic process
2558	2565	GO:0003824	protein	catalytic activity
3044	3046	GO:0065007	to	biological regulation
3044	3046	GO:0009987	to	cellular process
3315	3321	GO:0040007	growth	growth
3351	3358	GO:0003824	protein	catalytic activity
3387	3393	GO:0040007	growth	growth
3533	3547	GO:0032502	embryogenesis	developmental process
3587	3596	GO:0009987	embryonic	cellular process
3587	3596	GO:0065007	embryonic	biological regulation
3638	3640	GO:0065007	to	biological regulation
3638	3640	GO:0009987	to	cellular process
3645	3651	GO:0065007	to	biological regulation
3645	3651	GO:0009987	to	cellular process
3795	3797	GO:0065007	to	biological regulation
3795	3797	GO:0009987	to	cellular process
3992	4001	GO:0009987	embryonic	cellular process
3992	4001	GO:0065007	embryonic	biological regulation
4293	4295	GO:0065007	to	biological regulation
4293	4295	GO:0009987	to	cellular process
4787	4794	GO:0003824	protein	catalytic activity
4997	4999	GO:0065007	to	biological regulation
4997	4999	GO:0009987	to	cellular process
5201	5223	GO:0008152	glutathione metabolism	metabolic process
5201	5223	GO:0009987	glutathione metabolism	cellular process
5213	5223	GO:0008152	metabolism	metabolic process
5629	5631	GO:0065007	to	biological regulation
5629	5631	GO:0009987	to	cellular process
5652	5654	GO:0065007	to	biological regulation
5652	5654	GO:0009987	to	cellular process
6007	6012	GO:0005623	cells	cell
6066	6070	GO:0065007	to	biological regulation
6066	6070	GO:0009987	to	cellular process
6237	6239	GO:0065007	to	biological regulation
6237	6239	GO:0009987	to	cellular process
7980	7995	GO:0008152	Gene expression	metabolic process
8127	8129	GO:0065007	to	biological regulation
8127	8129	GO:0009987	to	cellular process
8265	8274	GO:0008152	Synthesis	metabolic process
8325	8338	GO:0009987	transcription	cellular process
8325	8338	GO:0008152	transcription	metabolic process
8423	8425	GO:0065007	to	biological regulation
8423	8425	GO:0009987	to	cellular process
8556	8563	GO:0065007	to	biological regulation
8556	8563	GO:0009987	to	cellular process
8632	8637	GO:0065007	to	biological regulation
8632	8637	GO:0009987	to	cellular process
9413	9415	GO:0065007	To	biological regulation
9413	9415	GO:0009987	To	cellular process
9649	9663	GO:0065007	to	biological regulation
9649	9663	GO:0009987	to	cellular process
10956	10963	GO:0003824	Protein	catalytic activity
11015	11022	GO:0003824	Protein	catalytic activity
11061	11063	GO:0065007	to	biological regulation
11061	11063	GO:0009987	to	cellular process
11137	11139	GO:0065007	to	biological regulation
11137	11139	GO:0009987	to	cellular process
11226	11233	GO:0005488	binding	binding
11342	11344	GO:0065007	to	biological regulation
11342	11344	GO:0009987	to	cellular process
11358	11365	GO:0003824	protein	catalytic activity
11431	11434	GO:0065007	to	biological regulation
11431	11434	GO:0009987	to	cellular process
11468	11475	GO:0005488	binding	binding
12958	12965	GO:0003824	protein	catalytic activity
12974	12981	GO:0005488	binding	binding
13052	13056	GO:0005623	Cell	cell
13074	13083	GO:0009987	embryonic	cellular process
13074	13083	GO:0065007	embryonic	biological regulation
13145	13151	GO:0032502	embryo	developmental process
13324	13329	GO:0005623	cells	cell
13449	13462	GO:0065007	to	biological regulation
13449	13462	GO:0009987	to	cellular process
13567	13571	GO:0005623	Cell	cell
13618	13627	GO:0009987	embryonic	cellular process
13618	13627	GO:0065007	embryonic	biological regulation
13639	13643	GO:0005623	cell	cell
13819	13824	GO:0005623	cells	cell
13857	13864	GO:0005215	calcium	transporter activity
13865	13874	GO:0003824	phosphate	catalytic activity
14098	14103	GO:0005623	cells	cell
14195	14200	GO:0005623	cells	cell
14346	14350	GO:0005623	cell	cell
14484	14494	GO:0005623	cells	cell
14552	14554	GO:0065007	to	biological regulation
14552	14554	GO:0009987	to	cellular process
14576	14581	GO:0005623	cells	cell
14725	14746	GO:0008152	glutathione synthesis	metabolic process
14725	14746	GO:0009987	glutathione synthesis	cellular process
14737	14746	GO:0008152	synthesis	metabolic process
14760	14765	GO:0005623	cells	cell
14779	14781	GO:0065007	to	biological regulation
14779	14781	GO:0009987	to	cellular process
14977	14981	GO:0005623	Cell	cell
15020	15022	GO:0065007	to	biological regulation
15020	15022	GO:0009987	to	cellular process
15718	15720	GO:0065007	to	biological regulation
15718	15720	GO:0009987	to	cellular process
15806	15808	GO:0065007	to	biological regulation
15806	15808	GO:0009987	to	cellular process
15917	15928	GO:0008152	translation	metabolic process
15917	15928	GO:0009987	translation	cellular process
15955	15962	GO:0003824	protein	catalytic activity
16113	16119	GO:0065007	to	biological regulation
16113	16119	GO:0009987	to	cellular process
16478	16480	GO:0065007	to	biological regulation
16478	16480	GO:0009987	to	cellular process
16627	16634	GO:0003824	protein	catalytic activity
16675	16686	GO:0003824	protein	catalytic activity
16721	16728	GO:0003824	protein	catalytic activity
17009	17013	GO:0065007	to	biological regulation
17009	17013	GO:0009987	to	cellular process
17245	17247	GO:0065007	to	biological regulation
17245	17247	GO:0009987	to	cellular process
17899	17914	GO:0008152	gene expression	metabolic process
