StartIndex	EndIndex	GO:ID	Term	OntologyTerm
173	186	GO:0044422	mitochondrial	organelle part
173	186	GO:0032991	mitochondrial	macromolecular complex
173	186	GO:0044464	mitochondrial	cell part
232	248	GO:0008152	gene expression	metabolic process
261	274	GO:0009987	transcription	cellular process
261	274	GO:0008152	transcription	metabolic process
315	321	GO:0009987	direct	cellular process
315	321	GO:0008152	direct	metabolic process
411	413	GO:0065007	to	biological regulation
411	413	GO:0009987	to	cellular process
525	535	GO:0043226	peroxisome	organelle
525	535	GO:0044464	peroxisome	cell part
545	558	GO:0065007	to	biological regulation
545	558	GO:0009987	to	cellular process
650	656	GO:0060089	type I	molecular transducer activity
650	656	GO:0003824	type I	catalytic activity
737	743	GO:0060089	type I	molecular transducer activity
737	743	GO:0003824	type I	catalytic activity
750	765	GO:0008152	gene expression	metabolic process
848	850	GO:0065007	to	biological regulation
848	850	GO:0009987	to	cellular process
1148	1154	GO:0060089	type I	molecular transducer activity
1148	1154	GO:0003824	type I	catalytic activity
1175	1182	GO:0065007	type II	biological regulation
1175	1182	GO:0003824	type II	catalytic activity
1175	1182	GO:0060089	type II	molecular transducer activity
1175	1182	GO:0008152	type II	metabolic process
1252	1254	GO:0065007	to	biological regulation
1252	1254	GO:0009987	to	cellular process
1268	1279	GO:0008152	metabolism	metabolic process
1299	1301	GO:0065007	to	biological regulation
1299	1301	GO:0009987	to	cellular process
1311	1317	GO:0005488	Type I	binding
1311	1317	GO:0060089	Type I	molecular transducer activity
1311	1317	GO:0003824	Type I	catalytic activity
1362	1382	GO:0009987	oxidative metabolism	cellular process
1362	1382	GO:0008152	oxidative metabolism	metabolic process
1372	1382	GO:0008152	metabolism	metabolic process
1457	1461	GO:0003824	ATP	catalytic activity
1494	1501	GO:0003824	Type II	catalytic activity
1494	1501	GO:0060089	Type II	molecular transducer activity
1494	1501	GO:0065007	Type II	biological regulation
1494	1501	GO:0005488	Type II	binding
1494	1501	GO:0008152	Type II	metabolic process
1595	1608	GO:0044422	mitochondrial	organelle part
1595	1608	GO:0032991	mitochondrial	macromolecular complex
1595	1608	GO:0044464	mitochondrial	cell part
1659	1669	GO:0008152	metabolism	metabolic process
1716	1718	GO:0065007	to	biological regulation
1716	1718	GO:0009987	to	cellular process
1777	1785	GO:0060089	type I	molecular transducer activity
1777	1785	GO:0003824	type I	catalytic activity
1852	1856	GO:0065007	to	biological regulation
1852	1856	GO:0009987	to	cellular process
2004	2006	GO:0065007	to	biological regulation
2004	2006	GO:0009987	to	cellular process
2194	2202	GO:0060089	type I	molecular transducer activity
2194	2202	GO:0003824	type I	catalytic activity
2203	2205	GO:0065007	to	biological regulation
2203	2205	GO:0009987	to	cellular process
2256	2263	GO:0005215	calcium	transporter activity
2256	2273	GO:0023052	calcium signaling	signaling
2256	2273	GO:0065007	calcium signaling	biological regulation
2256	2273	GO:0023046	calcium signaling	signaling process
2264	2273	GO:0023052	signaling	signaling
2264	2281	GO:0023052	signaling pathway	signaling
2371	2381	GO:0043226	Peroxisome	organelle
2371	2381	GO:0044464	Peroxisome	cell part
2391	2404	GO:0065007	to	biological regulation
2391	2404	GO:0009987	to	cellular process
2410	2419	GO:0065007	to	biological regulation
2410	2419	GO:0009987	to	cellular process
2843	2849	GO:0060089	type I	molecular transducer activity
2843	2849	GO:0003824	type I	catalytic activity
2930	2932	GO:0065007	to	biological regulation
2930	2932	GO:0009987	to	cellular process
2938	2945	GO:0009987	reduced	cellular process
2938	2945	GO:0008152	reduced	metabolic process
2938	2945	GO:0005215	reduced	transporter activity
2938	2945	GO:0051234	reduced	establishment of localization
3027	3033	GO:0060089	type I	molecular transducer activity
3027	3033	GO:0003824	type I	catalytic activity
3122	3128	GO:0008152	type 2	metabolic process
3122	3128	GO:0065007	type 2	biological regulation
3261	3263	GO:0065007	to	biological regulation
3261	3263	GO:0009987	to	cellular process
3292	3299	GO:0009987	reduced	cellular process
3292	3299	GO:0008152	reduced	metabolic process
3292	3299	GO:0005215	reduced	transporter activity
3292	3299	GO:0051234	reduced	establishment of localization
3393	3403	GO:0043226	peroxisome	organelle
3393	3403	GO:0044464	peroxisome	cell part
3456	3471	GO:0009987	transcription	cellular process
3456	3471	GO:0008152	transcription	metabolic process
3478	3481	GO:0065007	to	biological regulation
3478	3481	GO:0009987	to	cellular process
3821	3830	GO:0008152	formation	metabolic process
3845	3851	GO:0060089	type I	molecular transducer activity
3845	3851	GO:0003824	type I	catalytic activity
4026	4028	GO:0065007	to	biological regulation
4026	4028	GO:0009987	to	cellular process
4320	4326	GO:0060089	type I	molecular transducer activity
4320	4326	GO:0003824	type I	catalytic activity
4352	4354	GO:0065007	to	biological regulation
