StartIndex	EndIndex	GO:ID	Term	OntologyTerm
170	172	GO:0065007	to	biological regulation
170	172	GO:0009987	to	cellular process
203	205	GO:0065007	to	biological regulation
203	205	GO:0009987	to	cellular process
286	288	GO:0065007	to	biological regulation
286	288	GO:0009987	to	cellular process
330	333	GO:0065007	to	biological regulation
330	333	GO:0009987	to	cellular process
470	472	GO:0065007	to	biological regulation
470	472	GO:0009987	to	cellular process
868	872	GO:0005623	cell	cell
963	968	GO:0032991	pore	macromolecular complex
1047	1060	GO:0009987	translocation	cellular process
1047	1060	GO:0065007	translocation	biological regulation
1047	1060	GO:0051234	translocation	establishment of localization
1171	1175	GO:0005623	cell	cell
1206	1214	GO:0003824	protein	catalytic activity
1246	1267	GO:0044464	endoplasmic reticulum	cell part
1246	1267	GO:0043226	endoplasmic reticulum	organelle
1291	1303	GO:0051179	localization	localization
1332	1340	GO:0003824	protein	catalytic activity
1552	1561	GO:0051234	urination	establishment of localization
1552	1561	GO:0032501	urination	multicellular organismal process
1654	1656	GO:0065007	to	biological regulation
1654	1656	GO:0009987	to	cellular process
1668	1670	GO:0065007	to	biological regulation
1668	1670	GO:0009987	to	cellular process
1715	1724	GO:0023052	signaling	signaling
1806	1808	GO:0065007	to	biological regulation
1806	1808	GO:0009987	to	cellular process
1820	1827	GO:0003824	protein	catalytic activity
1853	1859	GO:0005623	cells	cell
1886	1893	GO:0005488	binding	binding
1894	1896	GO:0065007	to	biological regulation
1894	1896	GO:0009987	to	cellular process
1920	1925	GO:0005623	cells	cell
2010	2018	GO:0003824	protein	catalytic activity
2076	2081	GO:0005623	cell	cell
2175	2180	GO:0005623	cell	cell
2320	2324	GO:0065007	to	biological regulation
2320	2324	GO:0009987	to	cellular process
2575	2577	GO:0065007	to	biological regulation
2575	2577	GO:0009987	to	cellular process
2721	2723	GO:0065007	to	biological regulation
2721	2723	GO:0009987	to	cellular process
3149	3158	GO:0051234	urination	establishment of localization
3149	3158	GO:0032501	urination	multicellular organismal process
3354	3361	GO:0065007	to	biological regulation
3354	3361	GO:0009987	to	cellular process
3437	3444	GO:0003824	protein	catalytic activity
3455	3457	GO:0065007	to	biological regulation
3455	3457	GO:0009987	to	cellular process
3539	3544	GO:0005623	cells	cell
3580	3588	GO:0003824	proteins	catalytic activity
3629	3644	GO:0044464	plasma membrane	cell part
3636	3644	GO:0044464	membrane	cell part
3653	3659	GO:0005623	cells	cell
3892	3907	GO:0044464	plasma membrane	cell part
3899	3907	GO:0044464	membrane	cell part
3933	3941	GO:0003824	proteins	catalytic activity
3978	3980	GO:0065007	to	biological regulation
3978	3980	GO:0009987	to	cellular process
4037	4039	GO:0065007	to	biological regulation
4037	4039	GO:0009987	to	cellular process
4051	4059	GO:0044464	membrane	cell part
