StartIndex	EndIndex	GO:ID	Term	OntologyTerm
22	35	GO:0003824	Dehydrogenase	catalytic activity
103	116	GO:0003824	dehydrogenase	catalytic activity
176	189	GO:0044422	mitochondrial	organelle part
176	189	GO:0032991	mitochondrial	macromolecular complex
176	189	GO:0044464	mitochondrial	cell part
224	226	GO:0065007	To	biological regulation
224	226	GO:0009987	To	cellular process
249	261	GO:0051704	pathogenesis	multi-organism process
357	366	GO:0009987	embryonic	cellular process
357	366	GO:0065007	embryonic	biological regulation
377	383	GO:0005623	cells	cell
475	484	GO:0065007	to	biological regulation
475	484	GO:0009987	to	cellular process
909	929	GO:0009987	fatty acid oxidation	cellular process
909	929	GO:0008152	fatty acid oxidation	metabolic process
934	946	GO:0051704	pathogenesis	multi-organism process
975	996	GO:0009987	fatty acid oxidation	cellular process
975	996	GO:0008152	fatty acid oxidation	metabolic process
1032	1045	GO:0003824	dehydrogenase	catalytic activity
1113	1124	GO:0008152	metabolism	metabolic process
1140	1160	GO:0009987	fatty acid oxidation	cellular process
1140	1160	GO:0008152	fatty acid oxidation	metabolic process
1170	1172	GO:0065007	to	biological regulation
1170	1172	GO:0009987	to	cellular process
1262	1264	GO:0065007	to	biological regulation
1262	1264	GO:0009987	to	cellular process
1442	1448	GO:0016265	death	death
1498	1507	GO:0009987	embryonic	cellular process
1498	1507	GO:0065007	embryonic	biological regulation
1513	1519	GO:0005623	cells	cell
1776	1785	GO:0065007	to	biological regulation
1776	1785	GO:0009987	to	cellular process
1786	1788	GO:0065007	to	biological regulation
1786	1788	GO:0009987	to	cellular process
1893	1895	GO:0065007	to	biological regulation
1893	1895	GO:0009987	to	cellular process
2114	2127	GO:0044464	Mitochondrial	cell part
2114	2127	GO:0032991	Mitochondrial	macromolecular complex
2114	2127	GO:0044422	Mitochondrial	organelle part
2210	2230	GO:0008152	Fatty acid oxidation	metabolic process
2210	2230	GO:0009987	Fatty acid oxidation	cellular process
2241	2253	GO:0044464	mitochondria	cell part
2241	2253	GO:0043226	mitochondria	organelle
2355	2369	GO:0003824	dehydrogenases	catalytic activity
2422	2435	GO:0003824	dehydrogenase	catalytic activity
2481	2488	GO:0003824	protein	catalytic activity
2650	2658	GO:0043226	nucleus	organelle
2650	2658	GO:0044464	nucleus	cell part
2677	2685	GO:0044464	cytosol	cell part
2712	2725	GO:0044422	mitochondrial	organelle part
2712	2725	GO:0032991	mitochondrial	macromolecular complex
2712	2725	GO:0044464	mitochondrial	cell part
2712	2732	GO:0044464	mitochondrial matrix	cell part
2712	2732	GO:0044422	mitochondrial matrix	organelle part
2756	2769	GO:0044422	mitochondrial	organelle part
2756	2769	GO:0032991	mitochondrial	macromolecular complex
2756	2769	GO:0044464	mitochondrial	cell part
2756	2777	GO:0044464	mitochondrial matrix	cell part
2756	2777	GO:0044422	mitochondrial matrix	organelle part
2812	2814	GO:0065007	to	biological regulation
2812	2814	GO:0009987	to	cellular process
2862	2875	GO:0003824	MCAD activity	catalytic activity
2902	2923	GO:0009987	fatty acid oxidation	cellular process
2902	2923	GO:0008152	fatty acid oxidation	metabolic process
2975	2982	GO:0065007	to	biological regulation
2975	2982	GO:0009987	to	cellular process
3181	3183	GO:0065007	to	biological regulation
3181	3183	GO:0009987	to	cellular process
3203	3205	GO:0065007	to	biological regulation
3203	3205	GO:0009987	to	cellular process
3660	3672	GO:0051704	pathogenesis	multi-organism process
3752	3756	GO:0065007	to	biological regulation
3752	3756	GO:0009987	to	cellular process
3892	3904	GO:0051704	pathogenesis	multi-organism process
3928	3930	GO:0065007	to	biological regulation
3928	3930	GO:0009987	to	cellular process
3986	3988	GO:0065007	To	biological regulation
3986	3988	GO:0009987	To	cellular process
4114	4123	GO:0009987	embryonic	cellular process
4114	4123	GO:0065007	embryonic	biological regulation
4134	4139	GO:0005623	cells	cell
4395	4398	GO:0065007	to	biological regulation
4395	4398	GO:0009987	to	cellular process
4531	4536	GO:0005623	cells	cell
4712	4715	GO:0065007	to	biological regulation
4712	4715	GO:0009987	to	cellular process
4779	4790	GO:0008152	Translation	metabolic process
4779	4790	GO:0009987	Translation	cellular process
4838	4847	GO:0008152	formation	metabolic process
4976	4987	GO:0008152	translation	metabolic process
4976	4987	GO:0009987	translation	cellular process
5166	5168	GO:0065007	to	biological regulation
5166	5168	GO:0009987	to	cellular process
5620	5625	GO:0005623	cells	cell
5742	5746	GO:0065007	to	biological regulation
5742	5746	GO:0009987	to	cellular process
5758	5760	GO:0065007	to	biological regulation
5758	5760	GO:0009987	to	cellular process
5883	5887	GO:0005623	cell	cell
5933	5937	GO:0005623	cell	cell
5949	5953	GO:0005623	cell	cell
6128	6132	GO:0065007	to	biological regulation
6128	6132	GO:0009987	to	cellular process
6144	6146	GO:0065007	to	biological regulation
6144	6146	GO:0009987	to	cellular process
6302	6306	GO:0005623	cell	cell
6335	6337	GO:0065007	to	biological regulation
6335	6337	GO:0009987	to	cellular process
6359	6366	GO:0065007	to	biological regulation
6359	6366	GO:0009987	to	cellular process
6367	6369	GO:0065007	to	biological regulation
6367	6369	GO:0009987	to	cellular process
6985	6991	GO:0016265	death	death
7082	7084	GO:0065007	to	biological regulation
7082	7084	GO:0009987	to	cellular process
7525	7527	GO:0065007	to	biological regulation
7525	7527	GO:0009987	to	cellular process
7536	7541	GO:0065007	to	biological regulation
7536	7541	GO:0009987	to	cellular process
9163	9176	GO:0003824	dehydrogenase	catalytic activity
9249	9256	GO:0003824	protein	catalytic activity
9410	9418	GO:0044421	antibody	extraccellular region part
9410	9418	GO:0032991	antibody	macromolecular complex
9432	9441	GO:0044421	antibody	extraccellular region part
9432	9441	GO:0032991	antibody	macromolecular complex
9489	9497	GO:0003824	protein	catalytic activity
9503	9510	GO:0003824	protein	catalytic activity
9648	9656	GO:0044421	antibody	extraccellular region part
9648	9656	GO:0032991	antibody	macromolecular complex
9676	9683	GO:0003824	protein	catalytic activity
9755	9762	GO:0003824	protein	catalytic activity
9788	9798	GO:0044421	antibodies	extraccellular region part
9788	9798	GO:0032991	antibodies	macromolecular complex
9845	9860	GO:0003824	Enzyme activity	catalytic activity
9920	9929	GO:0051234	transport	establishment of localization
9999	10007	GO:0065007	to	biological regulation
9999	10007	GO:0009987	to	cellular process
10083	10085	GO:0065007	to	biological regulation
10083	10085	GO:0009987	to	cellular process
10289	10296	GO:0009987	reduced	cellular process
10289	10296	GO:0008152	reduced	metabolic process
10289	10296	GO:0005215	reduced	transporter activity
10289	10296	GO:0051234	reduced	establishment of localization
10358	10360	GO:0065007	to	biological regulation
10358	10360	GO:0009987	to	cellular process
10646	10648	GO:0065007	to	biological regulation
10646	10648	GO:0009987	to	cellular process
10653	10661	GO:0009987	internal	cellular process
10653	10661	GO:0008152	internal	metabolic process
10682	10688	GO:0016265	Deaths	death
10854	10856	GO:0065007	to	biological regulation
10854	10856	GO:0009987	to	cellular process
10877	10879	GO:0065007	to	biological regulation
10877	10879	GO:0009987	to	cellular process
11077	11079	GO:0065007	to	biological regulation
11077	11079	GO:0009987	to	cellular process
11231	11233	GO:0065007	to	biological regulation
11231	11233	GO:0009987	to	cellular process
11298	11305	GO:0022414	matings	reproductive process
11298	11305	GO:0051704	matings	multi-organism process
11329	11337	GO:0022414	matings	reproductive process
11329	11337	GO:0051704	matings	multi-organism process
11359	11361	GO:0065007	to	biological regulation
11359	11361	GO:0009987	to	cellular process
11403	11411	GO:0022414	matings	reproductive process
11403	11411	GO:0051704	matings	multi-organism process
11432	11441	GO:0065007	to	biological regulation
11432	11441	GO:0009987	to	cellular process
11452	11454	GO:0065007	to	biological regulation
11452	11454	GO:0009987	to	cellular process
11549	11551	GO:0065007	to	biological regulation
11549	11551	GO:0009987	to	cellular process
11728	11730	GO:0065007	To	biological regulation
11728	11730	GO:0009987	To	cellular process
11952	11954	GO:0065007	to	biological regulation
11952	11954	GO:0009987	to	cellular process
12155	12157	GO:0065007	to	biological regulation
12155	12157	GO:0009987	to	cellular process
12573	12575	GO:0065007	to	biological regulation
12573	12575	GO:0009987	to	cellular process
12774	12776	GO:0065007	to	biological regulation
12774	12776	GO:0009987	to	cellular process
12814	12816	GO:0065007	to	biological regulation
12814	12816	GO:0009987	to	cellular process
12904	12906	GO:0065007	to	biological regulation
12904	12906	GO:0009987	to	cellular process
12966	12974	GO:0065007	to	biological regulation
12966	12974	GO:0009987	to	cellular process
13147	13152	GO:0065007	to	biological regulation
13147	13152	GO:0009987	to	cellular process
14362	14370	GO:0008152	Internal	metabolic process
14362	14370	GO:0009987	Internal	cellular process
14415	14426	GO:0065007	to	biological regulation
