StartIndex	EndIndex	GO:ID	Term	OntologyTerm
238	240	GO:0065007	to	biological regulation
238	240	GO:0009987	to	cellular process
507	509	GO:0065007	to	biological regulation
507	509	GO:0009987	to	cellular process
507	509	GO:0065007	to	biological regulation
507	509	GO:0009987	to	cellular process
691	701	GO:0050896	DNA repair	response to stimulus
691	701	GO:0009987	DNA repair	cellular process
691	701	GO:0008152	DNA repair	metabolic process
712	726	GO:0009987	transcription	cellular process
712	726	GO:0008152	transcription	metabolic process
779	781	GO:0050896	UV	response to stimulus
779	781	GO:0065007	UV	biological regulation
779	781	GO:0009987	UV	cellular process
779	781	GO:0023046	UV	signaling process
820	822	GO:0065007	to	biological regulation
820	822	GO:0009987	to	cellular process
933	935	GO:0065007	to	biological regulation
933	935	GO:0009987	to	cellular process
1049	1051	GO:0065007	to	biological regulation
1049	1051	GO:0009987	to	cellular process
1120	1133	GO:0009987	transcription	cellular process
1120	1133	GO:0008152	transcription	metabolic process
1469	1471	GO:0065007	to	biological regulation
1469	1471	GO:0009987	to	cellular process
1551	1553	GO:0065007	to	biological regulation
1551	1553	GO:0009987	to	cellular process
1732	1734	GO:0065007	to	biological regulation
1732	1734	GO:0009987	to	cellular process
1732	1734	GO:0065007	to	biological regulation
1732	1734	GO:0009987	to	cellular process
1732	1734	GO:0065007	to	biological regulation
1732	1734	GO:0009987	to	cellular process
1751	1759	GO:0065007	to	biological regulation
1751	1759	GO:0009987	to	cellular process
2204	2223	GO:0003824	uridylyltransferase	catalytic activity
2470	2472	GO:0065007	to	biological regulation
2470	2472	GO:0009987	to	cellular process
2981	2998	GO:0009987	transcription	cellular process
2981	2998	GO:0008152	transcription	metabolic process
5475	5485	GO:0050896	DNA repair	response to stimulus
5475	5485	GO:0009987	DNA repair	cellular process
5475	5485	GO:0008152	DNA repair	metabolic process
17160	17181	GO:0009987	transcription	cellular process
17160	17181	GO:0008152	transcription	metabolic process
17160	17186	GO:0016043	transcription initiation	cellular component organization
17197	17201	GO:0009987	NER	cellular process
17197	17201	GO:0008152	NER	metabolic process
17197	17201	GO:0050896	NER	response to stimulus
-1	18	GO:0043473	pigmentation	pigmentation
3603	3609	GO:0040007	growth	growth
3763	3769	GO:0040007	growth	growth
4028	4041	GO:0009987	transcription	cellular process
4028	4041	GO:0008152	transcription	metabolic process
4061	4065	GO:0005623	cell	cell
4556	4558	GO:0065007	to	biological regulation
4556	4558	GO:0009987	to	cellular process
4840	4842	GO:0065007	to	biological regulation
4840	4842	GO:0009987	to	cellular process
5020	5024	GO:0065007	to	biological regulation
5020	5024	GO:0009987	to	cellular process
5107	5109	GO:0065007	to	biological regulation
5107	5109	GO:0009987	to	cellular process
5438	5445	GO:0032502	ageing	developmental process
5475	5485	GO:0050896	DNA repair	response to stimulus
5475	5485	GO:0009987	DNA repair	cellular process
5475	5485	GO:0008152	DNA repair	metabolic process
5500	5502	GO:0050896	UV	response to stimulus
5500	5502	GO:0065007	UV	biological regulation
5500	5502	GO:0009987	UV	cellular process
5500	5502	GO:0023046	UV	signaling process
5826	5835	GO:0009987	embryonic	cellular process
5826	5835	GO:0065007	embryonic	biological regulation
5841	5846	GO:0005623	cells	cell
5894	5901	GO:0009987	reduced	cellular process
5894	5901	GO:0008152	reduced	metabolic process
5894	5901	GO:0005215	reduced	transporter activity
5894	5901	GO:0051234	reduced	establishment of localization
5932	5934	GO:0065007	to	biological regulation
5932	5934	GO:0009987	to	cellular process
6111	6118	GO:0003824	protein	catalytic activity
6202	6204	GO:0065007	to	biological regulation
6202	6204	GO:0009987	to	cellular process
6323	6332	GO:0009987	embryonic	cellular process
6323	6332	GO:0065007	embryonic	biological regulation
6358	6365	GO:0032502	embryos	developmental process
6526	6528	GO:0065007	to	biological regulation
6526	6528	GO:0009987	to	cellular process
6529	6536	GO:0009987	reduced	cellular process
6529	6536	GO:0008152	reduced	metabolic process
6529	6536	GO:0005215	reduced	transporter activity
6529	6536	GO:0051234	reduced	establishment of localization
6576	6583	GO:0003824	protein	catalytic activity
6638	6640	GO:0065007	to	biological regulation
6638	6640	GO:0009987	to	cellular process
6752	6765	GO:0032502	embryogenesis	developmental process
7104	7106	GO:0065007	to	biological regulation
7104	7106	GO:0009987	to	cellular process
7601	7604	GO:0065007	to	biological regulation
7601	7604	GO:0009987	to	cellular process
8460	8469	GO:0009987	embryonic	cellular process
8460	8469	GO:0065007	embryonic	biological regulation
8475	8479	GO:0005623	cell	cell
8907	8916	GO:0009987	embryonic	cellular process
8907	8916	GO:0065007	embryonic	biological regulation
8922	8926	GO:0005623	cell	cell
9571	9578	GO:0032502	Embryos	developmental process
9675	9677	GO:0065007	To	biological regulation
9675	9677	GO:0009987	To	cellular process
9734	9736	GO:0065007	to	biological regulation
9734	9736	GO:0009987	to	cellular process
9761	9763	GO:0065007	to	biological regulation
9761	9763	GO:0009987	to	cellular process
9905	9907	GO:0065007	to	biological regulation
9905	9907	GO:0009987	to	cellular process
10113	10120	GO:0009987	reduced	cellular process
10113	10120	GO:0008152	reduced	metabolic process
10113	10120	GO:0005215	reduced	transporter activity
10113	10120	GO:0051234	reduced	establishment of localization
10234	10236	GO:0065007	to	biological regulation
10234	10236	GO:0009987	to	cellular process
10295	10305	GO:0044421	antibodies	extraccellular region part
10295	10305	GO:0032991	antibodies	macromolecular complex
10324	10326	GO:0065007	to	biological regulation
10324	10326	GO:0009987	to	cellular process
10441	10443	GO:0065007	to	biological regulation
10441	10443	GO:0009987	to	cellular process
10481	10488	GO:0003824	protein	catalytic activity
10526	10533	GO:0009987	reduced	cellular process
10526	10533	GO:0008152	reduced	metabolic process
10526	10533	GO:0005215	reduced	transporter activity
10526	10533	GO:0051234	reduced	establishment of localization
10650	10654	GO:0065007	to	biological regulation
10650	10654	GO:0009987	to	cellular process
10926	10936	GO:0032501	hair cycle	multicellular organismal process
11096	11106	GO:0032501	hair cycle	multicellular organismal process
11642	11644	GO:0065007	to	biological regulation
11642	11644	GO:0009987	to	cellular process
11809	11817	GO:0065007	to	biological regulation
11809	11817	GO:0009987	to	cellular process
13048	13055	GO:0005623	cells	cell
13885	13892	GO:0009987	reduced	cellular process
13885	13892	GO:0008152	reduced	metabolic process
13885	13892	GO:0005215	reduced	transporter activity
13885	13892	GO:0051234	reduced	establishment of localization
14069	14071	GO:0065007	to	biological regulation
14069	14071	GO:0009987	to	cellular process
14571	14573	GO:0065007	to	biological regulation
14571	14573	GO:0009987	to	cellular process
15026	15032	GO:0032502	Ageing	developmental process
15521	15523	GO:0065007	to	biological regulation
15521	15523	GO:0009987	to	cellular process
15965	15970	GO:0005623	Cells	cell
15972	15974	GO:0065007	To	biological regulation
15972	15974	GO:0009987	To	cellular process
16057	16059	GO:0065007	to	biological regulation
16057	16059	GO:0009987	to	cellular process
