StartIndex	EndIndex	GO:ID	Term	OntologyTerm
122	129	GO:0003824	protein	catalytic activity
209	225	GO:0032502	limb development	developmental process
312	314	GO:0065007	to	biological regulation
312	314	GO:0009987	to	cellular process
375	384	GO:0009987	embryonic	cellular process
375	384	GO:0065007	embryonic	biological regulation
502	504	GO:0065007	to	biological regulation
502	504	GO:0009987	to	cellular process
583	599	GO:0032502	limb development	developmental process
601	603	GO:0065007	To	biological regulation
601	603	GO:0009987	To	cellular process
765	767	GO:0065007	to	biological regulation
765	767	GO:0009987	to	cellular process
832	834	GO:0065007	to	biological regulation
832	834	GO:0009987	to	cellular process
1112	1121	GO:0023052	signaling	signaling
1151	1165	GO:0032502	chondrogenesis	developmental process
1214	1216	GO:0065007	to	biological regulation
1214	1216	GO:0009987	to	cellular process
1512	1524	GO:0032502	osteogenesis	developmental process
1556	1565	GO:0023052	signaling	signaling
1602	1610	GO:0003824	proteins	catalytic activity
1628	1630	GO:0065007	to	biological regulation
1628	1630	GO:0009987	to	cellular process
1659	1668	GO:0008152	formation	metabolic process
1792	1797	GO:0005623	cells	cell
1845	1851	GO:0032502	embryo	developmental process
2100	2102	GO:0065007	to	biological regulation
2100	2102	GO:0009987	to	cellular process
2416	2418	GO:0065007	to	biological regulation
2416	2418	GO:0009987	to	cellular process
2797	2803	GO:0032502	embryo	developmental process
2839	2847	GO:0003824	proteins	catalytic activity
2868	2877	GO:0023052	signaling	signaling
2898	2900	GO:0065007	to	biological regulation
2898	2900	GO:0009987	to	cellular process
2918	2924	GO:0040007	growth	growth
2928	2930	GO:0065007	to	biological regulation
2928	2930	GO:0009987	to	cellular process
3017	3031	GO:0032502	bone formation	developmental process
3022	3031	GO:0008152	formation	metabolic process
3114	3116	GO:0065007	to	biological regulation
3114	3116	GO:0009987	to	cellular process
3177	3200	GO:0032502	developmental processes	developmental process
3233	3246	GO:0032502	morphogenesis	developmental process
3350	3366	GO:0032502	limb development	developmental process
3394	3396	GO:0065007	to	biological regulation
3394	3396	GO:0009987	to	cellular process
3458	3462	GO:0005623	cell	cell
3575	3591	GO:0032502	limb development	developmental process
3605	3614	GO:0023052	signaling	signaling
3771	3773	GO:0065007	to	biological regulation
3771	3773	GO:0009987	to	cellular process
3794	3803	GO:0023052	signaling	signaling
3926	3932	GO:0009987	direct	cellular process
3926	3932	GO:0008152	direct	metabolic process
4369	4371	GO:0065007	to	biological regulation
4369	4371	GO:0009987	to	cellular process
4551	4560	GO:0023052	signaling	signaling
4580	4582	GO:0065007	to	biological regulation
4580	4582	GO:0009987	to	cellular process
4618	4620	GO:0065007	to	biological regulation
4618	4620	GO:0009987	to	cellular process
4857	4864	GO:0032502	embryos	developmental process
4869	4871	GO:0065007	to	biological regulation
4869	4871	GO:0009987	to	cellular process
4974	4981	GO:0032502	embryos	developmental process
5270	5272	GO:0065007	to	biological regulation
5270	5272	GO:0009987	to	cellular process
5342	5344	GO:0065007	to	biological regulation
5342	5344	GO:0009987	to	cellular process
5531	5533	GO:0065007	to	biological regulation
5531	5533	GO:0009987	to	cellular process
5552	5561	GO:0023052	signaling	signaling
5795	5797	GO:0065007	to	biological regulation
5795	5797	GO:0009987	to	cellular process
6196	6205	GO:0023052	signaling	signaling
6391	6398	GO:0008152	directs	metabolic process
6391	6398	GO:0009987	directs	cellular process
6531	6540	GO:0023052	signaling	signaling
6723	6730	GO:0032502	embryos	developmental process
7361	7366	GO:0016265	death	death
7469	7478	GO:0023052	signaling	signaling
7707	7742	GO:0032501	fibroblast growth factor production	multicellular organismal process
7718	7724	GO:0040007	growth	growth
7769	7771	GO:0065007	to	biological regulation
7769	7771	GO:0009987	to	cellular process
7947	7953	GO:0040007	growth	growth
8053	8062	GO:0023052	signaling	signaling
8074	8076	GO:0065007	to	biological regulation
8074	8076	GO:0009987	to	cellular process
8265	8274	GO:0023052	signaling	signaling
8352	8368	GO:0032502	limb development	developmental process
8400	8402	GO:0065007	to	biological regulation
8400	8402	GO:0009987	to	cellular process
8516	8525	GO:0023052	signaling	signaling
8587	8609	GO:0022610	cartilage condensation	biological adhesion
8587	8609	GO:0009987	cartilage condensation	cellular process
8788	8790	GO:0065007	to	biological regulation
8788	8790	GO:0009987	to	cellular process
8970	8979	GO:0023052	signaling	signaling
9045	9059	GO:0032502	chondrogenesis	developmental process
9133	9139	GO:0065007	global	biological regulation
9140	9154	GO:0032502	chondrogenesis	developmental process
9140	9154	GO:0032502	chondrogenesis	developmental process
9409	9423	GO:0032502	bone formation	developmental process
9414	9423	GO:0008152	formation	metabolic process
9434	9444	GO:0008152	metabolism	metabolic process
9597	9599	GO:0065007	to	biological regulation
9597	9599	GO:0009987	to	cellular process
9624	9626	GO:0065007	To	biological regulation
9624	9626	GO:0009987	To	cellular process
9681	9690	GO:0023052	signaling	signaling
9864	9880	GO:0032502	limb development	developmental process
9935	9948	GO:0032502	embryogenesis	developmental process
10053	10069	GO:0032502	limb development	developmental process
10811	10825	GO:0032502	chondrogenesis	developmental process
10827	10839	GO:0032502	Osteogenesis	developmental process
11002	11014	GO:0032502	osteogenesis	developmental process
11085	11105	GO:0032502	skeletal development	developmental process
11153	11167	GO:0032502	chondrogenesis	developmental process
11195	11204	GO:0008152	formation	metabolic process
11313	11315	GO:0065007	To	biological regulation
11313	11315	GO:0009987	To	cellular process
11345	11354	GO:0023052	signaling	signaling
11401	11403	GO:0065007	to	biological regulation
11401	11403	GO:0009987	to	cellular process
11671	11680	GO:0009987	embryonic	cellular process
11671	11680	GO:0065007	embryonic	biological regulation
11671	11692	GO:0032502	embryonic development	developmental process
11972	11974	GO:0065007	to	biological regulation
11972	11974	GO:0009987	to	cellular process
12063	12065	GO:0065007	To	biological regulation
12063	12065	GO:0009987	To	cellular process
12288	12304	GO:0032502	limb development	developmental process
12423	12425	GO:0065007	to	biological regulation
12423	12425	GO:0009987	to	cellular process
12581	12590	GO:0009987	embryonic	cellular process
12581	12590	GO:0065007	embryonic	biological regulation
12718	12720	GO:0065007	to	biological regulation
