StartIndex	EndIndex	GO:ID	Term	OntologyTerm
234	236	GO:0065007	to	biological regulation
234	236	GO:0009987	to	cellular process
503	505	GO:0065007	to	biological regulation
503	505	GO:0009987	to	cellular process
503	505	GO:0065007	to	biological regulation
503	505	GO:0009987	to	cellular process
687	697	GO:0050896	DNA repair	response to stimulus
687	697	GO:0009987	DNA repair	cellular process
687	697	GO:0008152	DNA repair	metabolic process
708	721	GO:0009987	transcription	cellular process
708	721	GO:0008152	transcription	metabolic process
775	777	GO:0050896	UV	response to stimulus
775	777	GO:0065007	UV	biological regulation
775	777	GO:0009987	UV	cellular process
775	777	GO:0023046	UV	signaling process
816	818	GO:0065007	to	biological regulation
816	818	GO:0009987	to	cellular process
929	931	GO:0065007	to	biological regulation
929	931	GO:0009987	to	cellular process
1045	1047	GO:0065007	to	biological regulation
1045	1047	GO:0009987	to	cellular process
1116	1129	GO:0009987	transcription	cellular process
1116	1129	GO:0008152	transcription	metabolic process
1465	1467	GO:0065007	to	biological regulation
1465	1467	GO:0009987	to	cellular process
1547	1549	GO:0065007	to	biological regulation
1547	1549	GO:0009987	to	cellular process
1724	1726	GO:0065007	to	biological regulation
1724	1726	GO:0009987	to	cellular process
1724	1726	GO:0065007	to	biological regulation
1724	1726	GO:0009987	to	cellular process
1724	1726	GO:0065007	to	biological regulation
1724	1726	GO:0009987	to	cellular process
1743	1745	GO:0065007	to	biological regulation
1743	1745	GO:0009987	to	cellular process
2196	2215	GO:0003824	uridylyltransferase	catalytic activity
2460	2462	GO:0065007	to	biological regulation
2460	2462	GO:0009987	to	cellular process
2969	2982	GO:0009987	transcription	cellular process
2969	2982	GO:0008152	transcription	metabolic process
2983	2993	GO:0050896	DNA repair	response to stimulus
2983	2993	GO:0009987	DNA repair	cellular process
2983	2993	GO:0008152	DNA repair	metabolic process
3111	3124	GO:0009987	transcription	cellular process
3111	3124	GO:0008152	transcription	metabolic process
3111	3135	GO:0016043	transcription initiation	cellular component organization
3194	3197	GO:0009987	NER	cellular process
3194	3197	GO:0008152	NER	metabolic process
3194	3197	GO:0050896	NER	response to stimulus
3472	3484	GO:0043473	pigmentation	pigmentation
3591	3597	GO:0040007	growth	growth
3751	3757	GO:0040007	growth	growth
4016	4029	GO:0009987	transcription	cellular process
4016	4029	GO:0008152	transcription	metabolic process
4049	4053	GO:0005623	cell	cell
4542	4544	GO:0065007	to	biological regulation
4542	4544	GO:0009987	to	cellular process
4826	4828	GO:0065007	to	biological regulation
4826	4828	GO:0009987	to	cellular process
5006	5008	GO:0065007	to	biological regulation
5006	5008	GO:0009987	to	cellular process
5093	5095	GO:0065007	to	biological regulation
5093	5095	GO:0009987	to	cellular process
5422	5428	GO:0032502	ageing	developmental process
5459	5469	GO:0050896	DNA repair	response to stimulus
5459	5469	GO:0009987	DNA repair	cellular process
5459	5469	GO:0008152	DNA repair	metabolic process
5484	5486	GO:0050896	UV	response to stimulus
5484	5486	GO:0065007	UV	biological regulation
5484	5486	GO:0009987	UV	cellular process
5484	5486	GO:0023046	UV	signaling process
5804	5813	GO:0009987	embryonic	cellular process
5804	5813	GO:0065007	embryonic	biological regulation
5819	5824	GO:0005623	cells	cell
5872	5879	GO:0009987	reduced	cellular process
5872	5879	GO:0008152	reduced	metabolic process
5872	5879	GO:0005215	reduced	transporter activity
5872	5879	GO:0051234	reduced	establishment of localization
5910	5912	GO:0065007	to	biological regulation
5910	5912	GO:0009987	to	cellular process
6089	6096	GO:0003824	protein	catalytic activity
6180	6182	GO:0065007	to	biological regulation
6180	6182	GO:0009987	to	cellular process
6301	6310	GO:0009987	embryonic	cellular process
6301	6310	GO:0065007	embryonic	biological regulation
6336	6343	GO:0032502	embryos	developmental process
6504	6506	GO:0065007	to	biological regulation
6504	6506	GO:0009987	to	cellular process
6507	6514	GO:0009987	reduced	cellular process
6507	6514	GO:0008152	reduced	metabolic process
6507	6514	GO:0005215	reduced	transporter activity
6507	6514	GO:0051234	reduced	establishment of localization
6554	6561	GO:0003824	protein	catalytic activity
6616	6618	GO:0065007	to	biological regulation
6616	6618	GO:0009987	to	cellular process
6730	6743	GO:0032502	embryogenesis	developmental process
7082	7084	GO:0065007	to	biological regulation
7082	7084	GO:0009987	to	cellular process
7573	7575	GO:0065007	to	biological regulation
7573	7575	GO:0009987	to	cellular process
8430	8439	GO:0009987	embryonic	cellular process
8430	8439	GO:0065007	embryonic	biological regulation
8445	8449	GO:0005623	cell	cell
8873	8882	GO:0009987	embryonic	cellular process
8873	8882	GO:0065007	embryonic	biological regulation
8888	8892	GO:0005623	cell	cell
9531	9538	GO:0032502	Embryos	developmental process
9631	9633	GO:0065007	To	biological regulation
9631	9633	GO:0009987	To	cellular process
9690	9692	GO:0065007	to	biological regulation
9690	9692	GO:0009987	to	cellular process
9690	9692	GO:0065007	to	biological regulation
9690	9692	GO:0009987	to	cellular process
9717	9719	GO:0065007	to	biological regulation
9717	9719	GO:0009987	to	cellular process
10069	10076	GO:0009987	reduced	cellular process
10069	10076	GO:0008152	reduced	metabolic process
10069	10076	GO:0005215	reduced	transporter activity
10069	10076	GO:0051234	reduced	establishment of localization
10190	10192	GO:0065007	to	biological regulation
10190	10192	GO:0009987	to	cellular process
10251	10261	GO:0044421	antibodies	extraccellular region part
10251	10261	GO:0032991	antibodies	macromolecular complex
10280	10282	GO:0065007	to	biological regulation
10280	10282	GO:0009987	to	cellular process
10397	10399	GO:0065007	to	biological regulation
10397	10399	GO:0009987	to	cellular process
10437	10444	GO:0003824	protein	catalytic activity
10480	10487	GO:0009987	reduced	cellular process
10480	10487	GO:0008152	reduced	metabolic process
10480	10487	GO:0005215	reduced	transporter activity
10480	10487	GO:0051234	reduced	establishment of localization
10604	10606	GO:0065007	to	biological regulation
10604	10606	GO:0009987	to	cellular process
10880	10890	GO:0032501	hair cycle	multicellular organismal process
11050	11060	GO:0032501	hair cycle	multicellular organismal process
11596	11598	GO:0065007	to	biological regulation
11596	11598	GO:0009987	to	cellular process
11757	11759	GO:0065007	to	biological regulation
11757	11759	GO:0009987	to	cellular process
12986	12991	GO:0005623	cells	cell
13819	13826	GO:0009987	reduced	cellular process
13819	13826	GO:0008152	reduced	metabolic process
13819	13826	GO:0005215	reduced	transporter activity
13819	13826	GO:0051234	reduced	establishment of localization
14003	14005	GO:0065007	to	biological regulation
14003	14005	GO:0009987	to	cellular process
14505	14507	GO:0065007	to	biological regulation
14505	14507	GO:0009987	to	cellular process
14952	14958	GO:0032502	Ageing	developmental process
15445	15447	GO:0065007	to	biological regulation
15445	15447	GO:0009987	to	cellular process
15883	15888	GO:0005623	Cells	cell
15888	15890	GO:0065007	To	biological regulation
15888	15890	GO:0009987	To	cellular process
15973	15975	GO:0065007	to	biological regulation
15973	15975	GO:0009987	to	cellular process
15991	15993	GO:0065007	to	biological regulation
15991	15993	GO:0009987	to	cellular process
16310	16317	GO:0009987	reduced	cellular process
16310	16317	GO:0008152	reduced	metabolic process
16310	16317	GO:0005215	reduced	transporter activity
16310	16317	GO:0051234	reduced	establishment of localization
16551	16558	GO:0009987	reduced	cellular process
16551	16558	GO:0008152	reduced	metabolic process
16551	16558	GO:0005215	reduced	transporter activity
16551	16558	GO:0051234	reduced	establishment of localization
16586	16588	GO:0065007	to	biological regulation
16586	16588	GO:0009987	to	cellular process
16676	16678	GO:0065007	to	biological regulation
16676	16678	GO:0009987	to	cellular process
16730	16732	GO:0065007	to	biological regulation
16730	16732	GO:0009987	to	cellular process
16898	16907	GO:0008152	synthesis	metabolic process
16914	16916	GO:0050896	UV	response to stimulus
16914	16916	GO:0065007	UV	biological regulation
16914	16916	GO:0009987	UV	cellular process
16914	16916	GO:0023046	UV	signaling process
16951	16964	GO:0009987	RNA synthesis	cellular process
16951	16964	GO:0008152	RNA synthesis	metabolic process
16955	16964	GO:0008152	synthesis	metabolic process
16971	16973	GO:0050896	UV	response to stimulus
16971	16973	GO:0065007	UV	biological regulation
16971	16973	GO:0009987	UV	cellular process
16971	16973	GO:0023046	UV	signaling process
16987	16989	GO:0050896	UV	response to stimulus
16987	16989	GO:0065007	UV	biological regulation
16987	16989	GO:0009987	UV	cellular process
16987	16989	GO:0023046	UV	signaling process
17033	17036	GO:0009987	NER	cellular process
17033	17036	GO:0008152	NER	metabolic process
17033	17036	GO:0050896	NER	response to stimulus
17050	17056	GO:0065007	global	biological regulation
17050	17067	GO:0050896	global genome NER	response to stimulus
17050	17067	GO:0009987	global genome NER	cellular process
17050	17067	GO:0008152	global genome NER	metabolic process
17064	17067	GO:0009987	NER	cellular process
17064	17067	GO:0008152	NER	metabolic process
17064	17067	GO:0050896	NER	response to stimulus
17072	17097	GO:0050896	transcription-coupled NER	response to stimulus
17072	17097	GO:0009987	transcription-coupled NER	cellular process
17072	17097	GO:0008152	transcription-coupled NER	metabolic process
17094	17097	GO:0009987	NER	cellular process
17094	17097	GO:0008152	NER	metabolic process
17094	17097	GO:0050896	NER	response to stimulus
17109	17112	GO:0009987	NER	cellular process
17109	17112	GO:0008152	NER	metabolic process
17109	17112	GO:0050896	NER	response to stimulus
17160	17174	GO:0050896	response to UV	response to stimulus
17169	17171	GO:0065007	to	biological regulation
17169	17171	GO:0009987	to	cellular process
17172	17174	GO:0050896	UV	response to stimulus
17172	17174	GO:0065007	UV	biological regulation
17172	17174	GO:0009987	UV	cellular process
17172	17174	GO:0023046	UV	signaling process
17219	17221	GO:0065007	to	biological regulation
17219	17221	GO:0009987	to	cellular process
17419	17421	GO:0050896	UV	response to stimulus
17419	17421	GO:0065007	UV	biological regulation
17419	17421	GO:0009987	UV	cellular process
17419	17421	GO:0023046	UV	signaling process
17621	17626	GO:0005623	cells	cell
17667	17669	GO:0065007	to	biological regulation
17667	17669	GO:0009987	to	cellular process
17716	17721	GO:0005623	cells	cell
17732	17734	GO:0065007	to	biological regulation
17732	17734	GO:0009987	to	cellular process
17756	17761	GO:0005623	cells	cell
17763	17765	GO:0050896	UV	response to stimulus
17763	17765	GO:0065007	UV	biological regulation
17763	17765	GO:0009987	UV	cellular process
17763	17765	GO:0023046	UV	signaling process
17867	17872	GO:0005623	cells	cell
17877	17879	GO:0065007	to	biological regulation
17877	17879	GO:0009987	to	cellular process
17941	17950	GO:0009987	embryonic	cellular process
17941	17950	GO:0065007	embryonic	biological regulation
17990	17992	GO:0065007	to	biological regulation
17990	17992	GO:0009987	to	cellular process
17998	18000	GO:0050896	UV	response to stimulus
17998	18000	GO:0065007	UV	biological regulation
17998	18000	GO:0009987	UV	cellular process
17998	18000	GO:0023046	UV	signaling process
18147	18152	GO:0005623	cells	cell
18163	18165	GO:0065007	to	biological regulation
18163	18165	GO:0009987	to	cellular process
18186	18188	GO:0065007	to	biological regulation
18186	18188	GO:0009987	to	cellular process
18189	18191	GO:0050896	UV	response to stimulus
18189	18191	GO:0065007	UV	biological regulation
18189	18191	GO:0009987	UV	cellular process
18189	18191	GO:0023046	UV	signaling process
18208	18213	GO:0005623	cells	cell
18364	18369	GO:0005623	cells	cell
18399	18401	GO:0050896	UV	response to stimulus
18399	18401	GO:0065007	UV	biological regulation
18399	18401	GO:0009987	UV	cellular process
18399	18401	GO:0023046	UV	signaling process
18523	18526	GO:0009987	NER	cellular process
18523	18526	GO:0008152	NER	metabolic process
18523	18526	GO:0050896	NER	response to stimulus
18548	18550	GO:0065007	to	biological regulation
18548	18550	GO:0009987	to	cellular process
18561	18566	GO:0005623	cells	cell
18595	18600	GO:0005623	cells	cell
18802	18805	GO:0009987	NER	cellular process
18802	18805	GO:0008152	NER	metabolic process
18802	18805	GO:0050896	NER	response to stimulus
18959	18961	GO:0050896	UV	response to stimulus
18959	18961	GO:0065007	UV	biological regulation
18959	18961	GO:0009987	UV	cellular process
18959	18961	GO:0023046	UV	signaling process
18977	18982	GO:0005623	cells	cell
19034	19036	GO:0050896	UV	response to stimulus
19034	19036	GO:0065007	UV	biological regulation
19034	19036	GO:0009987	UV	cellular process
19034	19036	GO:0023046	UV	signaling process
19217	19219	GO:0050896	UV	response to stimulus
19217	19219	GO:0065007	UV	biological regulation
19217	19219	GO:0009987	UV	cellular process
19217	19219	GO:0023046	UV	signaling process
19398	19403	GO:0005623	cells	cell
19571	19575	GO:0005623	cell	cell
19698	19704	GO:0065007	global	biological regulation
19829	19833	GO:0005623	cell	cell
20031	20059	GO:0008152	transcription-coupled repair	metabolic process
20031	20059	GO:0009987	transcription-coupled repair	cellular process
20031	20059	GO:0050896	transcription-coupled repair	response to stimulus
20191	20195	GO:0005623	cell	cell
20341	20344	GO:0009987	NER	cellular process
20341	20344	GO:0008152	NER	metabolic process
20341	20344	GO:0050896	NER	response to stimulus
20559	20562	GO:0044464	RPA	cell part
20559	20562	GO:0032991	RPA	macromolecular complex
20559	20562	GO:0044422	RPA	organelle part
20594	20597	GO:0009987	NER	cellular process
