StartIndex	EndIndex	GO:ID	Term	OntologyTerm
0	11	GO:0005488	DNA binding	binding
4	11	GO:0005488	binding	binding
132	147	GO:0008152	DNA replication	metabolic process
132	147	GO:0009987	DNA replication	cellular process
190	207	GO:0005215	ATPase activities	transporter activity
190	207	GO:0003824	ATPase activities	catalytic activity
523	525	GO:0065007	to	biological regulation
523	525	GO:0009987	to	cellular process
1092	1111	GO:0009987	Strand displacement	cellular process
1092	1111	GO:0008152	Strand displacement	metabolic process
1205	1207	GO:0065007	to	biological regulation
1205	1207	GO:0009987	to	cellular process
1696	1714	GO:0005488	nucleotide binding	binding
1707	1714	GO:0005488	binding	binding
1716	1727	GO:0005488	DNA binding	binding
1720	1727	GO:0005488	binding	binding
1732	1735	GO:0003824	ATP	catalytic activity
1819	1821	GO:0065007	to	biological regulation
1819	1821	GO:0009987	to	cellular process
1889	1891	GO:0065007	to	biological regulation
1889	1891	GO:0009987	to	cellular process
2182	2190	GO:0003824	proteins	catalytic activity
2221	2229	GO:0003824	proteins	catalytic activity
2255	2268	GO:0065007	DNA-dependent	biological regulation
2255	2268	GO:0009987	DNA-dependent	cellular process
2255	2268	GO:0008152	DNA-dependent	metabolic process
2365	2373	GO:0003824	proteins	catalytic activity
2429	2431	GO:0065007	to	biological regulation
2429	2431	GO:0009987	to	cellular process
2453	2474	GO:0003824	DNA helicase activity	catalytic activity
2457	2474	GO:0003824	helicase activity	catalytic activity
2516	2524	GO:0003824	proteins	catalytic activity
2552	2554	GO:0065007	to	biological regulation
2552	2554	GO:0009987	to	cellular process
2559	2576	GO:0003824	helicase activity	catalytic activity
2613	2630	GO:0003824	helicase activity	catalytic activity
2759	2768	GO:0044464	Chromatin	cell part
2759	2768	GO:0044422	Chromatin	organelle part
3222	3224	GO:0065007	to	biological regulation
3222	3224	GO:0009987	to	cellular process
3258	3261	GO:0003824	ATP	catalytic activity
3693	3695	GO:0065007	to	biological regulation
3693	3695	GO:0009987	to	cellular process
3794	3811	GO:0044464	replication forks	cell part
3794	3811	GO:0044422	replication forks	organelle part
3880	3891	GO:0005488	DNA binding	binding
3884	3891	GO:0005488	binding	binding
4267	4269	GO:0065007	to	biological regulation
4267	4269	GO:0009987	to	cellular process
4352	4354	GO:0065007	to	biological regulation
4352	4354	GO:0009987	to	cellular process
