StartIndex	EndIndex	GO:ID	Term	OntologyTerm
10	16	GO:0065007	global	biological regulation
37	39	GO:0065007	to	biological regulation
37	39	GO:0009987	to	cellular process
53	55	GO:0065007	to	biological regulation
53	55	GO:0009987	to	cellular process
272	274	GO:0065007	to	biological regulation
272	274	GO:0009987	to	cellular process
400	408	GO:0044421	collagen	extraccellular region part
439	445	GO:0065007	global	biological regulation
466	468	GO:0065007	to	biological regulation
466	468	GO:0009987	to	cellular process
638	653	GO:0008152	gene expression	metabolic process
793	795	GO:0065007	to	biological regulation
793	795	GO:0009987	to	cellular process
1299	1301	GO:0065007	to	biological regulation
1299	1301	GO:0009987	to	cellular process
1417	1419	GO:0065007	to	biological regulation
1417	1419	GO:0009987	to	cellular process
1463	1465	GO:0065007	to	biological regulation
1463	1465	GO:0009987	to	cellular process
1472	1474	GO:0065007	to	biological regulation
1472	1474	GO:0009987	to	cellular process
1528	1530	GO:0065007	to	biological regulation
1528	1530	GO:0009987	to	cellular process
1627	1629	GO:0065007	to	biological regulation
1627	1629	GO:0009987	to	cellular process
2264	2266	GO:0065007	to	biological regulation
2264	2266	GO:0009987	to	cellular process
2485	2487	GO:0065007	to	biological regulation
2485	2487	GO:0009987	to	cellular process
3398	3405	GO:0003824	protein	catalytic activity
3440	3447	GO:0003824	protein	catalytic activity
3557	3559	GO:0065007	to	biological regulation
3557	3559	GO:0009987	to	cellular process
3655	3670	GO:0008152	gene expression	metabolic process
3751	3753	GO:0065007	to	biological regulation
3751	3753	GO:0009987	to	cellular process
3782	3788	GO:0065007	global	biological regulation
3789	3804	GO:0008152	gene expression	metabolic process
3934	3936	GO:0065007	to	biological regulation
3934	3936	GO:0009987	to	cellular process
4089	4094	GO:0005623	cells	cell
4185	4187	GO:0065007	to	biological regulation
4185	4187	GO:0009987	to	cellular process
4452	4457	GO:0005623	cells	cell
4847	4849	GO:0065007	to	biological regulation
4847	4849	GO:0009987	to	cellular process
4894	4909	GO:0008152	gene expression	metabolic process
5034	5036	GO:0065007	To	biological regulation
5034	5036	GO:0009987	To	cellular process
5226	5228	GO:0065007	to	biological regulation
5226	5228	GO:0009987	to	cellular process
5470	5485	GO:0008152	gene expression	metabolic process
5685	5687	GO:0065007	to	biological regulation
5685	5687	GO:0009987	to	cellular process
6012	6014	GO:0065007	to	biological regulation
6012	6014	GO:0009987	to	cellular process
6140	6142	GO:0065007	to	biological regulation
6140	6142	GO:0009987	to	cellular process
6470	6478	GO:0044421	Collagen	extraccellular region part
6881	6896	GO:0008152	gene expression	metabolic process
6918	6920	GO:0065007	to	biological regulation
6918	6920	GO:0009987	to	cellular process
8147	8149	GO:0065007	To	biological regulation
8147	8149	GO:0009987	To	cellular process
8543	8558	GO:0008152	gene expression	metabolic process
9068	9071	GO:0044464	MAS	cell part
9068	9071	GO:0044422	MAS	organelle part
9093	9099	GO:0065007	global	biological regulation
9117	9132	GO:0008152	gene expression	metabolic process
9202	9204	GO:0065007	to	biological regulation
9202	9204	GO:0009987	to	cellular process
9650	9652	GO:0065007	to	biological regulation
9650	9652	GO:0009987	to	cellular process
9757	9759	GO:0065007	to	biological regulation
9757	9759	GO:0009987	to	cellular process
9777	9792	GO:0008152	gene expression	metabolic process
10056	10058	GO:0065007	To	biological regulation
10056	10058	GO:0009987	To	cellular process
