StartIndex	EndIndex	GO:ID	Term	OntologyTerm
15	24	GO:0023052	signaling	signaling
51	53	GO:0065007	to	biological regulation
51	53	GO:0009987	to	cellular process
91	95	GO:0005623	cell	cell
96	105	GO:0016265	apoptosis	death
96	105	GO:0009987	apoptosis	cellular process
416	421	GO:0005623	cells	cell
447	456	GO:0023052	signaling	signaling
489	518	GO:0009987	neural crest cell development	cellular process
489	518	GO:0032502	neural crest cell development	developmental process
502	506	GO:0005623	cell	cell
502	518	GO:0009987	cell development	cellular process
502	518	GO:0032502	cell development	developmental process
543	552	GO:0023052	signaling	signaling
628	634	GO:0060089	type I	molecular transducer activity
628	634	GO:0003824	type I	catalytic activity
688	692	GO:0005623	cell	cell
713	722	GO:0023052	signaling	signaling
738	740	GO:0065007	to	biological regulation
738	740	GO:0009987	to	cellular process
988	1015	GO:0040011	neural crest cell migration	locomotion
988	1015	GO:0009987	neural crest cell migration	cellular process
1001	1005	GO:0005623	cell	cell
1001	1015	GO:0009987	cell migration	cellular process
1001	1015	GO:0040011	cell migration	locomotion
1128	1133	GO:0005623	cells	cell
1187	1196	GO:0023052	signaling	signaling
1213	1218	GO:0005623	cells	cell
1530	1535	GO:0005623	cells	cell
1619	1621	GO:0065007	to	biological regulation
1619	1621	GO:0009987	to	cellular process
1678	1683	GO:0005623	cells	cell
1759	1761	GO:0065007	to	biological regulation
1759	1761	GO:0009987	to	cellular process
1774	1778	GO:0005623	cell	cell
1816	1818	GO:0065007	to	biological regulation
1816	1818	GO:0009987	to	cellular process
1902	1911	GO:0008152	formation	metabolic process
1933	1937	GO:0005623	cell	cell
2043	2045	GO:0065007	to	biological regulation
2043	2045	GO:0009987	to	cellular process
2063	2065	GO:0065007	to	biological regulation
2063	2065	GO:0009987	to	cellular process
2168	2173	GO:0032502	trunk	developmental process
2403	2405	GO:0065007	to	biological regulation
2403	2405	GO:0009987	to	cellular process
2572	2574	GO:0065007	to	biological regulation
2572	2574	GO:0009987	to	cellular process
