StartIndex	EndIndex	GO:ID	Term	OntologyTerm
61	70	GO:0044464	Chromatin	cell part
61	70	GO:0044422	Chromatin	organelle part
96	103	GO:0009987	Meiosis	cellular process
196	200	GO:0005623	cell	cell
196	216	GO:0032502	cell differentiation	developmental process
196	216	GO:0009987	cell differentiation	cellular process
278	293	GO:0043226	sex chromosomes	organelle
278	293	GO:0044464	sex chromosomes	cell part
282	293	GO:0044464	chromosomes	cell part
282	293	GO:0044422	chromosomes	organelle part
282	293	GO:0043226	chromosomes	organelle
391	398	GO:0065007	meiotic	biological regulation
399	407	GO:0009987	prophase	cellular process
423	432	GO:0008152	formation	metabolic process
438	453	GO:0044464	heterochromatin	cell part
438	453	GO:0044422	heterochromatin	organelle part
466	473	GO:0044464	XY body	cell part
466	473	GO:0044422	XY body	organelle part
479	486	GO:0044464	XY body	cell part
479	486	GO:0044422	XY body	organelle part
506	514	GO:0009987	prophase	cellular process
532	545	GO:0044464	sex chromatin	cell part
532	545	GO:0044422	sex chromatin	organelle part
536	545	GO:0044422	chromatin	organelle part
536	545	GO:0044464	chromatin	cell part
591	598	GO:0009987	meiosis	cellular process
662	669	GO:0003824	protein	catalytic activity
678	680	GO:0065007	to	biological regulation
678	680	GO:0009987	to	cellular process
711	713	GO:0065007	to	biological regulation
711	713	GO:0009987	to	cellular process
788	795	GO:0044464	XY body	cell part
788	795	GO:0044422	XY body	organelle part
803	812	GO:0009987	pachytene	cellular process
822	829	GO:0065007	meiotic	biological regulation
830	838	GO:0009987	prophase	cellular process
859	871	GO:0009987	male meiosis	cellular process
864	871	GO:0009987	meiosis	cellular process
891	898	GO:0065007	meiotic	biological regulation
973	980	GO:0044464	XY body	cell part
973	980	GO:0044422	XY body	organelle part
998	1007	GO:0044422	chromatin	organelle part
998	1007	GO:0044464	chromatin	cell part
1034	1044	GO:0016265	germ cells	death
1034	1044	GO:0009987	germ cells	cellular process
1034	1044	GO:0032502	germ cells	developmental process
1034	1044	GO:0022414	germ cells	reproductive process
1039	1044	GO:0005623	cells	cell
1053	1062	GO:0016265	apoptosis	death
1053	1062	GO:0009987	apoptosis	cellular process
1102	1107	GO:0005623	cells	cell
1121	1123	GO:0065007	to	biological regulation
1121	1123	GO:0009987	to	cellular process
1162	1167	GO:0005623	cells	cell
1182	1195	GO:0044464	sex chromatin	cell part
1182	1195	GO:0044422	sex chromatin	organelle part
1186	1195	GO:0044422	chromatin	organelle part
1186	1195	GO:0044464	chromatin	cell part
1217	1220	GO:0065007	di-	biological regulation
1217	1220	GO:0051234	di-	establishment of localization
1217	1220	GO:0005215	di-	transporter activity
1244	1259	GO:0044464	heterochromatin	cell part
1244	1259	GO:0044422	heterochromatin	organelle part
1260	1267	GO:0003824	protein	catalytic activity
1365	1377	GO:0051179	localization	localization
1387	1389	GO:0065007	to	biological regulation
1387	1389	GO:0009987	to	cellular process
1394	1401	GO:0044464	XY body	cell part
1394	1401	GO:0044422	XY body	organelle part
1410	1423	GO:0044464	sex chromatin	cell part
1410	1423	GO:0044422	sex chromatin	organelle part
1414	1423	GO:0044422	chromatin	organelle part
1414	1423	GO:0044464	chromatin	cell part
1502	1515	GO:0044464	sex chromatin	cell part
1502	1515	GO:0044422	sex chromatin	organelle part
1506	1515	GO:0044422	chromatin	organelle part
1506	1515	GO:0044464	chromatin	cell part
1635	1642	GO:0065007	meiotic	biological regulation
1643	1657	GO:0044464	sex chromosome	cell part
1643	1657	GO:0043226	sex chromosome	organelle
1647	1657	GO:0043226	chromosome	organelle
1647	1657	GO:0044422	chromosome	organelle part
1647	1657	GO:0044464	chromosome	cell part
1671	1673	GO:0065007	to	biological regulation
1671	1673	GO:0009987	to	cellular process
1686	1699	GO:0044464	sex chromatin	cell part
1686	1699	GO:0044422	sex chromatin	organelle part
1690	1699	GO:0044422	chromatin	organelle part
1690	1699	GO:0044464	chromatin	cell part
1838	1845	GO:0009987	meiosis	cellular process
1853	1866	GO:0044464	sex chromatin	cell part
1853	1866	GO:0044422	sex chromatin	organelle part
1857	1866	GO:0044422	chromatin	organelle part
1857	1866	GO:0044464	chromatin	cell part
1895	1897	GO:0065007	to	biological regulation
1895	1897	GO:0009987	to	cellular process
1915	1917	GO:0065007	to	biological regulation
1915	1917	GO:0009987	to	cellular process
1959	1961	GO:0065007	to	biological regulation
1959	1961	GO:0009987	to	cellular process
2268	2275	GO:0065007	meiotic	biological regulation
2290	2311	GO:0022414	germ cell development	reproductive process
2290	2311	GO:0032502	germ cell development	developmental process
2290	2311	GO:0009987	germ cell development	cellular process
2295	2299	GO:0005623	cell	cell
2295	2311	GO:0009987	cell development	cellular process
2295	2311	GO:0032502	cell development	developmental process
2339	2341	GO:0065007	to	biological regulation
2339	2341	GO:0009987	to	cellular process
2381	2394	GO:0044464	Y chromosomes	cell part
2381	2394	GO:0043226	Y chromosomes	organelle
2383	2394	GO:0044464	chromosomes	cell part
2383	2394	GO:0044422	chromosomes	organelle part
2383	2394	GO:0043226	chromosomes	organelle
2435	2442	GO:0044464	XY body	cell part
2435	2442	GO:0044422	XY body	organelle part
2463	2470	GO:0003824	protein	catalytic activity
2485	2495	GO:0016265	germ cells	death
2485	2495	GO:0009987	germ cells	cellular process
2485	2495	GO:0032502	germ cells	developmental process
2485	2495	GO:0022414	germ cells	reproductive process
2490	2495	GO:0005623	cells	cell
2507	2509	GO:0065007	to	biological regulation
2507	2509	GO:0009987	to	cellular process
2519	2526	GO:0044464	XY body	cell part
2519	2526	GO:0044422	XY body	organelle part
2534	2541	GO:0009987	meiosis	cellular process
2599	2606	GO:0044464	XY body	cell part
2599	2606	GO:0044422	XY body	organelle part
2656	2664	GO:0003824	proteins	catalytic activity
2695	2697	GO:0065007	to	biological regulation
2695	2697	GO:0009987	to	cellular process
2706	2714	GO:0003824	proteins	catalytic activity
2727	2736	GO:0009987	pachytene	cellular process
2741	2750	GO:0009987	diplotene	cellular process
2761	2768	GO:0009987	meiosis	cellular process
2795	2808	GO:0044464	sex chromatin	cell part
2795	2808	GO:0044422	sex chromatin	organelle part
2799	2808	GO:0044422	chromatin	organelle part
2799	2808	GO:0044464	chromatin	cell part
2826	2831	GO:0005623	cells	cell
3006	3019	GO:0044464	sex chromatin	cell part
3006	3019	GO:0044422	sex chromatin	organelle part
3010	3019	GO:0044422	chromatin	organelle part
3010	3019	GO:0044464	chromatin	cell part
3160	3179	GO:0000003	sexual reproduction	reproduction
3167	3179	GO:0000003	reproduction	reproduction
3222	3227	GO:0005623	cells	cell
3283	3302	GO:0000003	sexual reproduction	reproduction
3290	3302	GO:0000003	reproduction	reproduction
3472	3481	GO:0008152	formation	metabolic process
3640	3647	GO:0009987	meiosis	cellular process
3690	3703	GO:0032502	embryogenesis	developmental process
3806	3813	GO:0009987	meiosis	cellular process
3863	3873	GO:0016265	germ cells	death
3863	3873	GO:0009987	germ cells	cellular process
3863	3873	GO:0032502	germ cells	developmental process
3863	3873	GO:0022414	germ cells	reproductive process
3868	3873	GO:0005623	cells	cell
3897	3904	GO:0009987	meiosis	cellular process
3912	3918	GO:0032502	embryo	developmental process
3937	3944	GO:0065007	meiotic	biological regulation
3937	3955	GO:0009987	meiotic prophase I	cellular process
3945	3953	GO:0009987	prophase	cellular process
3972	3979	GO:0022414	oocytes	reproductive process
3972	3979	GO:0032502	oocytes	developmental process
4010	4019	GO:0022414	ovulation	reproductive process
4010	4019	GO:0032501	ovulation	multicellular organismal process
4039	4041	GO:0065007	to	biological regulation
4039	4041	GO:0009987	to	cellular process
4042	4051	GO:0009987	metaphase	cellular process
4073	4080	GO:0009987	meiosis	cellular process
4087	4100	GO:0016043	fertilization	cellular component organization
4087	4100	GO:0022414	fertilization	reproductive process
4087	4100	GO:0009987	fertilization	cellular process
4126	4138	GO:0009987	male meiosis	cellular process
4131	4138	GO:0009987	meiosis	cellular process
4131	4138	GO:0009987	meiosis	cellular process
4267	4273	GO:0032502	oocyte	developmental process
4267	4273	GO:0022414	oocyte	reproductive process
4320	4332	GO:0009987	male meiosis	cellular process
4325	4332	GO:0009987	meiosis	cellular process
4378	4385	GO:0065007	meiotic	biological regulation
4423	4433	GO:0043226	chromosome	organelle
4423	4433	GO:0044422	chromosome	organelle part
4423	4433	GO:0044464	chromosome	cell part
4443	4451	GO:0009987	synapsis	cellular process
4443	4451	GO:0016043	synapsis	cellular component organization
4556	4563	GO:0009987	meiosis	cellular process
4587	4593	GO:0032502	oocyte	developmental process
4587	4593	GO:0022414	oocyte	reproductive process
4614	4616	GO:0065007	to	biological regulation
4614	4616	GO:0009987	to	cellular process
4741	4748	GO:0065007	meiotic	biological regulation
4849	4856	GO:0065007	meiotic	biological regulation
4994	5009	GO:0043226	sex chromosomes	organelle
4994	5009	GO:0044464	sex chromosomes	cell part
4998	5009	GO:0044464	chromosomes	cell part
4998	5009	GO:0044422	chromosomes	organelle part
4998	5009	GO:0043226	chromosomes	organelle
5112	5114	GO:0065007	to	biological regulation
5112	5114	GO:0009987	to	cellular process
5209	5221	GO:0044464	X chromosome	cell part
5209	5221	GO:0043226	X chromosome	organelle
5209	5234	GO:0065007	X chromosome inactivation	biological regulation
5211	5221	GO:0043226	chromosome	organelle
5211	5221	GO:0044422	chromosome	organelle part
5211	5221	GO:0044464	chromosome	cell part
5261	5271	GO:0016265	germ cells	death
5261	5271	GO:0009987	germ cells	cellular process
5261	5271	GO:0032502	germ cells	developmental process
5261	5271	GO:0022414	germ cells	reproductive process
5266	5271	GO:0005623	cells	cell
5323	5330	GO:0009987	meiosis	cellular process
5335	5343	GO:0009987	prophase	cellular process
5367	5378	GO:0044464	chromosomes	cell part
5367	5378	GO:0044422	chromosomes	organelle part
5367	5378	GO:0043226	chromosomes	organelle
5379	5386	GO:0045202	synapse	synapse
5430	5442	GO:0044464	Y chromosome	cell part
5430	5442	GO:0043226	Y chromosome	organelle
5432	5442	GO:0043226	chromosome	organelle
5432	5442	GO:0044422	chromosome	organelle part
5432	5442	GO:0044464	chromosome	cell part
5462	5464	GO:0065007	to	biological regulation
5462	5464	GO:0009987	to	cellular process
5540	5550	GO:0043226	chromosome	organelle
5540	5550	GO:0044422	chromosome	organelle part
5540	5550	GO:0044464	chromosome	cell part
5612	5622	GO:0043226	chromosome	organelle
5612	5622	GO:0044422	chromosome	organelle part
5612	5622	GO:0044464	chromosome	cell part
5665	5674	GO:0044422	chromatin	organelle part
5665	5674	GO:0044464	chromatin	cell part
5693	5700	GO:0044464	XY body	cell part
5693	5700	GO:0044422	XY body	organelle part
5734	5741	GO:0044464	XY body	cell part
5734	5741	GO:0044422	XY body	organelle part
5815	5822	GO:0065007	meiotic	biological regulation
5848	5856	GO:0003824	proteins	catalytic activity
5870	5872	GO:0065007	to	biological regulation
5870	5872	GO:0009987	to	cellular process
5870	5872	GO:0065007	to	biological regulation
5870	5872	GO:0009987	to	cellular process
5889	5896	GO:0044464	XY body	cell part
5889	5896	GO:0044422	XY body	organelle part
6051	6058	GO:0044464	XY body	cell part
6051	6058	GO:0044422	XY body	organelle part
6064	6079	GO:0043226	sex chromosomes	organelle
6064	6079	GO:0044464	sex chromosomes	cell part
6068	6079	GO:0044464	chromosomes	cell part
6068	6079	GO:0044422	chromosomes	organelle part
6068	6079	GO:0043226	chromosomes	organelle
6131	6138	GO:0065007	meiotic	biological regulation
6139	6153	GO:0044464	sex chromosome	cell part
6139	6153	GO:0043226	sex chromosome	organelle
6143	6153	GO:0043226	chromosome	organelle
6143	6153	GO:0044422	chromosome	organelle part
6143	6153	GO:0044464	chromosome	cell part
6179	6186	GO:0044464	XY body	cell part
6179	6186	GO:0044422	XY body	organelle part
6283	6297	GO:0009987	spermiogenesis	cellular process
6283	6297	GO:0032502	spermiogenesis	developmental process
6283	6297	GO:0022414	spermiogenesis	reproductive process
6371	6380	GO:0044422	chromatin	organelle part
6371	6380	GO:0044464	chromatin	cell part
6401	6414	GO:0044464	sex chromatin	cell part
6401	6414	GO:0044422	sex chromatin	organelle part
6405	6414	GO:0044422	chromatin	organelle part
6405	6414	GO:0044464	chromatin	cell part
6441	6454	GO:0044464	sex chromatin	cell part
6441	6454	GO:0044422	sex chromatin	organelle part
6445	6454	GO:0044422	chromatin	organelle part
6445	6454	GO:0044464	chromatin	cell part
6476	6478	GO:0065007	to	biological regulation
6476	6478	GO:0009987	to	cellular process
6584	6607	GO:0032502	developmental processes	developmental process
6809	6811	GO:0065007	to	biological regulation
6809	6811	GO:0009987	to	cellular process
6809	6811	GO:0065007	to	biological regulation
6809	6811	GO:0009987	to	cellular process
6809	6811	GO:0065007	to	biological regulation
6809	6811	GO:0009987	to	cellular process
6809	6811	GO:0065007	to	biological regulation
6809	6811	GO:0009987	to	cellular process
6962	6964	GO:0065007	to	biological regulation
6962	6964	GO:0009987	to	cellular process
7032	7034	GO:0065007	to	biological regulation
7032	7034	GO:0009987	to	cellular process
7989	8011	GO:0032502	testicular development	developmental process
7989	8011	GO:0022414	testicular development	reproductive process
8166	8176	GO:0016265	germ cells	death
8166	8176	GO:0009987	germ cells	cellular process
