StartIndex	EndIndex	GO:ID	Term	OntologyTerm
103	116	GO:0032502	Hematopoiesis	developmental process
124	137	GO:0032502	Hematopoiesis	developmental process
196	204	GO:0003824	proteins	catalytic activity
219	232	GO:0009987	transcription	cellular process
219	232	GO:0008152	transcription	metabolic process
354	363	GO:0009987	embryonic	cellular process
354	363	GO:0065007	embryonic	biological regulation
374	387	GO:0032502	hematopoiesis	developmental process
409	412	GO:0023046	red	signaling process
409	412	GO:0050896	red	response to stimulus
409	412	GO:0009987	red	cellular process
409	412	GO:0065007	red	biological regulation
419	423	GO:0005623	cell	cell
663	668	GO:0005623	cells	cell
689	691	GO:0065007	to	biological regulation
689	691	GO:0009987	to	cellular process
731	744	GO:0009987	transcription	cellular process
731	744	GO:0008152	transcription	metabolic process
783	792	GO:0016265	apoptosis	death
783	792	GO:0009987	apoptosis	cellular process
920	929	GO:0009987	embryonic	cellular process
920	929	GO:0065007	embryonic	biological regulation
920	943	GO:0032502	embryonic hematopoiesis	developmental process
930	943	GO:0032502	hematopoiesis	developmental process
1085	1089	GO:0005623	cell	cell
1105	1114	GO:0008152	formation	metabolic process
1121	1123	GO:0065007	to	biological regulation
1121	1123	GO:0009987	to	cellular process
1199	1203	GO:0005623	cell	cell
1336	1343	GO:0003824	protein	catalytic activity
1426	1430	GO:0005623	cell	cell
1426	1441	GO:0009987	cell maturation	cellular process
1426	1441	GO:0032502	cell maturation	developmental process
1431	1441	GO:0022414	maturation	reproductive process
1563	1568	GO:0005623	cells	cell
1596	1609	GO:0032502	Hematopoiesis	developmental process
1648	1652	GO:0005623	cell	cell
1648	1666	GO:0008283	cell proliferation	cell proliferation
1730	1735	GO:0005623	cells	cell
1753	1764	GO:0032991	circulating	macromolecular complex
1753	1764	GO:0044421	circulating	extraccellular region part
1765	1768	GO:0023046	red	signaling process
1765	1768	GO:0050896	red	response to stimulus
1765	1768	GO:0009987	red	cellular process
1765	1768	GO:0065007	red	biological regulation
1785	1790	GO:0005623	cells	cell
1814	1827	GO:0032502	Hematopoiesis	developmental process
1859	1861	GO:0065007	to	biological regulation
1859	1861	GO:0009987	to	cellular process
1955	1960	GO:0005623	cells	cell
1987	1996	GO:0009987	embryonic	cellular process
1987	1996	GO:0065007	embryonic	biological regulation
2049	2054	GO:0005623	cells	cell
2164	2177	GO:0032502	hematopoiesis	developmental process
2226	2228	GO:0065007	to	biological regulation
2226	2228	GO:0009987	to	cellular process
2240	2245	GO:0005623	cells	cell
2268	2277	GO:0009987	embryonic	cellular process
2268	2277	GO:0065007	embryonic	biological regulation
2315	2328	GO:0032502	hematopoiesis	developmental process
2349	2358	GO:0009987	embryonic	cellular process
2349	2358	GO:0065007	embryonic	biological regulation
2424	2437	GO:0032502	hematopoiesis	developmental process
2469	2474	GO:0005623	cells	cell
2588	2593	GO:0005623	cells	cell
2635	2637	GO:0065007	to	biological regulation
2635	2637	GO:0009987	to	cellular process
2674	2679	GO:0005623	cells	cell
2724	2729	GO:0005623	cells	cell
2785	2787	GO:0065007	to	biological regulation
2785	2787	GO:0009987	to	cellular process
2820	2833	GO:0032502	hematopoiesis	developmental process
3009	3011	GO:0065007	to	biological regulation
3009	3011	GO:0009987	to	cellular process
3034	3047	GO:0009987	transcription	cellular process
3034	3047	GO:0008152	transcription	metabolic process
3073	3082	GO:0009987	embryonic	cellular process
3073	3082	GO:0065007	embryonic	biological regulation
3360	3369	GO:0009987	embryonic	cellular process
3360	3369	GO:0065007	embryonic	biological regulation
3391	3404	GO:0032502	hematopoiesis	developmental process
3446	3451	GO:0005623	cells	cell
3474	3479	GO:0005623	cells	cell
3527	3529	GO:0065007	to	biological regulation
3527	3529	GO:0009987	to	cellular process
3569	3582	GO:0009987	transcription	cellular process
3569	3582	GO:0008152	transcription	metabolic process
3603	3612	GO:0016265	apoptosis	death
3603	3612	GO:0009987	apoptosis	cellular process
4006	4014	GO:0003824	proteins	catalytic activity
4269	4278	GO:0044422	chromatin	organelle part
4269	4278	GO:0044464	chromatin	cell part
4269	4289	GO:0009987	chromatin remodeling	cellular process
4269	4289	GO:0016043	chromatin remodeling	cellular component organization
4293	4295	GO:0065007	to	biological regulation
4293	4295	GO:0009987	to	cellular process
4293	4295	GO:0065007	to	biological regulation
4293	4295	GO:0009987	to	cellular process
4611	4624	GO:0009987	transcription	cellular process
4611	4624	GO:0008152	transcription	metabolic process
4628	4630	GO:0065007	to	biological regulation
4628	4630	GO:0009987	to	cellular process
4749	4751	GO:0065007	to	biological regulation
4749	4751	GO:0009987	to	cellular process
5186	5199	GO:0032502	embryogenesis	developmental process
5265	5267	GO:0065007	to	biological regulation
5265	5267	GO:0009987	to	cellular process
5365	5373	GO:0003824	proteins	catalytic activity
5505	5514	GO:0009987	embryonic	cellular process
5505	5514	GO:0065007	embryonic	biological regulation
5525	5538	GO:0032502	hematopoiesis	developmental process
5555	5559	GO:0005623	Cell	cell
5647	5656	GO:0009987	embryonic	cellular process
5647	5656	GO:0065007	embryonic	biological regulation
5647	5670	GO:0032502	embryonic hematopoiesis	developmental process
5657	5670	GO:0032502	hematopoiesis	developmental process
5796	5806	GO:0022414	maturation	reproductive process
5821	5828	GO:0003824	protein	catalytic activity
5839	5841	GO:0065007	to	biological regulation
5839	5841	GO:0009987	to	cellular process
5859	5873	GO:0044464	nuclear bodies	cell part
5859	5873	GO:0044422	nuclear bodies	organelle part
5896	5902	GO:0032502	embryo	developmental process
5935	5939	GO:0005623	cell	cell
6031	6035	GO:0005623	cell	cell
6031	6047	GO:0009987	cell development	cellular process
6031	6047	GO:0032502	cell development	developmental process
6138	6152	GO:0009987	Erythropoiesis	cellular process
6138	6152	GO:0032502	Erythropoiesis	developmental process
6161	6163	GO:0065007	to	biological regulation
6161	6163	GO:0009987	to	cellular process
6252	6267	GO:0008152	gene expression	metabolic process
6272	6281	GO:0016265	apoptosis	death
6272	6281	GO:0009987	apoptosis	cellular process
6317	6324	GO:0032502	embryos	developmental process
6333	6346	GO:0032502	embryogenesis	developmental process
6389	6392	GO:0023046	red	signaling process
6389	6392	GO:0050896	red	response to stimulus
6389	6392	GO:0009987	red	cellular process
6389	6392	GO:0065007	red	biological regulation
6399	6404	GO:0005623	cells	cell
6542	6547	GO:0005623	cells	cell
6586	6588	GO:0065007	to	biological regulation
6586	6588	GO:0009987	to	cellular process
6599	6606	GO:0032502	embryos	developmental process
6689	6694	GO:0005623	cells	cell
6703	6724	GO:0016265	programmed cell death	death
6703	6724	GO:0022414	programmed cell death	reproductive process
6703	6724	GO:0009987	programmed cell death	cellular process
6703	6724	GO:0032502	programmed cell death	developmental process
6714	6718	GO:0005623	cell	cell
6714	6724	GO:0016265	cell death	death
6714	6724	GO:0009987	cell death	cellular process
6719	6724	GO:0016265	death	death
6750	6752	GO:0065007	to	biological regulation
6750	6752	GO:0009987	to	cellular process
6859	6866	GO:0009987	reduced	cellular process
6859	6866	GO:0008152	reduced	metabolic process
6859	6866	GO:0005215	reduced	transporter activity
6859	6866	GO:0051234	reduced	establishment of localization
6975	6984	GO:0009987	embryonic	cellular process
6975	6984	GO:0065007	embryonic	biological regulation
7054	7059	GO:0005623	cells	cell
7132	7139	GO:0032502	embryos	developmental process
7170	7174	GO:0005623	cell	cell
7170	7180	GO:0016265	cell death	death
7170	7180	GO:0009987	cell death	cellular process
7175	7180	GO:0016265	death	death
7325	7327	GO:0065007	to	biological regulation
7325	7327	GO:0009987	to	cellular process
7497	7506	GO:0016265	apoptosis	death
7497	7506	GO:0009987	apoptosis	cellular process
7522	7527	GO:0005623	cells	cell
7535	7540	GO:0032502	trunk	developmental process
7695	7700	GO:0005623	cells	cell
7695	7700	GO:0005623	cells	cell
7750	7774	GO:0032502	definitive hematopoiesis	developmental process
7761	7774	GO:0032502	hematopoiesis	developmental process
7877	7879	GO:0065007	to	biological regulation
7877	7879	GO:0009987	to	cellular process
7993	8000	GO:0032502	embryos	developmental process
8032	8034	GO:0065007	to	biological regulation
8032	8034	GO:0009987	to	cellular process
8105	8107	GO:0065007	to	biological regulation
8105	8107	GO:0009987	to	cellular process
8134	8136	GO:0065007	to	biological regulation
8134	8136	GO:0009987	to	cellular process
8211	8224	GO:0032502	hematopoiesis	developmental process
8440	8450	GO:0022414	maturation	reproductive process
8531	8536	GO:0005623	cells	cell
8642	8667	GO:0009987	definitive erythropoiesis	cellular process
8642	8667	GO:0032502	definitive erythropoiesis	developmental process
8653	8667	GO:0009987	erythropoiesis	cellular process
8653	8667	GO:0032502	erythropoiesis	developmental process
8968	8978	GO:0044464	Chromosome	cell part
8968	8978	GO:0043226	Chromosome	organelle
8968	8978	GO:0044422	Chromosome	organelle part
9295	9297	GO:0065007	to	biological regulation
9295	9297	GO:0009987	to	cellular process
9431	9441	GO:0043226	chromosome	organelle
9431	9441	GO:0044422	chromosome	organelle part
9431	9441	GO:0044464	chromosome	cell part
9696	9705	GO:0009987	telomeric	cellular process
9696	9705	GO:0016043	telomeric	cellular component organization
10030	10032	GO:0065007	to	biological regulation
10030	10032	GO:0009987	to	cellular process
10202	10204	GO:0065007	to	biological regulation
10202	10204	GO:0009987	to	cellular process
10491	10501	GO:0044464	Chromosome	cell part
10491	10501	GO:0043226	Chromosome	organelle
10491	10501	GO:0044422	Chromosome	organelle part
10522	10524	GO:0065007	to	biological regulation
10522	10524	GO:0009987	to	cellular process
10522	10524	GO:0065007	to	biological regulation
10522	10524	GO:0009987	to	cellular process
10560	10570	GO:0044464	Chromosome	cell part
10560	10570	GO:0043226	Chromosome	organelle
10560	10570	GO:0044422	Chromosome	organelle part
10695	10697	GO:0065007	to	biological regulation
10695	10697	GO:0009987	to	cellular process
11121	11132	GO:0032991	circulating	macromolecular complex
11121	11132	GO:0044421	circulating	extraccellular region part
11139	11144	GO:0005623	cells	cell
11189	11200	GO:0032991	circulating	macromolecular complex
11189	11200	GO:0044421	circulating	extraccellular region part
11207	11212	GO:0005623	cells	cell
11238	11240	GO:0065007	to	biological regulation
11238	11240	GO:0009987	to	cellular process
11318	11325	GO:0032502	embryos	developmental process
11379	11381	GO:0065007	to	biological regulation
11379	11381	GO:0009987	to	cellular process
11459	11466	GO:0003824	protein	catalytic activity
11532	11534	GO:0065007	to	biological regulation
11532	11534	GO:0009987	to	cellular process
11532	11534	GO:0065007	to	biological regulation
11532	11534	GO:0009987	to	cellular process
11656	11667	GO:0008152	translation	metabolic process
11656	11667	GO:0009987	translation	cellular process
11732	11743	GO:0008152	translation	metabolic process
11732	11743	GO:0009987	translation	cellular process
11865	11867	GO:0065007	to	biological regulation
11865	11867	GO:0009987	to	cellular process
12048	12050	GO:0065007	to	biological regulation
12048	12050	GO:0009987	to	cellular process
12142	12149	GO:0032502	embryos	developmental process
12263	12269	GO:0032502	embryo	developmental process
12301	12313	GO:0032502	gastrulation	developmental process
12566	12568	GO:0065007	to	biological regulation
12566	12568	GO:0009987	to	cellular process
12599	12603	GO:0005623	cell	cell
12626	12639	GO:0009987	transcription	cellular process
12626	12639	GO:0008152	transcription	metabolic process
12687	12692	GO:0005623	cells	cell
12703	12705	GO:0065007	to	biological regulation
12703	12705	GO:0009987	to	cellular process
12761	12770	GO:0009987	embryonic	cellular process
12761	12770	GO:0065007	embryonic	biological regulation
12910	12915	GO:0032502	trunk	developmental process
12969	12976	GO:0009987	reduced	cellular process
12969	12976	GO:0008152	reduced	metabolic process
