StartIndex	EndIndex	GO:ID	Term	OntologyTerm
211	218	GO:0003824	protein	catalytic activity
360	368	GO:0003824	reducing	catalytic activity
434	436	GO:0065007	to	biological regulation
434	436	GO:0009987	to	cellular process
434	436	GO:0065007	to	biological regulation
434	436	GO:0009987	to	cellular process
1220	1229	GO:0008152	synthesis	metabolic process
1306	1315	GO:0008152	formation	metabolic process
1362	1364	GO:0065007	to	biological regulation
1362	1364	GO:0009987	to	cellular process
1420	1422	GO:0065007	to	biological regulation
1420	1422	GO:0009987	to	cellular process
1420	1422	GO:0065007	to	biological regulation
1420	1422	GO:0009987	to	cellular process
1468	1477	GO:0008152	synthesis	metabolic process
1523	1532	GO:0008152	formation	metabolic process
1746	1748	GO:0065007	to	biological regulation
1746	1748	GO:0009987	to	cellular process
2021	2023	GO:0065007	to	biological regulation
2021	2023	GO:0009987	to	cellular process
2154	2156	GO:0065007	to	biological regulation
2154	2156	GO:0009987	to	cellular process
2332	2334	GO:0065007	to	biological regulation
2332	2334	GO:0009987	to	cellular process
2370	2377	GO:0003824	protein	catalytic activity
2628	2630	GO:0065007	to	biological regulation
2628	2630	GO:0009987	to	cellular process
2750	2752	GO:0065007	to	biological regulation
2750	2752	GO:0009987	to	cellular process
2923	2925	GO:0065007	to	biological regulation
2923	2925	GO:0009987	to	cellular process
3146	3148	GO:0065007	to	biological regulation
3146	3148	GO:0009987	to	cellular process
3212	3214	GO:0065007	to	biological regulation
3212	3214	GO:0009987	to	cellular process
3238	3249	GO:0003824	A-specific	catalytic activity
3250	3258	GO:0044421	antibody	extraccellular region part
3250	3258	GO:0032991	antibody	macromolecular complex
3318	3320	GO:0065007	to	biological regulation
3318	3320	GO:0009987	to	cellular process
3321	3331	GO:0044421	antibodies	extraccellular region part
3321	3331	GO:0032991	antibodies	macromolecular complex
3353	3355	GO:0065007	to	biological regulation
3353	3355	GO:0009987	to	cellular process
3607	3614	GO:0003824	protein	catalytic activity
3823	3825	GO:0065007	to	biological regulation
3823	3825	GO:0009987	to	cellular process
3902	3904	GO:0065007	to	biological regulation
3902	3904	GO:0009987	to	cellular process
4550	4552	GO:0065007	to	biological regulation
4550	4552	GO:0009987	to	cellular process
4567	4569	GO:0065007	to	biological regulation
4567	4569	GO:0009987	to	cellular process
5954	5957	GO:0032991	TCC	macromolecular complex
5954	5957	GO:0044464	TCC	cell part
6018	6021	GO:0032991	TCC	macromolecular complex
6018	6021	GO:0044464	TCC	cell part
6159	6161	GO:0065007	to	biological regulation
6159	6161	GO:0009987	to	cellular process
6243	6246	GO:0032991	TCC	macromolecular complex
6243	6246	GO:0044464	TCC	cell part
6458	6467	GO:0032501	digestion	multicellular organismal process
6480	6482	GO:0065007	to	biological regulation
6480	6482	GO:0009987	to	cellular process
6579	6581	GO:0065007	to	biological regulation
6579	6581	GO:0009987	to	cellular process
6610	6612	GO:0065007	to	biological regulation
6610	6612	GO:0009987	to	cellular process
6610	6612	GO:0065007	to	biological regulation
6610	6612	GO:0009987	to	cellular process
7910	7919	GO:0032501	digestion	multicellular organismal process
7973	7983	GO:0043226	pronucleus	organelle
7973	7983	GO:0044464	pronucleus	cell part
8028	8035	GO:0022414	matings	reproductive process
8028	8035	GO:0051704	matings	multi-organism process
8212	8214	GO:0065007	to	biological regulation
8212	8214	GO:0009987	to	cellular process
8262	8264	GO:0065007	to	biological regulation
8262	8264	GO:0009987	to	cellular process
8370	8372	GO:0065007	to	biological regulation
8370	8372	GO:0009987	to	cellular process
9243	9252	GO:0008152	breakdown	metabolic process
9430	9432	GO:0065007	to	biological regulation
9430	9432	GO:0009987	to	cellular process
10317	10324	GO:0003824	protein	catalytic activity
10401	10403	GO:0065007	to	biological regulation
10401	10403	GO:0009987	to	cellular process
11069	11073	GO:0005623	cell	cell
11148	11150	GO:0065007	to	biological regulation
11148	11150	GO:0009987	to	cellular process
11794	11802	GO:0003824	Proteins	catalytic activity
11830	11832	GO:0065007	to	biological regulation
11830	11832	GO:0009987	to	cellular process
12107	12117	GO:0044421	antibodies	extraccellular region part
12107	12117	GO:0032991	antibodies	macromolecular complex
12256	12258	GO:0065007	to	biological regulation
12256	12258	GO:0009987	to	cellular process
12643	12651	GO:0044421	antibody	extraccellular region part
12643	12651	GO:0032991	antibody	macromolecular complex
13674	13683	GO:0003824	phosphate	catalytic activity
13801	13810	GO:0003824	phosphate	catalytic activity
13902	13911	GO:0003824	phosphate	catalytic activity
13971	13973	GO:0065007	to	biological regulation
13971	13973	GO:0009987	to	cellular process
14031	14033	GO:0065007	to	biological regulation
14031	14033	GO:0009987	to	cellular process
14819	14826	GO:0003824	ammonia	catalytic activity
15016	15018	GO:0065007	to	biological regulation
15016	15018	GO:0009987	to	cellular process
15328	15330	GO:0065007	to	biological regulation
15328	15330	GO:0009987	to	cellular process
15806	15813	GO:0008152	ethanol	metabolic process
15806	15813	GO:0009987	ethanol	cellular process
15972	15979	GO:0003824	protein	catalytic activity
15997	15999	GO:0065007	to	biological regulation
15997	15999	GO:0009987	to	cellular process
16178	16197	GO:0003824	peroxidase activity	catalytic activity
16178	16197	GO:0016209	peroxidase activity	antioxidant activity
16481	16489	GO:0044421	antibody	extraccellular region part
16481	16489	GO:0032991	antibody	macromolecular complex
16525	16533	GO:0044421	antibody	extraccellular region part
16525	16533	GO:0032991	antibody	macromolecular complex
16665	16672	GO:0003824	protein	catalytic activity
16691	16701	GO:0044421	antibodies	extraccellular region part
16691	16701	GO:0032991	antibodies	macromolecular complex
16878	16886	GO:0044421	antibody	extraccellular region part
16878	16886	GO:0032991	antibody	macromolecular complex
17013	17015	GO:0065007	to	biological regulation
17013	17015	GO:0009987	to	cellular process
17248	17256	GO:0032991	Antibody	macromolecular complex
17248	17256	GO:0044421	Antibody	extraccellular region part
17257	17264	GO:0005488	binding	binding
17345	17347	GO:0065007	to	biological regulation
17345	17347	GO:0009987	to	cellular process
17670	17678	GO:0044464	membrane	cell part
17822	17830	GO:0044421	antibody	extraccellular region part
17822	17830	GO:0032991	antibody	macromolecular complex
18007	18015	GO:0044464	membrane	cell part
18058	18065	GO:0003824	protein	catalytic activity
18118	18127	GO:0044464	membranes	cell part
18192	18200	GO:0044421	antibody	extraccellular region part
18192	18200	GO:0032991	antibody	macromolecular complex
18201	18208	GO:0005488	binding	binding
18271	18273	GO:0065007	to	biological regulation
18271	18273	GO:0009987	to	cellular process
18596	18598	GO:0065007	to	biological regulation
18596	18598	GO:0009987	to	cellular process
18783	18785	GO:0065007	to	biological regulation
18783	18785	GO:0009987	to	cellular process
18816	18818	GO:0065007	to	biological regulation
18816	18818	GO:0009987	to	cellular process
19131	19133	GO:0065007	to	biological regulation
19131	19133	GO:0009987	to	cellular process
19131	19133	GO:0065007	to	biological regulation
19131	19133	GO:0009987	to	cellular process
19210	19212	GO:0065007	to	biological regulation
19210	19212	GO:0009987	to	cellular process
20413	20420	GO:0003824	protein	catalytic activity
20557	20559	GO:0065007	to	biological regulation
20557	20559	GO:0009987	to	cellular process
20752	20754	GO:0065007	to	biological regulation
20752	20754	GO:0009987	to	cellular process
20791	20793	GO:0065007	to	biological regulation
20791	20793	GO:0009987	to	cellular process
20844	20846	GO:0065007	to	biological regulation
20844	20846	GO:0009987	to	cellular process
21058	21060	GO:0065007	to	biological regulation
21058	21060	GO:0009987	to	cellular process
21330	21332	GO:0065007	to	biological regulation
