StartIndex	EndIndex	GO:ID	Term	OntologyTerm
111	121	GO:0008152	Metabolism	metabolic process
145	152	GO:0003824	protein	catalytic activity
204	211	GO:0003824	protein	catalytic activity
682	695	GO:0044422	mitochondrial	organelle part
682	695	GO:0032991	mitochondrial	macromolecular complex
682	695	GO:0044464	mitochondrial	cell part
742	752	GO:0008152	glycolysis	metabolic process
742	752	GO:0009987	glycolysis	cellular process
765	771	GO:0060089	type I	molecular transducer activity
765	771	GO:0003824	type I	catalytic activity
982	989	GO:0044464	cytosol	cell part
1102	1106	GO:0005623	cell	cell
1218	1220	GO:0065007	To	biological regulation
1218	1220	GO:0009987	To	cellular process
1495	1498	GO:0003824	ATP	catalytic activity
1596	1602	GO:0040007	growth	growth
1613	1631	GO:0009987	glucose catabolism	cellular process
1613	1631	GO:0008152	glucose catabolism	metabolic process
1621	1631	GO:0008152	catabolism	metabolic process
1654	1668	GO:0051234	glucose uptake	establishment of localization
1673	1688	GO:0009987	gluconeogenesis	cellular process
1673	1688	GO:0008152	gluconeogenesis	metabolic process
1810	1817	GO:0065007	neurons	biological regulation
1810	1817	GO:0016265	neurons	death
1810	1817	GO:0009987	neurons	cellular process
1897	1915	GO:0009987	glucose catabolism	cellular process
1897	1915	GO:0008152	glucose catabolism	metabolic process
1905	1915	GO:0008152	catabolism	metabolic process
1964	1969	GO:0032502	aging	developmental process
2028	2035	GO:0003824	protein	catalytic activity
2058	2065	GO:0003824	protein	catalytic activity
2105	2112	GO:0003824	protein	catalytic activity
2133	2135	GO:0065007	to	biological regulation
2133	2135	GO:0009987	to	cellular process
2184	2186	GO:0065007	to	biological regulation
2184	2186	GO:0009987	to	cellular process
2309	2313	GO:0005623	cell	cell
2361	2369	GO:0003824	proteins	catalytic activity
2382	2389	GO:0003824	protein	catalytic activity
2426	2433	GO:0044464	cytosol	cell part
2490	2494	GO:0005623	cell	cell
2490	2503	GO:0009987	cell division	cellular process
2728	2741	GO:0044422	mitochondrial	organelle part
