StartIndex	EndIndex	GO:ID	Term	OntologyTerm
20	28	GO:0050896	learning	response to stimulus
20	28	GO:0032501	learning	multicellular organismal process
35	37	GO:0065007	to	biological regulation
35	37	GO:0009987	to	cellular process
204	206	GO:0065007	to	biological regulation
204	206	GO:0009987	to	cellular process
321	323	GO:0065007	To	biological regulation
321	323	GO:0009987	To	cellular process
704	712	GO:0050896	learning	response to stimulus
704	712	GO:0032501	learning	multicellular organismal process
801	804	GO:0044464	rod	cell part
801	804	GO:0044422	rod	organelle part
923	926	GO:0044464	rod	cell part
923	926	GO:0044422	rod	organelle part
1049	1053	GO:0005623	cell	cell
1049	1063	GO:0009987	cell migration	cellular process
1049	1063	GO:0040011	cell migration	locomotion
1116	1124	GO:0050896	learning	response to stimulus
1116	1124	GO:0032501	learning	multicellular organismal process
1186	1196	GO:0023052	signalling	signaling
1221	1225	GO:0005623	cell	cell
1221	1234	GO:0009987	cell adhesion	cellular process
1221	1234	GO:0022610	cell adhesion	biological adhesion
1251	1258	GO:0045202	synapse	synapse
1446	1454	GO:0003824	proteins	catalytic activity
1661	1667	GO:0040007	growth	growth
1891	1897	GO:0040007	growth	growth
2029	2042	GO:0032502	embryogenesis	developmental process
2178	2180	GO:0065007	to	biological regulation
2178	2180	GO:0009987	to	cellular process
2240	2242	GO:0065007	to	biological regulation
2240	2242	GO:0009987	to	cellular process
2269	2273	GO:0005623	cell	cell
2269	2282	GO:0009987	cell adhesion	cellular process
2269	2282	GO:0022610	cell adhesion	biological adhesion
2366	2370	GO:0005623	cell	cell
2366	2380	GO:0009987	cell migration	cellular process
2366	2380	GO:0040011	cell migration	locomotion
2399	2404	GO:0005623	cells	cell
2501	2508	GO:0003824	protein	catalytic activity
2525	2527	GO:0065007	to	biological regulation
2525	2527	GO:0009987	to	cellular process
2543	2547	GO:0005623	cell	cell
2543	2557	GO:0009987	cell migration	cellular process
2543	2557	GO:0040011	cell migration	locomotion
3090	3116	GO:0003824	metalloproteinase activity	catalytic activity
3202	3204	GO:0065007	to	biological regulation
3202	3204	GO:0009987	to	cellular process
3205	3209	GO:0005623	cell	cell
3205	3219	GO:0009987	cell migration	cellular process
3205	3219	GO:0040011	cell migration	locomotion
3276	3283	GO:0005488	binding	binding
3284	3286	GO:0065007	to	biological regulation
3284	3286	GO:0009987	to	cellular process
3311	3319	GO:0003824	proteins	catalytic activity
3323	3336	GO:0044464	intracellular	cell part
3323	3336	GO:0051179	intracellular	localization
3323	3336	GO:0009987	intracellular	cellular process
3337	3347	GO:0023052	signalling	signaling
3413	3418	GO:0016265	death	death
3624	3629	GO:0016265	death	death
4085	4089	GO:0005623	cell	cell
4085	4099	GO:0009987	cell migration	cellular process
4085	4099	GO:0040011	cell migration	locomotion
4317	4319	GO:0065007	to	biological regulation
