StartIndex	EndIndex	GO:ID	Term	OntologyTerm
90	92	GO:0065007	to	biological regulation
90	92	GO:0009987	to	cellular process
152	162	GO:0050896	DNA repair	response to stimulus
152	162	GO:0009987	DNA repair	cellular process
152	162	GO:0008152	DNA repair	metabolic process
353	355	GO:0065007	to	biological regulation
353	355	GO:0009987	to	cellular process
421	423	GO:0065007	to	biological regulation
421	423	GO:0009987	to	cellular process
424	446	GO:0009987	recombinational repair	cellular process
424	446	GO:0008152	recombinational repair	metabolic process
424	446	GO:0050896	recombinational repair	response to stimulus
462	464	GO:0065007	to	biological regulation
462	464	GO:0009987	to	cellular process
702	704	GO:0065007	to	biological regulation
702	704	GO:0009987	to	cellular process
869	871	GO:0065007	to	biological regulation
869	871	GO:0009987	to	cellular process
990	995	GO:0005623	Cells	cell
1014	1021	GO:0003824	protein	catalytic activity
1044	1049	GO:0005623	cells	cell
1154	1161	GO:0003824	protein	catalytic activity
1205	1207	GO:0065007	to	biological regulation
1205	1207	GO:0009987	to	cellular process
1307	1314	GO:0003824	protein	catalytic activity
1412	1422	GO:0050896	DNA repair	response to stimulus
1412	1422	GO:0009987	DNA repair	cellular process
1412	1422	GO:0008152	DNA repair	metabolic process
1653	1675	GO:0009987	recombinational repair	cellular process
1653	1675	GO:0008152	recombinational repair	metabolic process
1653	1675	GO:0050896	recombinational repair	response to stimulus
1745	1752	GO:0009987	S phase	cellular process
1772	1774	GO:0065007	to	biological regulation
1772	1774	GO:0009987	to	cellular process
1896	1900	GO:0005623	Cell	cell
1956	1958	GO:0065007	to	biological regulation
1956	1958	GO:0009987	to	cellular process
2027	2031	GO:0005623	cell	cell
2051	2073	GO:0009987	recombinational repair	cellular process
2051	2073	GO:0008152	recombinational repair	metabolic process
2051	2073	GO:0050896	recombinational repair	response to stimulus
2141	2147	GO:0009987	direct	cellular process
2141	2147	GO:0008152	direct	metabolic process
2141	2147	GO:0009987	direct	cellular process
2141	2147	GO:0008152	direct	metabolic process
2394	2399	GO:0005623	Cells	cell
2421	2423	GO:0065007	to	biological regulation
2421	2423	GO:0009987	to	cellular process
2512	2520	GO:0003824	proteins	catalytic activity
2542	2551	GO:0008152	formation	metabolic process
2695	2704	GO:0009987	embryonic	cellular process
2695	2704	GO:0065007	embryonic	biological regulation
2715	2720	GO:0005623	cells	cell
2966	2971	GO:0005623	cells	cell
2977	2979	GO:0065007	to	biological regulation
2977	2979	GO:0009987	to	cellular process
3045	3067	GO:0009987	recombinational repair	cellular process
3045	3067	GO:0008152	recombinational repair	metabolic process
3045	3067	GO:0050896	recombinational repair	response to stimulus
3214	3219	GO:0005623	cells	cell
3461	3468	GO:0003824	protein	catalytic activity
3581	3592	GO:0009987	recognition	cellular process
4004	4013	GO:0008152	formation	metabolic process
4097	4101	GO:0005623	cell	cell
4221	4223	GO:0065007	to	biological regulation
4221	4223	GO:0009987	to	cellular process
4241	4246	GO:0005623	cells	cell
4268	4275	GO:0003824	protein	catalytic activity
4307	4309	GO:0065007	to	biological regulation
4307	4309	GO:0009987	to	cellular process
4421	4426	GO:0005623	cells	cell
4500	4504	GO:0005623	cell	cell
4527	4532	GO:0005623	cells	cell
4590	4597	GO:0003824	protein	catalytic activity
4798	4802	GO:0005623	cell	cell
4865	4867	GO:0065007	to	biological regulation
4865	4867	GO:0009987	to	cellular process
4900	4905	GO:0005623	cells	cell
5044	5066	GO:0009987	recombinational repair	cellular process
5044	5066	GO:0008152	recombinational repair	metabolic process
5044	5066	GO:0050896	recombinational repair	response to stimulus
5103	5105	GO:0065007	to	biological regulation
5103	5105	GO:0009987	to	cellular process
5168	5170	GO:0065007	to	biological regulation
5168	5170	GO:0009987	to	cellular process
5254	5276	GO:0009987	recombinational repair	cellular process
5254	5276	GO:0008152	recombinational repair	metabolic process
5254	5276	GO:0050896	recombinational repair	response to stimulus
5299	5304	GO:0005623	cells	cell
5414	5418	GO:0005623	cell	cell
5460	5467	GO:0003824	protein	catalytic activity
5502	5504	GO:0065007	to	biological regulation
5502	5504	GO:0009987	to	cellular process
5555	5560	GO:0005623	cells	cell
5630	5632	GO:0065007	to	biological regulation
5630	5632	GO:0009987	to	cellular process
5692	5694	GO:0065007	to	biological regulation
5692	5694	GO:0009987	to	cellular process
5762	5764	GO:0065007	to	biological regulation
5762	5764	GO:0009987	to	cellular process
5791	5798	GO:0003824	protein	catalytic activity
6187	6192	GO:0005623	cells	cell
6251	6273	GO:0009987	recombinational repair	cellular process
6251	6273	GO:0008152	recombinational repair	metabolic process
6251	6273	GO:0050896	recombinational repair	response to stimulus
6283	6285	GO:0065007	to	biological regulation
6283	6285	GO:0009987	to	cellular process
6315	6319	GO:0005623	cell	cell
6641	6643	GO:0065007	to	biological regulation
6641	6643	GO:0009987	to	cellular process
6689	6694	GO:0005623	cells	cell
6831	6833	GO:0065007	to	biological regulation
6831	6833	GO:0009987	to	cellular process
6994	7016	GO:0009987	recombinational repair	cellular process
6994	7016	GO:0008152	recombinational repair	metabolic process
6994	7016	GO:0050896	recombinational repair	response to stimulus
7367	7369	GO:0065007	to	biological regulation
7367	7369	GO:0009987	to	cellular process
7393	7403	GO:0050896	DNA repair	response to stimulus
7393	7403	GO:0009987	DNA repair	cellular process
7393	7403	GO:0008152	DNA repair	metabolic process
7517	7522	GO:0005623	cells	cell
7556	7561	GO:0005623	cells	cell
7651	7656	GO:0005623	cells	cell
7657	7659	GO:0065007	to	biological regulation
7657	7659	GO:0009987	to	cellular process
7853	7864	GO:0005488	DNA binding	binding
7857	7864	GO:0005488	binding	binding
7914	7916	GO:0065007	to	biological regulation
7914	7916	GO:0009987	to	cellular process
7979	7981	GO:0065007	to	biological regulation
7979	7981	GO:0009987	to	cellular process
7993	7995	GO:0065007	to	biological regulation
7993	7995	GO:0009987	to	cellular process
8163	8170	GO:0003824	protein	catalytic activity
8201	8203	GO:0065007	to	biological regulation
8201	8203	GO:0009987	to	cellular process
8432	8444	GO:0051179	localization	localization
8478	8483	GO:0005623	cells	cell
8614	8621	GO:0003824	protein	catalytic activity
8643	8648	GO:0005623	cells	cell
8666	8668	GO:0065007	to	biological regulation
8666	8668	GO:0009987	to	cellular process
8673	8682	GO:0044464	cytoplasm	cell part
8729	8736	GO:0003824	protein	catalytic activity
8753	8765	GO:0051179	localization	localization
8807	8812	GO:0005623	cells	cell
8813	8815	GO:0065007	to	biological regulation
8813	8815	GO:0009987	to	cellular process
8840	8852	GO:0051179	localization	localization
8918	8920	GO:0065007	to	biological regulation
8918	8920	GO:0009987	to	cellular process
8925	8932	GO:0043226	nucleus	organelle
8925	8932	GO:0044464	nucleus	cell part
8936	8943	GO:0005488	binding	binding
9027	9036	GO:0051234	transport	establishment of localization
9067	9069	GO:0065007	to	biological regulation
9067	9069	GO:0009987	to	cellular process
9074	9083	GO:0044464	cytoplasm	cell part
9133	9142	GO:0051234	transport	establishment of localization
9307	9309	GO:0065007	to	biological regulation
9307	9309	GO:0009987	to	cellular process
9462	9464	GO:0065007	to	biological regulation
9462	9464	GO:0009987	to	cellular process
9927	9934	GO:0005488	binding	binding
10049	10051	GO:0065007	to	biological regulation
10049	10051	GO:0009987	to	cellular process
10057	10059	GO:0065007	to	biological regulation
10057	10059	GO:0009987	to	cellular process
10302	10309	GO:0005488	binding	binding
10310	10312	GO:0065007	to	biological regulation
10310	10312	GO:0009987	to	cellular process
10358	10373	GO:0008152	DNA replication	metabolic process
10358	10373	GO:0009987	DNA replication	cellular process
10418	10440	GO:0009987	recombinational repair	cellular process
10418	10440	GO:0008152	recombinational repair	metabolic process
10418	10440	GO:0050896	recombinational repair	response to stimulus
10472	10474	GO:0065007	to	biological regulation
10472	10474	GO:0009987	to	cellular process
10772	10779	GO:0003824	protein	catalytic activity
10895	10917	GO:0009987	recombinational repair	cellular process
10895	10917	GO:0008152	recombinational repair	metabolic process
10895	10917	GO:0050896	recombinational repair	response to stimulus
10994	11002	GO:0003824	proteins	catalytic activity
11040	11042	GO:0065007	to	biological regulation
11040	11042	GO:0009987	to	cellular process
11422	11424	GO:0065007	to	biological regulation
11422	11424	GO:0009987	to	cellular process
11422	11424	GO:0065007	to	biological regulation
11422	11424	GO:0009987	to	cellular process
11422	11424	GO:0065007	to	biological regulation
11422	11424	GO:0009987	to	cellular process
11997	12019	GO:0009987	recombinational repair	cellular process
11997	12019	GO:0008152	recombinational repair	metabolic process
11997	12019	GO:0050896	recombinational repair	response to stimulus
12061	12063	GO:0065007	to	biological regulation
12061	12063	GO:0009987	to	cellular process
12111	12113	GO:0065007	to	biological regulation
12111	12113	GO:0009987	to	cellular process
12111	12113	GO:0065007	to	biological regulation
12111	12113	GO:0009987	to	cellular process
12140	12147	GO:0043226	nucleus	organelle
12140	12147	GO:0044464	nucleus	cell part
12194	12206	GO:0051179	localization	localization
