StartIndex	EndIndex	GO:ID	Term	OntologyTerm
13	22	GO:0023052	Signaling	signaling
385	387	GO:0065007	to	biological regulation
385	387	GO:0009987	to	cellular process
427	442	GO:0008152	gene expression	metabolic process
578	585	GO:0003824	protein	catalytic activity
607	609	GO:0065007	to	biological regulation
607	609	GO:0009987	to	cellular process
651	653	GO:0065007	to	biological regulation
651	653	GO:0009987	to	cellular process
786	796	GO:0043226	chromosome	organelle
786	796	GO:0044422	chromosome	organelle part
786	796	GO:0044464	chromosome	cell part
810	812	GO:0065007	to	biological regulation
810	812	GO:0009987	to	cellular process
969	976	GO:0044464	capsule	cell part
1003	1005	GO:0065007	to	biological regulation
1003	1005	GO:0009987	to	cellular process
1036	1045	GO:0023052	signaling	signaling
1113	1115	GO:0065007	to	biological regulation
1113	1115	GO:0009987	to	cellular process
1129	1142	GO:0032502	embryogenesis	developmental process
1247	1256	GO:0009987	embryonic	cellular process
1247	1256	GO:0065007	embryonic	biological regulation
1278	1280	GO:0065007	to	biological regulation
1278	1280	GO:0009987	to	cellular process
1435	1437	GO:0065007	to	biological regulation
1435	1437	GO:0009987	to	cellular process
1719	1728	GO:0023052	signaling	signaling
1925	1934	GO:0023052	signaling	signaling
2042	2051	GO:0023052	signaling	signaling
2367	2369	GO:0065007	to	biological regulation
2367	2369	GO:0009987	to	cellular process
2872	2881	GO:0008152	formation	metabolic process
2896	2909	GO:0032502	embryogenesis	developmental process
2932	2936	GO:0005623	cell	cell
3021	3042	GO:0016265	Programmed cell death	death
3021	3042	GO:0022414	Programmed cell death	reproductive process
3021	3042	GO:0032502	Programmed cell death	developmental process
3021	3042	GO:0009987	Programmed cell death	cellular process
3032	3036	GO:0005623	cell	cell
3032	3042	GO:0016265	cell death	death
3032	3042	GO:0009987	cell death	cellular process
3037	3042	GO:0016265	death	death
3138	3142	GO:0005623	cell	cell
3178	3182	GO:0005623	cell	cell
3317	3322	GO:0005623	cells	cell
3416	3418	GO:0065007	to	biological regulation
3416	3418	GO:0009987	to	cellular process
3568	3577	GO:0023052	signaling	signaling
3568	3586	GO:0023052	signaling pathways	signaling
3603	3605	GO:0065007	to	biological regulation
3603	3605	GO:0009987	to	cellular process
3632	3641	GO:0008152	formation	metabolic process
3890	3897	GO:0003824	protein	catalytic activity
3923	3932	GO:0023052	signaling	signaling
4078	4080	GO:0065007	to	biological regulation
4078	4080	GO:0009987	to	cellular process
4310	4319	GO:0008152	formation	metabolic process
4390	4399	GO:0008152	formation	metabolic process
4508	4517	GO:0008152	formation	metabolic process
4614	4623	GO:0009987	embryonic	cellular process
4614	4623	GO:0065007	embryonic	biological regulation
4655	4657	GO:0065007	to	biological regulation
4655	4657	GO:0009987	to	cellular process
4683	4692	GO:0008152	formation	metabolic process
4768	4777	GO:0023052	signaling	signaling
4768	4786	GO:0023052	signaling pathways	signaling
4818	4828	GO:0022414	maturation	reproductive process
4889	4898	GO:0023052	signaling	signaling
5202	5208	GO:0060089	type I	molecular transducer activity
5202	5208	GO:0003824	type I	catalytic activity
5217	5224	GO:0065007	type II	biological regulation
5217	5224	GO:0003824	type II	catalytic activity
5217	5224	GO:0060089	type II	molecular transducer activity
5217	5224	GO:0008152	type II	metabolic process
5283	5290	GO:0005488	binding	binding
5330	5345	GO:0003824	phosphorylating	catalytic activity
5376	5389	GO:0009987	transcription	cellular process
5376	5389	GO:0008152	transcription	metabolic process
5468	5474	GO:0060089	type I	molecular transducer activity
5468	5474	GO:0003824	type I	catalytic activity
5480	5482	GO:0065007	to	biological regulation
5480	5482	GO:0009987	to	cellular process
6073	6078	GO:0005623	cells	cell
6321	6330	GO:0008152	formation	metabolic process
6483	6492	GO:0009987	embryonic	cellular process
6483	6492	GO:0065007	embryonic	biological regulation
6520	6532	GO:0032502	gastrulation	developmental process
6541	6543	GO:0065007	to	biological regulation
6541	6543	GO:0009987	to	cellular process
6771	6780	GO:0008152	formation	metabolic process
6963	6972	GO:0008152	formation	metabolic process
7072	7074	GO:0065007	to	biological regulation
7072	7074	GO:0009987	to	cellular process
7142	7144	GO:0065007	to	biological regulation
7142	7144	GO:0009987	to	cellular process
7361	7368	GO:0044464	capsule	cell part
7383	7391	GO:0044464	membrane	cell part
7464	7473	GO:0009987	embryonic	cellular process
7464	7473	GO:0065007	embryonic	biological regulation
7570	7579	GO:0008152	formation	metabolic process
7620	7641	GO:0016265	programmed cell death	death
7620	7641	GO:0022414	programmed cell death	reproductive process
7620	7641	GO:0009987	programmed cell death	cellular process
7620	7641	GO:0032502	programmed cell death	developmental process
7631	7635	GO:0005623	cell	cell
7631	7641	GO:0016265	cell death	death
7631	7641	GO:0009987	cell death	cellular process
7636	7641	GO:0016265	death	death
8081	8090	GO:0023052	signaling	signaling
8187	8208	GO:0023052	BMP signaling pathway	signaling
8191	8200	GO:0023052	signaling	signaling
8191	8208	GO:0023052	signaling pathway	signaling
8329	8331	GO:0065007	To	biological regulation
8329	8331	GO:0009987	To	cellular process
8471	8473	GO:0065007	to	biological regulation
8471	8473	GO:0009987	to	cellular process
8619	8628	GO:0009987	embryonic	cellular process
8619	8628	GO:0065007	embryonic	biological regulation
8635	8644	GO:0008152	formation	metabolic process
8669	8679	GO:0043226	chromosome	organelle
8669	8679	GO:0044422	chromosome	organelle part
8669	8679	GO:0044464	chromosome	cell part
8765	8767	GO:0065007	to	biological regulation
8765	8767	GO:0009987	to	cellular process
8808	8816	GO:0043226	ribosome	organelle
8808	8816	GO:0032991	ribosome	macromolecular complex
8808	8816	GO:0044464	ribosome	cell part
8889	8900	GO:0008152	translation	metabolic process
8889	8900	GO:0009987	translation	cellular process
8965	8967	GO:0065007	to	biological regulation
8965	8967	GO:0009987	to	cellular process
9083	9103	GO:0003824	recombinase activity	catalytic activity
9121	9123	GO:0065007	to	biological regulation
9121	9123	GO:0009987	to	cellular process
9227	9229	GO:0065007	to	biological regulation
9227	9229	GO:0009987	to	cellular process
9918	9935	GO:0008152	DNA recombination	metabolic process
9918	9935	GO:0009987	DNA recombination	cellular process
10038	10040	GO:0065007	to	biological regulation
10038	10040	GO:0009987	to	cellular process
10038	10040	GO:0065007	to	biological regulation
10038	10040	GO:0009987	to	cellular process
10358	10367	GO:0008152	formation	metabolic process
10395	10404	GO:0008152	formation	metabolic process
10546	10555	GO:0009987	embryonic	cellular process
10546	10555	GO:0065007	embryonic	biological regulation
10838	10844	GO:0032502	embryo	developmental process
10845	10847	GO:0065007	to	biological regulation
10845	10847	GO:0009987	to	cellular process
10848	10854	GO:0032502	embryo	developmental process
10879	10886	GO:0032502	embryos	developmental process
10955	10961	GO:0032502	embryo	developmental process
11012	11018	GO:0032502	embryo	developmental process
11108	11113	GO:0005623	cells	cell
11108	11113	GO:0005623	cells	cell
11401	11403	GO:0065007	to	biological regulation
11401	11403	GO:0009987	to	cellular process
11616	11623	GO:0044464	capsule	cell part
11638	11646	GO:0044464	membrane	cell part
11789	11798	GO:0009987	embryonic	cellular process
11789	11798	GO:0065007	embryonic	biological regulation
11789	11810	GO:0032502	embryonic development	developmental process
12722	12727	GO:0005623	cells	cell
12735	12741	GO:0040007	growth	growth
12922	12924	GO:0065007	to	biological regulation
12922	12924	GO:0009987	to	cellular process
13127	13129	GO:0065007	to	biological regulation
