StartIndex	EndIndex	GO:ID	Term	OntologyTerm
42	44	GO:0065007	to	biological regulation
42	44	GO:0009987	to	cellular process
187	193	GO:0040007	growth	growth
227	233	GO:0040007	growth	growth
235	248	GO:0032502	morphogenesis	developmental process
288	293	GO:0005623	cells	cell
386	388	GO:0065007	to	biological regulation
386	388	GO:0009987	to	cellular process
389	406	GO:0009987	sex determination	cellular process
389	406	GO:0032502	sex determination	developmental process
389	406	GO:0022414	sex determination	reproductive process
427	429	GO:0065007	to	biological regulation
427	429	GO:0009987	to	cellular process
487	505	GO:0022414	testis development	reproductive process
487	505	GO:0032502	testis development	developmental process
692	698	GO:0040007	growth	growth
702	704	GO:0065007	to	biological regulation
702	704	GO:0009987	to	cellular process
760	777	GO:0009987	sex determination	cellular process
760	777	GO:0032502	sex determination	developmental process
760	777	GO:0022414	sex determination	reproductive process
911	913	GO:0065007	to	biological regulation
911	913	GO:0009987	to	cellular process
998	1000	GO:0065007	to	biological regulation
998	1000	GO:0009987	to	cellular process
998	1000	GO:0065007	to	biological regulation
998	1000	GO:0009987	to	cellular process
1299	1316	GO:0009987	sex determination	cellular process
1299	1316	GO:0032502	sex determination	developmental process
1299	1316	GO:0022414	sex determination	reproductive process
1416	1425	GO:0023052	signaling	signaling
1416	1434	GO:0023052	signaling pathways	signaling
1641	1650	GO:0009987	embryonic	cellular process
1641	1650	GO:0065007	embryonic	biological regulation
1797	1799	GO:0065007	to	biological regulation
1797	1799	GO:0009987	to	cellular process
1857	1859	GO:0065007	to	biological regulation
1857	1859	GO:0009987	to	cellular process
1894	1903	GO:0009987	embryonic	cellular process
1894	1903	GO:0065007	embryonic	biological regulation
1946	1956	GO:0016265	germ cells	death
1946	1956	GO:0009987	germ cells	cellular process
1946	1956	GO:0032502	germ cells	developmental process
1946	1956	GO:0022414	germ cells	reproductive process
1951	1956	GO:0005623	cells	cell
1951	1956	GO:0005623	cells	cell
1969	1974	GO:0005623	cells	cell
2040	2042	GO:0065007	to	biological regulation
2040	2042	GO:0009987	to	cellular process
