StartIndex	EndIndex	GO:ID	Term	OntologyTerm
327	334	GO:0032502	embryos	developmental process
721	728	GO:0003824	protein	catalytic activity
738	740	GO:0065007	to	biological regulation
738	740	GO:0009987	to	cellular process
1161	1177	GO:0032502	lung development	developmental process
1269	1281	GO:0051704	pathogenesis	multi-organism process
2226	2247	GO:0032502	diaphragm development	developmental process
2719	2735	GO:0032502	lung development	developmental process
3106	3108	GO:0065007	to	biological regulation
3106	3108	GO:0009987	to	cellular process
3486	3492	GO:0009987	direct	cellular process
3486	3492	GO:0008152	direct	metabolic process
3651	3663	GO:0051704	pathogenesis	multi-organism process
3763	3765	GO:0065007	to	biological regulation
3763	3765	GO:0009987	to	cellular process
3911	3913	GO:0065007	to	biological regulation
3911	3913	GO:0009987	to	cellular process
4061	4067	GO:0016265	deaths	death
4074	4076	GO:0065007	to	biological regulation
4074	4076	GO:0009987	to	cellular process
4074	4076	GO:0065007	to	biological regulation
4074	4076	GO:0009987	to	cellular process
4074	4076	GO:0065007	to	biological regulation
4074	4076	GO:0009987	to	cellular process
4086	4088	GO:0065007	to	biological regulation
4086	4088	GO:0009987	to	cellular process
4354	4362	GO:0044464	membrane	cell part
4406	4408	GO:0065007	to	biological regulation
4406	4408	GO:0009987	to	cellular process
4699	4706	GO:0032501	hearing	multicellular organismal process
4699	4706	GO:0050896	hearing	response to stimulus
4839	4841	GO:0065007	To	biological regulation
4839	4841	GO:0009987	To	cellular process
4892	4894	GO:0065007	to	biological regulation
4892	4894	GO:0009987	to	cellular process
5166	5168	GO:0065007	to	biological regulation
5166	5168	GO:0009987	to	cellular process
5411	5423	GO:0051704	pathogenesis	multi-organism process
5552	5554	GO:0065007	to	biological regulation
5552	5554	GO:0009987	to	cellular process
6237	6244	GO:0003824	protein	catalytic activity
6632	6638	GO:0009987	direct	cellular process
6632	6638	GO:0008152	direct	metabolic process
6852	6861	GO:0009987	embryonic	cellular process
6852	6861	GO:0065007	embryonic	biological regulation
6950	6952	GO:0065007	to	biological regulation
6950	6952	GO:0009987	to	cellular process
6967	6974	GO:0032502	embryos	developmental process
7116	7118	GO:0065007	to	biological regulation
7116	7118	GO:0009987	to	cellular process
7119	7129	GO:0044464	Chromosome	cell part
7119	7129	GO:0043226	Chromosome	organelle
7119	7129	GO:0044422	Chromosome	organelle part
7744	7746	GO:0065007	to	biological regulation
7744	7746	GO:0009987	to	cellular process
7744	7746	GO:0065007	to	biological regulation
7744	7746	GO:0009987	to	cellular process
7744	7746	GO:0065007	to	biological regulation
7744	7746	GO:0009987	to	cellular process
7877	7879	GO:0065007	to	biological regulation
7877	7879	GO:0009987	to	cellular process
9014	9023	GO:0009987	embryonic	cellular process
9014	9023	GO:0065007	embryonic	biological regulation
9036	9038	GO:0065007	to	biological regulation
9036	9038	GO:0009987	to	cellular process
9061	9068	GO:0009987	reduced	cellular process
9061	9068	GO:0008152	reduced	metabolic process
9061	9068	GO:0005215	reduced	transporter activity
9061	9068	GO:0051234	reduced	establishment of localization
9084	9086	GO:0065007	to	biological regulation
9084	9086	GO:0009987	to	cellular process
9174	9181	GO:0032502	embryos	developmental process
9259	9265	GO:0040007	growth	growth
