StartIndex	EndIndex	GO:ID	Term	OntologyTerm
125	127	GO:0065007	to	biological regulation
125	127	GO:0009987	to	cellular process
191	193	GO:0065007	to	biological regulation
191	193	GO:0009987	to	cellular process
447	454	GO:0003824	protein	catalytic activity
578	580	GO:0065007	to	biological regulation
578	580	GO:0009987	to	cellular process
1047	1052	GO:0005623	cells	cell
1063	1065	GO:0065007	to	biological regulation
1063	1065	GO:0009987	to	cellular process
1080	1087	GO:0044464	capsule	cell part
1135	1137	GO:0065007	to	biological regulation
1135	1137	GO:0009987	to	cellular process
1548	1552	GO:0005623	cell	cell
1553	1562	GO:0008152	formation	metabolic process
1614	1616	GO:0065007	to	biological regulation
1614	1616	GO:0009987	to	cellular process
1626	1635	GO:0008152	formation	metabolic process
1833	1841	GO:0003824	proteins	catalytic activity
1856	1861	GO:0005623	cells	cell
2006	2014	GO:0003824	proteins	catalytic activity
2203	2205	GO:0065007	to	biological regulation
2203	2205	GO:0009987	to	cellular process
2241	2246	GO:0005623	cells	cell
2272	2277	GO:0005623	cells	cell
2457	2459	GO:0065007	to	biological regulation
2457	2459	GO:0009987	to	cellular process
2514	2519	GO:0005623	cells	cell
2688	2690	GO:0065007	to	biological regulation
2688	2690	GO:0009987	to	cellular process
2732	2734	GO:0065007	to	biological regulation
2732	2734	GO:0009987	to	cellular process
2751	2758	GO:0003824	protein	catalytic activity
2793	2795	GO:0065007	to	biological regulation
2793	2795	GO:0009987	to	cellular process
2924	2926	GO:0065007	to	biological regulation
2924	2926	GO:0009987	to	cellular process
2957	2964	GO:0005488	binding	binding
2965	2967	GO:0065007	to	biological regulation
2965	2967	GO:0009987	to	cellular process
2988	2996	GO:0003824	proteins	catalytic activity
3042	3044	GO:0065007	to	biological regulation
3042	3044	GO:0009987	to	cellular process
3098	3106	GO:0003824	proteins	catalytic activity
3142	3144	GO:0065007	to	biological regulation
3142	3144	GO:0009987	to	cellular process
3187	3195	GO:0003824	proteins	catalytic activity
3237	3244	GO:0003824	protein	catalytic activity
3336	3338	GO:0065007	to	biological regulation
3336	3338	GO:0009987	to	cellular process
