StartIndex	EndIndex	GO:ID	Term	OntologyTerm
63	76	GO:0032502	embryogenesis	developmental process
88	110	GO:0051234	apoptotic cell removal	establishment of localization
88	110	GO:0016043	apoptotic cell removal	cellular component organization
88	110	GO:0009987	apoptotic cell removal	cellular process
98	102	GO:0005623	cell	cell
134	146	GO:0009987	Phagocytosis	cellular process
134	146	GO:0016043	Phagocytosis	cellular component organization
134	146	GO:0051234	Phagocytosis	establishment of localization
160	165	GO:0005623	cells	cell
181	183	GO:0065007	to	biological regulation
181	183	GO:0009987	to	cellular process
224	244	GO:0065007	cellular homeostasis	biological regulation
224	244	GO:0009987	cellular homeostasis	cellular process
327	338	GO:0009987	recognition	cellular process
343	353	GO:0065007	engulfment	biological regulation
343	353	GO:0009987	engulfment	cellular process
343	353	GO:0016043	engulfment	cellular component organization
343	372	GO:0009987	engulfment of apoptotic cells	cellular process
343	372	GO:0016043	engulfment of apoptotic cells	cellular component organization
367	372	GO:0005623	cells	cell
398	407	GO:0023052	signaling	signaling
409	411	GO:0065007	To	biological regulation
409	411	GO:0009987	To	cellular process
607	613	GO:0040007	growth	growth
715	728	GO:0032502	embryogenesis	developmental process
740	755	GO:0032502	eye development	developmental process
831	833	GO:0065007	to	biological regulation
831	833	GO:0009987	to	cellular process
1047	1071	GO:0009987	apoptotic cell clearance	cellular process
1047	1071	GO:0016043	apoptotic cell clearance	cellular component organization
1047	1071	GO:0051234	apoptotic cell clearance	establishment of localization
1057	1061	GO:0005623	cell	cell
1111	1121	GO:0065007	engulfment	biological regulation
1111	1121	GO:0009987	engulfment	cellular process
1111	1121	GO:0016043	engulfment	cellular component organization
1111	1140	GO:0009987	engulfment of apoptotic cells	cellular process
1111	1140	GO:0016043	engulfment of apoptotic cells	cellular component organization
1135	1140	GO:0005623	cells	cell
1261	1270	GO:0023052	signaling	signaling
1304	1309	GO:0005623	cells	cell
1436	1449	GO:0032502	embryogenesis	developmental process
1462	1484	GO:0051234	apoptotic cell removal	establishment of localization
1462	1484	GO:0016043	apoptotic cell removal	cellular component organization
1462	1484	GO:0009987	apoptotic cell removal	cellular process
1472	1476	GO:0005623	cell	cell
1633	1657	GO:0009987	apoptotic cell clearance	cellular process
1633	1657	GO:0016043	apoptotic cell clearance	cellular component organization
1633	1657	GO:0051234	apoptotic cell clearance	establishment of localization
1643	1647	GO:0005623	cell	cell
1683	1685	GO:0065007	to	biological regulation
1683	1685	GO:0009987	to	cellular process
1683	1707	GO:0009987	apoptotic cell clearance	cellular process
1683	1707	GO:0016043	apoptotic cell clearance	cellular component organization
1683	1707	GO:0051234	apoptotic cell clearance	establishment of localization
1872	1876	GO:0005623	cell	cell
1901	1922	GO:0016265	Programmed cell death	death
1901	1922	GO:0022414	Programmed cell death	reproductive process
1901	1922	GO:0032502	Programmed cell death	developmental process
1901	1922	GO:0009987	Programmed cell death	cellular process
1912	1916	GO:0005623	cell	cell
1912	1922	GO:0016265	cell death	death
1912	1922	GO:0009987	cell death	cellular process
1917	1922	GO:0016265	death	death
1927	1936	GO:0016265	apoptosis	death
1927	1936	GO:0009987	apoptosis	cellular process
1996	2000	GO:0005623	cell	cell
2171	2176	GO:0005623	cells	cell
2211	2216	GO:0005623	cells	cell
2243	2252	GO:0009987	embryonic	cellular process
2243	2252	GO:0065007	embryonic	biological regulation
2243	2264	GO:0032502	embryonic development	developmental process
2287	2291	GO:0005623	cell	cell
2287	2297	GO:0016265	cell death	death
2287	2297	GO:0009987	cell death	cellular process
2292	2297	GO:0016265	death	death
2352	2357	GO:0005623	cells	cell
2404	2409	GO:0005623	cells	cell
2475	2480	GO:0005623	cells	cell
2571	2584	GO:0044464	intracellular	cell part
2571	2584	GO:0051179	intracellular	localization
2571	2584	GO:0009987	intracellular	cellular process
2634	2639	GO:0005623	cells	cell
2686	2698	GO:0009987	Phagocytosis	cellular process
2686	2698	GO:0016043	Phagocytosis	cellular component organization
2686	2698	GO:0051234	Phagocytosis	establishment of localization
2712	2717	GO:0005623	cells	cell
2746	2756	GO:0065007	engulfment	biological regulation
2746	2756	GO:0009987	engulfment	cellular process
2746	2756	GO:0016043	engulfment	cellular component organization
2837	2847	GO:0065007	engulfment	biological regulation
2837	2847	GO:0009987	engulfment	cellular process
2837	2847	GO:0016043	engulfment	cellular component organization
2837	2866	GO:0009987	engulfment of apoptotic cells	cellular process
2837	2866	GO:0016043	engulfment of apoptotic cells	cellular component organization
2861	2866	GO:0005623	cells	cell
2880	2889	GO:0051234	secretion	establishment of localization
2968	2979	GO:0009987	recognition	cellular process
3044	3048	GO:0005623	cell	cell
3078	3080	GO:0065007	to	biological regulation
3078	3080	GO:0009987	to	cellular process
3103	3108	GO:0005623	cells	cell
3151	3153	GO:0065007	to	biological regulation
3151	3153	GO:0009987	to	cellular process
3199	3204	GO:0005623	cells	cell
3357	3368	GO:0009987	recognition	cellular process
3373	3383	GO:0065007	engulfment	biological regulation
3373	3383	GO:0009987	engulfment	cellular process
3373	3383	GO:0016043	engulfment	cellular component organization
3373	3402	GO:0009987	engulfment of apoptotic cells	cellular process
3373	3402	GO:0016043	engulfment of apoptotic cells	cellular component organization
3397	3402	GO:0005623	cells	cell
3528	3540	GO:0051234	phagocytosis	establishment of localization
3528	3540	GO:0016043	phagocytosis	cellular component organization
3528	3540	GO:0009987	phagocytosis	cellular process
3554	3559	GO:0005623	cells	cell
3621	3632	GO:0009987	recognition	cellular process
