StartIndex	EndIndex	GO:ID	Term	OntologyTerm
218	220	GO:0065007	to	biological regulation
218	220	GO:0009987	to	cellular process
218	220	GO:0065007	to	biological regulation
218	220	GO:0009987	to	cellular process
509	517	GO:0003824	proteins	catalytic activity
527	529	GO:0065007	to	biological regulation
527	529	GO:0009987	to	cellular process
604	606	GO:0065007	to	biological regulation
604	606	GO:0009987	to	cellular process
773	781	GO:0003824	proteins	catalytic activity
782	784	GO:0065007	to	biological regulation
782	784	GO:0009987	to	cellular process
803	811	GO:0003824	proteins	catalytic activity
945	953	GO:0003824	proteins	catalytic activity
1003	1005	GO:0065007	to	biological regulation
1003	1005	GO:0009987	to	cellular process
1066	1068	GO:0065007	to	biological regulation
1066	1068	GO:0009987	to	cellular process
1197	1203	GO:0009987	direct	cellular process
1197	1203	GO:0008152	direct	metabolic process
1204	1211	GO:0005488	binding	binding
1227	1229	GO:0065007	to	biological regulation
1227	1229	GO:0009987	to	cellular process
1259	1262	GO:0060089	RXR	molecular transducer activity
1326	1333	GO:0003824	protein	catalytic activity
1351	1362	GO:0044422	centrosomal	organelle part
1351	1362	GO:0044464	centrosomal	cell part
1351	1362	GO:0032991	centrosomal	macromolecular complex
1363	1370	GO:0065007	mitotic	biological regulation
1371	1378	GO:0044422	spindle	organelle part
1371	1378	GO:0043226	spindle	organelle
1371	1378	GO:0044464	spindle	cell part
1394	1402	GO:0003824	proteins	catalytic activity
1423	1425	GO:0065007	to	biological regulation
1423	1425	GO:0009987	to	cellular process
1448	1455	GO:0003824	protein	catalytic activity
1448	1467	GO:0009987	protein translation	cellular process
1448	1467	GO:0008152	protein translation	metabolic process
1456	1467	GO:0008152	translation	metabolic process
1456	1467	GO:0009987	translation	cellular process
1469	1483	GO:0008152	RNA processing	metabolic process
1469	1483	GO:0009987	RNA processing	cellular process
1488	1501	GO:0009987	transcription	cellular process
1488	1501	GO:0008152	transcription	metabolic process
1532	1540	GO:0005488	bridging	binding
1541	1549	GO:0003824	proteins	catalytic activity
1587	1595	GO:0003824	proteins	catalytic activity
1626	1628	GO:0065007	to	biological regulation
1626	1628	GO:0009987	to	cellular process
1699	1707	GO:0003824	proteins	catalytic activity
1747	1760	GO:0009987	transcription	cellular process
1747	1760	GO:0008152	transcription	metabolic process
1815	1823	GO:0003824	proteins	catalytic activity
1899	1909	GO:0044464	centrosome	cell part
1899	1909	GO:0043226	centrosome	organelle
1899	1909	GO:0044422	centrosome	organelle part
1910	1912	GO:0065007	to	biological regulation
1910	1912	GO:0009987	to	cellular process
1973	1982	GO:0044422	chromatin	organelle part
1973	1982	GO:0044464	chromatin	cell part
1973	1993	GO:0009987	chromatin remodeling	cellular process
1973	1993	GO:0016043	chromatin remodeling	cellular component organization
2052	2056	GO:0005623	cell	cell
2555	2557	GO:0065007	to	biological regulation
2555	2557	GO:0009987	to	cellular process
2587	2589	GO:0065007	to	biological regulation
2587	2589	GO:0009987	to	cellular process
2626	2628	GO:0065007	to	biological regulation
2626	2628	GO:0009987	to	cellular process
2853	2868	GO:0044421	other organisms	extraccellular region part
3012	3014	GO:0065007	to	biological regulation
3012	3014	GO:0009987	to	cellular process
3084	3091	GO:0003824	protein	catalytic activity
3252	3262	GO:0043226	chromosome	organelle
3252	3262	GO:0044422	chromosome	organelle part
3252	3262	GO:0044464	chromosome	cell part
3345	3347	GO:0065007	to	biological regulation
3345	3347	GO:0009987	to	cellular process
3388	3399	GO:0044464	chromosomes	cell part
3388	3399	GO:0044422	chromosomes	organelle part
3388	3399	GO:0043226	chromosomes	organelle
3433	3435	GO:0065007	to	biological regulation
3433	3435	GO:0009987	to	cellular process
3451	3455	GO:0060089	FGFR	molecular transducer activity
3451	3455	GO:0003824	FGFR	catalytic activity
3494	3496	GO:0065007	to	biological regulation
3494	3496	GO:0009987	to	cellular process
3664	3668	GO:0060089	FGFR	molecular transducer activity
3664	3668	GO:0003824	FGFR	catalytic activity
3714	3716	GO:0065007	to	biological regulation
3714	3716	GO:0009987	to	cellular process
3853	3855	GO:0065007	to	biological regulation
3853	3855	GO:0009987	to	cellular process
3896	3898	GO:0065007	to	biological regulation
3896	3898	GO:0009987	to	cellular process
3899	3903	GO:0060089	FGFR	molecular transducer activity
3899	3903	GO:0003824	FGFR	catalytic activity
4030	4034	GO:0060089	FGFR	molecular transducer activity
4030	4034	GO:0003824	FGFR	catalytic activity
4164	4166	GO:0065007	To	biological regulation
4164	4166	GO:0009987	To	cellular process
4638	4653	GO:0044421	other organisms	extraccellular region part
4771	4773	GO:0065007	to	biological regulation
4771	4773	GO:0009987	to	cellular process
4861	4863	GO:0065007	to	biological regulation
4861	4863	GO:0009987	to	cellular process
5134	5136	GO:0065007	to	biological regulation
5134	5136	GO:0009987	to	cellular process
5632	5634	GO:0065007	to	biological regulation
5632	5634	GO:0009987	to	cellular process
5635	5637	GO:0065007	to	biological regulation
5635	5637	GO:0009987	to	cellular process
5775	5777	GO:0065007	to	biological regulation
5775	5777	GO:0009987	to	cellular process
6324	6332	GO:0003824	proteins	catalytic activity
6480	6488	GO:0003824	proteins	catalytic activity
6597	6605	GO:0003824	proteins	catalytic activity
6650	6652	GO:0065007	to	biological regulation
6650	6652	GO:0009987	to	cellular process
6687	6695	GO:0003824	proteins	catalytic activity
6717	6725	GO:0003824	proteins	catalytic activity
7050	7052	GO:0065007	to	biological regulation
7050	7052	GO:0009987	to	cellular process
7050	7052	GO:0065007	to	biological regulation
7050	7052	GO:0009987	to	cellular process
7135	7137	GO:0065007	to	biological regulation
7135	7137	GO:0009987	to	cellular process
7367	7369	GO:0065007	to	biological regulation
7367	7369	GO:0009987	to	cellular process
7455	7457	GO:0065007	to	biological regulation
7455	7457	GO:0009987	to	cellular process
7529	7531	GO:0065007	to	biological regulation
7529	7531	GO:0009987	to	cellular process
7729	7731	GO:0065007	to	biological regulation
7729	7731	GO:0009987	to	cellular process
8081	8088	GO:0003824	protein	catalytic activity
8296	8298	GO:0065007	to	biological regulation
8296	8298	GO:0009987	to	cellular process
8629	8633	GO:0005623	cell	cell
8737	8739	GO:0065007	to	biological regulation
8737	8739	GO:0009987	to	cellular process
