StartIndex	EndIndex	GO:ID	Term	OntologyTerm
39	41	GO:0065007	to	biological regulation
39	41	GO:0009987	to	cellular process
42	52	GO:0065007	hemostasis	biological regulation
42	52	GO:0032501	hemostasis	multicellular organismal process
316	318	GO:0065007	to	biological regulation
316	318	GO:0009987	to	cellular process
454	456	GO:0065007	to	biological regulation
454	456	GO:0009987	to	cellular process
481	491	GO:0065007	hemostasis	biological regulation
481	491	GO:0032501	hemostasis	multicellular organismal process
525	527	GO:0065007	to	biological regulation
525	527	GO:0009987	to	cellular process
552	562	GO:0065007	hemostasis	biological regulation
552	562	GO:0032501	hemostasis	multicellular organismal process
636	647	GO:0044464	chromosomes	cell part
636	647	GO:0044422	chromosomes	organelle part
636	647	GO:0043226	chromosomes	organelle
753	763	GO:0065007	hemostasis	biological regulation
753	763	GO:0032501	hemostasis	multicellular organismal process
848	850	GO:0065007	to	biological regulation
848	850	GO:0009987	to	cellular process
989	999	GO:0065007	hemostasis	biological regulation
989	999	GO:0032501	hemostasis	multicellular organismal process
1080	1090	GO:0043226	chromosome	organelle
1080	1090	GO:0044422	chromosome	organelle part
1080	1090	GO:0044464	chromosome	cell part
1117	1128	GO:0044464	chromosomes	cell part
1117	1128	GO:0044422	chromosomes	organelle part
1117	1128	GO:0043226	chromosomes	organelle
1182	1184	GO:0065007	to	biological regulation
1182	1184	GO:0009987	to	cellular process
1288	1290	GO:0065007	to	biological regulation
1288	1290	GO:0009987	to	cellular process
1425	1427	GO:0065007	to	biological regulation
1425	1427	GO:0009987	to	cellular process
1443	1454	GO:0032501	Coagulation	multicellular organismal process
1504	1512	GO:0044421	collagen	extraccellular region part
1565	1575	GO:0043226	chromosome	organelle
1565	1575	GO:0044422	chromosome	organelle part
1565	1575	GO:0044464	chromosome	cell part
1708	1710	GO:0065007	to	biological regulation
1708	1710	GO:0009987	to	cellular process
1742	1753	GO:0044464	chromosomes	cell part
1742	1753	GO:0044422	chromosomes	organelle part
1742	1753	GO:0043226	chromosomes	organelle
1791	1793	GO:0065007	to	biological regulation
1791	1793	GO:0009987	to	cellular process
1828	1838	GO:0043226	chromosome	organelle
1828	1838	GO:0044422	chromosome	organelle part
1828	1838	GO:0044464	chromosome	cell part
1928	1930	GO:0065007	to	biological regulation
