StartIndex	EndIndex	GO:ID	Term	OntologyTerm
94	105	GO:0044464	chromosomes	cell part
94	105	GO:0044422	chromosomes	organelle part
94	105	GO:0043226	chromosomes	organelle
191	242	GO:0009987	cystic fibrosis transmembrane conductance regulator	cellular process
191	242	GO:0065007	cystic fibrosis transmembrane conductance regulator	biological regulation
239	241	GO:0065007	to	biological regulation
239	241	GO:0009987	to	cellular process
413	415	GO:0065007	to	biological regulation
413	415	GO:0009987	to	cellular process
1177	1184	GO:0009987	reduced	cellular process
1177	1184	GO:0008152	reduced	metabolic process
1177	1184	GO:0005215	reduced	transporter activity
1177	1184	GO:0051234	reduced	establishment of localization
1306	1313	GO:0009987	reduced	cellular process
1306	1313	GO:0008152	reduced	metabolic process
1306	1313	GO:0005215	reduced	transporter activity
1306	1313	GO:0051234	reduced	establishment of localization
1657	1659	GO:0065007	to	biological regulation
1657	1659	GO:0009987	to	cellular process
1657	1708	GO:0009987	cystic fibrosis transmembrane conductance regulator	cellular process
1657	1708	GO:0065007	cystic fibrosis transmembrane conductance regulator	biological regulation
2360	2367	GO:0003824	protein	catalytic activity
2409	2418	GO:0051234	transport	establishment of localization
2857	2864	GO:0003824	protein	catalytic activity
2924	2926	GO:0065007	to	biological regulation
2924	2926	GO:0009987	to	cellular process
3042	3051	GO:0032501	digestion	multicellular organismal process
3098	3100	GO:0065007	to	biological regulation
3098	3100	GO:0009987	to	cellular process
3243	3245	GO:0065007	to	biological regulation
3243	3245	GO:0009987	to	cellular process
3306	3315	GO:0032501	digestion	multicellular organismal process
3409	3411	GO:0065007	to	biological regulation
3409	3411	GO:0009987	to	cellular process
3842	3844	GO:0065007	to	biological regulation
3842	3844	GO:0009987	to	cellular process
3842	3844	GO:0065007	to	biological regulation
3842	3844	GO:0009987	to	cellular process
3957	3959	GO:0065007	to	biological regulation
3957	3959	GO:0009987	to	cellular process
4310	4320	GO:0043226	chromosome	organelle
4310	4320	GO:0044422	chromosome	organelle part
4310	4320	GO:0044464	chromosome	cell part
4333	4335	GO:0065007	to	biological regulation
4333	4335	GO:0009987	to	cellular process
4398	4400	GO:0065007	to	biological regulation
4398	4400	GO:0009987	to	cellular process
4535	4545	GO:0043226	chromosome	organelle
4535	4545	GO:0044422	chromosome	organelle part
4535	4545	GO:0044464	chromosome	cell part
4568	4570	GO:0065007	to	biological regulation
4568	4570	GO:0009987	to	cellular process
4740	4744	GO:0005623	cell	cell
4862	4864	GO:0065007	to	biological regulation
4862	4864	GO:0009987	to	cellular process
4862	4864	GO:0065007	to	biological regulation
4862	4864	GO:0009987	to	cellular process
4953	4955	GO:0065007	to	biological regulation
4953	4955	GO:0009987	to	cellular process
4997	4999	GO:0065007	to	biological regulation
4997	4999	GO:0009987	to	cellular process
5260	5262	GO:0065007	to	biological regulation
5260	5262	GO:0009987	to	cellular process
5337	5339	GO:0065007	to	biological regulation
5337	5339	GO:0009987	to	cellular process
6913	6920	GO:0009987	reduced	cellular process
6913	6920	GO:0008152	reduced	metabolic process
6913	6920	GO:0005215	reduced	transporter activity
6913	6920	GO:0051234	reduced	establishment of localization
7072	7074	GO:0065007	To	biological regulation
7072	7074	GO:0009987	To	cellular process
7153	7155	GO:0065007	to	biological regulation
7153	7155	GO:0009987	to	cellular process
7223	7238	GO:0008152	gene expression	metabolic process
7355	7359	GO:0005623	cell	cell
7414	7419	GO:0005623	cells	cell
