StartIndex	EndIndex	GO:ID	Term	OntologyTerm
26	33	GO:0005488	Binding	binding
34	41	GO:0003824	Protein	catalytic activity
126	133	GO:0009987	mitosis	cellular process
126	133	GO:0016043	mitosis	cellular component organization
165	176	GO:0005488	RNA binding	binding
169	176	GO:0005488	binding	binding
177	184	GO:0003824	protein	catalytic activity
205	207	GO:0065007	to	biological regulation
205	207	GO:0009987	to	cellular process
236	250	GO:0008152	RNA metabolism	metabolic process
236	250	GO:0009987	RNA metabolism	cellular process
240	250	GO:0008152	metabolism	metabolic process
524	526	GO:0065007	to	biological regulation
524	526	GO:0009987	to	cellular process
719	724	GO:0005623	cells	cell
849	858	GO:0009987	embryonic	cellular process
849	858	GO:0065007	embryonic	biological regulation
907	912	GO:0005623	cells	cell
1082	1088	GO:0032502	embryo	developmental process
1163	1165	GO:0065007	to	biological regulation
1163	1165	GO:0009987	to	cellular process
1263	1269	GO:0032502	embryo	developmental process
1288	1290	GO:0065007	to	biological regulation
1288	1290	GO:0009987	to	cellular process
1305	1330	GO:0032502	adipocyte differentiation	developmental process
1305	1330	GO:0009987	adipocyte differentiation	cellular process
1610	1635	GO:0032502	adipocyte differentiation	developmental process
1610	1635	GO:0009987	adipocyte differentiation	cellular process
1664	1690	GO:0009987	osteoblast differentiation	cellular process
1664	1690	GO:0032502	osteoblast differentiation	developmental process
1756	1788	GO:0009987	mesenchymal cell differentiation	cellular process
1756	1788	GO:0032502	mesenchymal cell differentiation	developmental process
1768	1772	GO:0005623	cell	cell
1768	1788	GO:0032502	cell differentiation	developmental process
1768	1788	GO:0009987	cell differentiation	cellular process
1805	1815	GO:0008152	metabolism	metabolic process
1911	1918	GO:0009987	reduced	cellular process
1911	1918	GO:0008152	reduced	metabolic process
1911	1918	GO:0005215	reduced	transporter activity
1911	1918	GO:0051234	reduced	establishment of localization
2020	2022	GO:0065007	to	biological regulation
2020	2022	GO:0009987	to	cellular process
2020	2022	GO:0065007	to	biological regulation
2020	2022	GO:0009987	to	cellular process
2238	2249	GO:0005488	RNA binding	binding
2242	2249	GO:0005488	binding	binding
