StartIndex	EndIndex	GO:ID	Term	OntologyTerm
0	8	GO:0044464	Membrane	cell part
25	38	GO:0044422	mitochondrial	organelle part
25	38	GO:0032991	mitochondrial	macromolecular complex
25	38	GO:0044464	mitochondrial	cell part
98	102	GO:0005623	cell	cell
337	339	GO:0065007	to	biological regulation
337	339	GO:0009987	to	cellular process
354	367	GO:0044422	mitochondrial	organelle part
354	367	GO:0032991	mitochondrial	macromolecular complex
354	367	GO:0044464	mitochondrial	cell part
368	371	GO:0003824	ATP	catalytic activity
368	380	GO:0005215	ATP synthase	transporter activity
368	380	GO:0003824	ATP synthase	catalytic activity
372	380	GO:0003824	synthase	catalytic activity
419	426	GO:0065007	neurons	biological regulation
419	426	GO:0016265	neurons	death
419	426	GO:0009987	neurons	cellular process
583	585	GO:0065007	To	biological regulation
583	585	GO:0009987	To	cellular process
644	658	GO:0009987	neuronal cells	cellular process
644	658	GO:0016265	neuronal cells	death
653	658	GO:0005623	cells	cell
696	698	GO:0065007	to	biological regulation
696	698	GO:0009987	to	cellular process
802	806	GO:0005623	cell	cell
884	889	GO:0005623	cells	cell
925	930	GO:0005623	cells	cell
1084	1090	GO:0040007	growth	growth
1104	1113	GO:0051234	transport	establishment of localization
1151	1166	GO:0003824	enzyme activity	catalytic activity
1247	1258	GO:0016043	endocytosis	cellular component organization
1247	1258	GO:0009987	endocytosis	cellular process
1247	1258	GO:0051234	endocytosis	establishment of localization
1262	1269	GO:0009987	reduced	cellular process
1262	1269	GO:0008152	reduced	metabolic process
1262	1269	GO:0005215	reduced	transporter activity
1262	1269	GO:0051234	reduced	establishment of localization
1284	1296	GO:0044464	mitochondria	cell part
1284	1296	GO:0043226	mitochondria	organelle
1332	1335	GO:0003824	ATP	catalytic activity
1401	1408	GO:0009987	reduced	cellular process
1401	1408	GO:0008152	reduced	metabolic process
1401	1408	GO:0005215	reduced	transporter activity
1401	1408	GO:0051234	reduced	establishment of localization
1472	1485	GO:0044464	intracellular	cell part
1472	1485	GO:0051179	intracellular	localization
1472	1485	GO:0009987	intracellular	cellular process
1486	1494	GO:0044464	membrane	cell part
1511	1524	GO:0044422	mitochondrial	organelle part
1511	1524	GO:0032991	mitochondrial	macromolecular complex
1511	1524	GO:0044464	mitochondrial	cell part
1575	1577	GO:0065007	to	biological regulation
1575	1577	GO:0009987	to	cellular process
1904	1909	GO:0016265	death	death
1956	1967	GO:0044464	chromosomes	cell part
1956	1967	GO:0044422	chromosomes	organelle part
1956	1967	GO:0043226	chromosomes	organelle
1977	1979	GO:0065007	to	biological regulation
1977	1979	GO:0009987	to	cellular process
2126	2133	GO:0003824	protein	catalytic activity
2285	2298	GO:0044422	mitochondrial	organelle part
2285	2298	GO:0032991	mitochondrial	macromolecular complex
2285	2298	GO:0044464	mitochondrial	cell part
2299	2302	GO:0003824	ATP	catalytic activity
2299	2311	GO:0005215	ATP synthase	transporter activity
2299	2311	GO:0003824	ATP synthase	catalytic activity
2303	2311	GO:0003824	synthase	catalytic activity
2380	2387	GO:0065007	neurons	biological regulation
2380	2387	GO:0016265	neurons	death
2380	2387	GO:0009987	neurons	cellular process
2426	2431	GO:0005623	cells	cell
2502	2504	GO:0065007	to	biological regulation
2502	2504	GO:0009987	to	cellular process
2643	2650	GO:0003824	protein	catalytic activity
2748	2756	GO:0044464	membrane	cell part
